date,transaction,injured,year,team,player,type,length,is_retroactive,date_retroactive
2014-03-26,Atlanta Braves transferred RHP Kris Medlen from the 15-day disabled list to the 60-day disabled list.,TRUE,2014,Atlanta Braves,Kris Medlen,transferred,60,FALSE,NA
2014-03-26,Washington Nationals transferred RHP Ross Ohlendorf from the 15-day disabled list to the 60-day disabled list.,TRUE,2014,Washington Nationals,Ross Ohlendorf,transferred,60,FALSE,NA
2014-03-26,Toronto Blue Jays placed LHP J.A. Happ on the 15-day disabled list.,TRUE,2014,Toronto Blue Jays,J.A. Happ,placed,15,FALSE,NA
2014-03-27,"Boston Red Sox placed LHP Craig Breslow on the 15-day disabled list retroactive to March 21, 2014.",TRUE,2014,Boston Red Sox,Craig Breslow,placed,15,TRUE,2014-03-21
2014-03-27,"Boston Red Sox placed RHP Steven Wright on the 15-day disabled list retroactive to March 21, 2014.",TRUE,2014,Boston Red Sox,Steven Wright,placed,15,TRUE,2014-03-21
2014-03-27,"Philadelphia Phillies placed RHP Mike Adams on the 15-day disabled list retroactive to March 26, 2014.",TRUE,2014,Philadelphia Phillies,Mike Adams,placed,15,TRUE,2014-03-26
2014-03-27,"Philadelphia Phillies placed 2B Freddy Galvis on the 15-day disabled list retroactive to March 21, 2014.",TRUE,2014,Philadelphia Phillies,Freddy Galvis,placed,15,TRUE,2014-03-21
2014-03-27,"Philadelphia Phillies placed RHP Miguel Alfredo Gonzalez on the 15-day disabled list retroactive to March 21, 2014.",TRUE,2014,Philadelphia Phillies,Miguel Alfredo Gonzalez,placed,15,TRUE,2014-03-21
2014-03-27,"Philadelphia Phillies placed LHP Cole Hamels on the 15-day disabled list retroactive to March 21, 2014.",TRUE,2014,Philadelphia Phillies,Cole Hamels,placed,15,TRUE,2014-03-21
2014-03-27,"Philadelphia Phillies placed RHP Ethan Martin on the 15-day disabled list retroactive to March 21, 2014.",TRUE,2014,Philadelphia Phillies,Ethan Martin,placed,15,TRUE,2014-03-21
2014-03-27,"Philadelphia Phillies placed LF Darin Ruf on the 15-day disabled list retroactive to March 21, 2014.",TRUE,2014,Philadelphia Phillies,Darin Ruf,placed,15,TRUE,2014-03-21
2014-03-28,"Colorado Rockies placed LHP Boone Logan on the 15-day disabled list retroactive to March 21, 2014.",TRUE,2014,Colorado Rockies,Boone Logan,placed,15,TRUE,2014-03-21
2014-03-28,"Colorado Rockies placed RHP Jhoulys Chacin on the 15-day disabled list retroactive to March 21, 2014.",TRUE,2014,Colorado Rockies,Jhoulys Chacin,placed,15,TRUE,2014-03-21
2014-03-28,"Oakland Athletics placed RHP Ryan Cook on the 15-day disabled list retroactive to March 21, 2014.",TRUE,2014,Oakland Athletics,Ryan Cook,placed,15,TRUE,2014-03-21
2014-03-29,"Pittsburgh Pirates placed C Chris Stewart on the 15-day disabled list retroactive to March 21, 2014. right knee surgery",TRUE,2014,Pittsburgh Pirates,Chris Stewart,placed,15,TRUE,2014-03-21
2014-03-29,"Pittsburgh Pirates placed LHP Jeff Locke on the 15-day disabled list retroactive to March 21, 2014. right side strain",TRUE,2014,Pittsburgh Pirates,Jeff Locke,placed,15,TRUE,2014-03-21
2014-03-29,"Seattle Mariners placed RHP Hisashi Iwakuma on the 15-day disabled list retroactive to March 21, 2014. torn extensor tendon in right middle finger",TRUE,2014,Seattle Mariners,Hisashi Iwakuma,placed,15,TRUE,2014-03-21
2014-03-29,"Seattle Mariners placed RHP Taijuan Walker on the 15-day disabled list retroactive to March 21, 2014. right shoulder impingement",TRUE,2014,Seattle Mariners,Taijuan Walker,placed,15,TRUE,2014-03-21
2014-03-29,"Seattle Mariners placed RHP Stephen Pryor on the 15-day disabled list retroactive to March 21, 2014. recovery of right shoulder surgery",TRUE,2014,Seattle Mariners,Stephen Pryor,placed,15,TRUE,2014-03-21
2014-03-29,"Washington Nationals placed RHP Doug Fister on the 15-day disabled list retroactive to March 23, 2014. right lat strain",TRUE,2014,Washington Nationals,Doug Fister,placed,15,TRUE,2014-03-23
2014-03-29,"Oakland Athletics placed CF Craig Gentry on the 15-day disabled list retroactive to March 21, 2014.",TRUE,2014,Oakland Athletics,Craig Gentry,placed,15,TRUE,2014-03-21
2014-03-29,"Oakland Athletics placed RHP A.J. Griffin on the 15-day disabled list retroactive to March 21, 2014.",TRUE,2014,Oakland Athletics,A.J. Griffin,placed,15,TRUE,2014-03-21
2014-03-29,"Oakland Athletics placed RHP Fernando Rodriguez on the 15-day disabled list retroactive to March 21, 2014.",TRUE,2014,Oakland Athletics,Fernando Rodriguez,placed,15,TRUE,2014-03-21
2014-03-29,"San Francisco Giants placed LHP Jeremy Affeldt on the 15-day disabled list retroactive to March 23, 2014.",TRUE,2014,San Francisco Giants,Jeremy Affeldt,placed,15,TRUE,2014-03-23
2014-03-29,"San Francisco Giants placed 2B Marco Scutaro on the 15-day disabled list retroactive to March 21, 2014.",TRUE,2014,San Francisco Giants,Marco Scutaro,placed,15,TRUE,2014-03-21
2014-03-29,"Atlanta Braves placed RHP Cory Gearrin on the 15-day disabled list retroactive to March 26, 2014.",TRUE,2014,Atlanta Braves,Cory Gearrin,placed,15,TRUE,2014-03-26
2014-03-29,Atlanta Braves transferred RHP Brandon Beachy from the 15-day disabled list to the 60-day disabled list.,TRUE,2014,Atlanta Braves,Brandon Beachy,transferred,60,FALSE,NA
2014-03-29,Atlanta Braves transferred LHP Jonny Venters from the 15-day disabled list to the 60-day disabled list.,TRUE,2014,Atlanta Braves,Jonny Venters,transferred,60,FALSE,NA
2014-03-29,"San Diego Padres placed LF Carlos Quentin on the 15-day disabled list retroactive to March 25, 2014.",TRUE,2014,San Diego Padres,Carlos Quentin,placed,15,TRUE,2014-03-25
2014-03-29,"San Diego Padres placed RHP Josh Johnson on the 15-day disabled list retroactive to March 21, 2014.",TRUE,2014,San Diego Padres,Josh Johnson,placed,15,TRUE,2014-03-21
2014-03-29,"San Diego Padres placed RHP Casey Kelly on the 15-day disabled list retroactive to March 21, 2014.",TRUE,2014,San Diego Padres,Casey Kelly,placed,15,TRUE,2014-03-21
2014-03-29,"San Diego Padres placed CF Cameron Maybin on the 15-day disabled list retroactive to March 21, 2014.",TRUE,2014,San Diego Padres,Cameron Maybin,placed,15,TRUE,2014-03-21
2014-03-29,"San Diego Padres placed RHP Joe Wieland on the 15-day disabled list retroactive to March 21, 2014.",TRUE,2014,San Diego Padres,Joe Wieland,placed,15,TRUE,2014-03-21
2014-03-29,"Los Angeles Angels placed LHP Sean Burnett on the 15-day disabled list retroactive to March 21, 2014.",TRUE,2014,Los Angeles Angels,Sean Burnett,placed,15,TRUE,2014-03-21
2014-03-29,"Los Angeles Angels placed RHP Ryan Brasier on the 15-day disabled list retroactive to March 21, 2014.",TRUE,2014,Los Angeles Angels,Ryan Brasier,placed,15,TRUE,2014-03-21
2014-03-29,"Los Angeles Angels placed RHP Dane De La Rosa on the 15-day disabled list retroactive to March 21, 2014.",TRUE,2014,Los Angeles Angels,Dane De La Rosa,placed,15,TRUE,2014-03-21
2014-03-29,"Los Angeles Angels placed LHP Brian Moran on the 15-day disabled list retroactive to March 21, 2014.",TRUE,2014,Los Angeles Angels,Brian Moran,placed,15,TRUE,2014-03-21
2014-03-29,"Arizona Diamondbacks placed LHP Patrick Corbin on the 15-day disabled list retroactive to March 19, 2014.",TRUE,2014,Arizona Diamondbacks,Patrick Corbin,placed,15,TRUE,2014-03-19
2014-03-29,"Arizona Diamondbacks placed RHP David Hernandez on the 15-day disabled list retroactive to March 27, 2014.",TRUE,2014,Arizona Diamondbacks,David Hernandez,placed,15,TRUE,2014-03-27
2014-03-29,Detroit Tigers placed LF Andy Dirks on the 15-day disabled list.,TRUE,2014,Detroit Tigers,Andy Dirks,placed,15,FALSE,NA
2014-03-29,Detroit Tigers placed SS Jose Iglesias on the 60-day disabled list.,TRUE,2014,Detroit Tigers,Jose Iglesias,placed,60,FALSE,NA
2014-03-29,Detroit Tigers placed RHP Bruce Rondon on the 60-day disabled list.,TRUE,2014,Detroit Tigers,Bruce Rondon,placed,60,FALSE,NA
2014-03-29,"Houston Astros placed RHP Alex White on the 15-day disabled list retroactive to March 21, 2014.",TRUE,2014,Houston Astros,Alex White,placed,15,TRUE,2014-03-21
2014-03-29,"St. Louis Cardinals placed LHP Jaime Garcia on the 15-day disabled list retroactive to March 21, 2014.",TRUE,2014,St. Louis Cardinals,Jaime Garcia,placed,15,TRUE,2014-03-21
2014-03-29,"St. Louis Cardinals placed RHP Jason Motte on the 15-day disabled list retroactive to March 21, 2014.",TRUE,2014,St. Louis Cardinals,Jason Motte,placed,15,TRUE,2014-03-21
2014-03-30,"Cleveland Indians placed CF Michael Bourn on the 15-day disabled list retroactive to March 21, 2014.",TRUE,2014,Cleveland Indians,Michael Bourn,placed,15,TRUE,2014-03-21
2014-03-30,"Cleveland Indians placed DH Jason Giambi on the 15-day disabled list retroactive to March 21, 2014.",TRUE,2014,Cleveland Indians,Jason Giambi,placed,15,TRUE,2014-03-21
2014-03-30,"Chicago White Sox placed 2B Gordon Beckham on the 15-day disabled list retroactive to March 21, 2014.",TRUE,2014,Chicago White Sox,Gordon Beckham,placed,15,TRUE,2014-03-21
2014-03-30,"Chicago White Sox placed 2B Jeff Keppinger on the 15-day disabled list retroactive to March 21, 2014.",TRUE,2014,Chicago White Sox,Jeff Keppinger,placed,15,TRUE,2014-03-21
2014-03-30,"Kansas City Royals placed RHP Louis Coleman on the 15-day disabled list retroactive to March 24, 2014.",TRUE,2014,Kansas City Royals,Louis Coleman,placed,15,TRUE,2014-03-24
2014-03-30,"Kansas City Royals placed RHP Luke Hochevar on the 15-day disabled list retroactive to March 21, 2014.",TRUE,2014,Kansas City Royals,Luke Hochevar,placed,15,TRUE,2014-03-21
2014-03-30,"Milwaukee Brewers placed LHP Tom Gorzelanny on the 15-day disabled list retroactive to March 21, 2014.",TRUE,2014,Milwaukee Brewers,Tom Gorzelanny,placed,15,TRUE,2014-03-21
2014-03-30,Tampa Bay Rays placed RHP Jeremy Hellickson on the 15-day disabled list.,TRUE,2014,Tampa Bay Rays,Jeremy Hellickson,placed,15,FALSE,NA
2014-03-30,Tampa Bay Rays placed RHP Juan Carlos Oviedo on the 15-day disabled list.,TRUE,2014,Tampa Bay Rays,Juan Carlos Oviedo,placed,15,FALSE,NA
2014-03-30,Tampa Bay Rays placed 2B Tim Beckham on the 15-day disabled list.,TRUE,2014,Tampa Bay Rays,Tim Beckham,placed,15,FALSE,NA
2014-03-30,"Cincinnati Reds placed LHP Aroldis Chapman on the 15-day disabled list retroactive to March 21, 2014.",TRUE,2014,Cincinnati Reds,Aroldis Chapman,placed,15,TRUE,2014-03-21
2014-03-30,"Cincinnati Reds placed RHP Jonathan Broxton on the 15-day disabled list retroactive to March 22, 2014.",TRUE,2014,Cincinnati Reds,Jonathan Broxton,placed,15,TRUE,2014-03-22
2014-03-30,"Cincinnati Reds placed RHP Mat Latos on the 15-day disabled list retroactive to March 21, 2014.",TRUE,2014,Cincinnati Reds,Mat Latos,placed,15,TRUE,2014-03-21
2014-03-30,"Cincinnati Reds placed LHP Sean Marshall on the 15-day disabled list retroactive to March 21, 2014.",TRUE,2014,Cincinnati Reds,Sean Marshall,placed,15,TRUE,2014-03-21
2014-03-30,"Cincinnati Reds placed C Devin Mesoraco on the 15-day disabled list retroactive to March 21, 2014.",TRUE,2014,Cincinnati Reds,Devin Mesoraco,placed,15,TRUE,2014-03-21
2014-03-30,"Cincinnati Reds placed 2B Skip Schumaker on the 15-day disabled list retroactive to March 22, 2014.",TRUE,2014,Cincinnati Reds,Skip Schumaker,placed,15,TRUE,2014-03-22
2014-03-30,Cincinnati Reds placed 3B Jack Hannahan on the 60-day disabled list.,TRUE,2014,Cincinnati Reds,Jack Hannahan,placed,60,FALSE,NA
2014-03-30,"Chicago Cubs placed RHP Kyuji Fujikawa on the 15-day disabled list retroactive to March 21, 2014.",TRUE,2014,Chicago Cubs,Kyuji Fujikawa,placed,15,TRUE,2014-03-21
2014-03-30,"Chicago Cubs placed RHP Jake Arrieta on the 15-day disabled list retroactive to March 21, 2014.",TRUE,2014,Chicago Cubs,Jake Arrieta,placed,15,TRUE,2014-03-21
2014-03-30,"Chicago Cubs placed RHP James McDonald on the 60-day disabled list retroactive to February 13, 2014.",TRUE,2014,Chicago Cubs,James McDonald,placed,60,TRUE,2014-02-13
2014-03-30,"Toronto Blue Jays placed RHP Casey Janssen on the 15-day disabled list retroactive to March 29, 2014.",TRUE,2014,Toronto Blue Jays,Casey Janssen,placed,15,TRUE,2014-03-29
2014-03-30,"Texas Rangers placed RHP Yu Darvish on the 15-day disabled list retroactive to March 21, 2014.",TRUE,2014,Texas Rangers,Yu Darvish,placed,15,TRUE,2014-03-21
2014-03-30,"Texas Rangers placed LHP Matt Harrison on the 15-day disabled list retroactive to March 29, 2014.",TRUE,2014,Texas Rangers,Matt Harrison,placed,15,TRUE,2014-03-29
2014-03-30,"Texas Rangers placed 2B Jurickson Profar on the 15-day disabled list retroactive to March 23, 2014.",TRUE,2014,Texas Rangers,Jurickson Profar,placed,15,TRUE,2014-03-23
2014-03-30,Texas Rangers placed C Geovany Soto on the 60-day disabled list.,TRUE,2014,Texas Rangers,Geovany Soto,placed,60,FALSE,NA
2014-03-30,"Baltimore Orioles placed 3B Michael Almanzar on the 15-day disabled list retroactive to March 23, 2014.",TRUE,2014,Baltimore Orioles,Mel Almada,placed,15,TRUE,2014-03-23
2014-03-30,"Baltimore Orioles placed 3B Manny Machado on the 15-day disabled list retroactive to March 21, 2014.",TRUE,2014,Baltimore Orioles,Manny Machado,placed,15,TRUE,2014-03-21
2014-03-30,"Baltimore Orioles placed LF Francisco Peguero on the 15-day disabled list retroactive to March 21, 2014.",TRUE,2014,Baltimore Orioles,Francisco Peguero,placed,15,TRUE,2014-03-21
2014-03-30,"Baltimore Orioles placed LF Nolan Reimold on the 15-day disabled list retroactive to March 26, 2014.",TRUE,2014,Baltimore Orioles,Nolan Reimold,placed,15,TRUE,2014-03-26
2014-03-30,Baltimore Orioles placed RHP Edgmer Escalona on the 60-day disabled list.,TRUE,2014,Baltimore Orioles,Edgmer Escalona,placed,60,FALSE,NA
2014-03-30,"Los Angeles Dodgers placed LHP Clayton Kershaw on the 15-day disabled list retroactive to March 23, 2014.",TRUE,2014,Los Angeles Dodgers,Clayton Kershaw,placed,15,TRUE,2014-03-23
2014-03-30,"Miami Marlins placed 2B Rafael Furcal on the 15-day disabled list retroactive to March 21, 2014.",TRUE,2014,Miami Marlins,Rafael Furcal,placed,15,TRUE,2014-03-21
2014-03-30,"Miami Marlins placed 3B Ed Lucas on the 15-day disabled list retroactive to March 28, 2014.",TRUE,2014,Miami Marlins,Ed Lucas,placed,15,TRUE,2014-03-28
2014-03-30,New York Mets placed RHP Matt Harvey on the 60-day disabled list.,TRUE,2014,New York Mets,Matt Harvey,placed,60,FALSE,NA
2014-03-30,"New York Mets placed LHP Jon Niese on the 15-day disabled list retroactive to March 21, 2014.",TRUE,2014,New York Mets,Ty Blach,placed,15,TRUE,2014-03-21
2014-03-30,"Arizona Diamondbacks placed RHP Daniel Hudson on the 15-day disabled list retroactive to March 29, 2014.",TRUE,2014,Arizona Diamondbacks,Daniel Hudson,placed,15,TRUE,2014-03-29
2014-03-30,"St. Louis Cardinals placed 2B Mark Ellis on the 15-day disabled list retroactive to March 27, 2014.",TRUE,2014,St. Louis Cardinals,Mark Ellis,placed,15,TRUE,2014-03-27
2014-03-30,"Houston Astros placed RHP Jesse Crain on the 15-day disabled list retroactive to March 21, 2014.",TRUE,2014,Houston Astros,Jesse Crain,placed,15,TRUE,2014-03-21
2014-03-31,"Boston Red Sox placed RF Shane Victorino on the 15-day disabled list retroactive to March 30, 2014.",TRUE,2014,Boston Red Sox,Shane Victorino,placed,15,TRUE,2014-03-30
2014-04-01,Toronto Blue Jays placed SS Jose Reyes on the 15-day disabled list.,TRUE,2014,Toronto Blue Jays,Jose Reyes,placed,15,FALSE,NA
2014-04-01,"New York Yankees placed SS Brendan Ryan on the 15-day disabled list retroactive to March 22, 2014.",TRUE,2014,New York Yankees,Brendan Ryan,placed,15,TRUE,2014-03-22
2014-04-02,"Washington Nationals placed C Wilson Ramos on the 15-day disabled list retroactive to April 1, 2014.",TRUE,2014,Washington Nationals,Wilson Ramos,placed,15,TRUE,2014-04-01
2014-04-02,"New York Mets placed RHP Bobby Parnell on the 15-day disabled list retroactive to April 1, 2014.",TRUE,2014,New York Mets,Bobby Parnell,placed,15,TRUE,2014-04-01
2014-04-02,"Colorado Rockies placed RHP Tyler Chatwood on the 15-day disabled list retroactive to March 29, 2014.",TRUE,2014,Colorado Rockies,Tyler Chatwood,placed,15,TRUE,2014-03-29
2014-04-02,"Los Angeles Dodgers placed RHP Brian Wilson on the 15-day disabled list retroactive to March 31, 2014.",TRUE,2014,Los Angeles Dodgers,Brian Wilson,placed,15,TRUE,2014-03-31
2014-04-02,Atlanta Braves transferred RHP Cory Gearrin from the 15-day disabled list to the 60-day disabled list.,TRUE,2014,Atlanta Braves,Cory Gearrin,transferred,60,FALSE,NA
2014-04-03,New York Mets placed CF Chris Young on the 15-day disabled list.,TRUE,2014,New York Mets,Chris Young,placed,15,FALSE,NA
2014-04-03,"Oakland Athletics placed SS Jake Elmore on the 15-day disabled list retroactive to March 28, 2014.",TRUE,2014,Oakland Athletics,Jake Elmore,placed,15,TRUE,2014-03-28
2014-04-04,Chicago White Sox placed RHP Nate Jones on the 15-day disabled list.,TRUE,2014,Chicago White Sox,Nate Jones,placed,15,FALSE,NA
2014-04-04,Los Angeles Dodgers activated LF Matt Kemp from the 15-day disabled list.,TRUE,2014,Los Angeles Dodgers,Matt Kemp,activated,15,FALSE,NA
2014-04-04,Arizona Diamondbacks transferred LHP Patrick Corbin from the 15-day disabled list to the 60-day disabled list.,TRUE,2014,Arizona Diamondbacks,Patrick Corbin,transferred,60,FALSE,NA
2014-04-05,New York Yankees placed 1B Mark Teixeira on the 15-day disabled list. right hamstring strain,TRUE,2014,New York Yankees,Mark Teixeira,placed,15,FALSE,NA
2014-04-06,New York Mets activated LHP Jon Niese from the 15-day disabled list.,TRUE,2014,New York Mets,Ted Cox,activated,15,FALSE,NA
2014-04-06,Washington Nationals placed LF Scott Hairston on the 15-day disabled list.,TRUE,2014,Washington Nationals,Scott Hairston,placed,15,FALSE,NA
2014-04-06,Texas Rangers activated RHP Yu Darvish from the 15-day disabled list.,TRUE,2014,Texas Rangers,Yu Darvish,activated,15,FALSE,NA
2014-04-06,"Boston Red Sox placed 3B Will Middlebrooks on the 15-day disabled list retroactive to April 5, 2014.",TRUE,2014,Boston Red Sox,Will Middlebrooks,placed,15,TRUE,2014-04-05
2014-04-07,Oakland Athletics activated RHP Ryan Cook from the 15-day disabled list.,TRUE,2014,Oakland Athletics,Ryan Cook,activated,15,FALSE,NA
2014-04-07,Minnesota Twins placed SS Jason Bartlett on the 15-day disabled list.,TRUE,2014,Minnesota Twins,Jason Bartlett,placed,15,FALSE,NA
2014-04-07,Cincinnati Reds activated C Devin Mesoraco from the 15-day disabled list.,TRUE,2014,Cincinnati Reds,Devin Mesoraco,activated,15,FALSE,NA
2014-04-07,"Texas Rangers placed LHP Joe Saunders on the 15-day disabled list retroactive to April 5, 2014.",TRUE,2014,Texas Rangers,Joe Saunders,placed,15,TRUE,2014-04-05
2014-04-07,Colorado Rockies activated LHP Boone Logan from the 15-day disabled list.,TRUE,2014,Colorado Rockies,Boone Logan,activated,15,FALSE,NA
2014-04-07,Kansas City Royals placed LHP Francisley Bueno on the 15-day disabled list.,TRUE,2014,Kansas City Royals,Francisley Bueno,placed,15,FALSE,NA
2014-04-07,Kansas City Royals placed LHP Tim Collins on the 15-day disabled list.,TRUE,2014,Kansas City Royals,Tim Collins,placed,15,FALSE,NA
2014-04-07,Baltimore Orioles transferred LF Nolan Reimold from the 15-day disabled list to the 60-day disabled list.,TRUE,2014,Baltimore Orioles,Nolan Reimold,transferred,60,FALSE,NA
2014-04-08,"New York Yankees placed RHP David Robertson on the 15-day disabled list retroactive to April 7, 2014.",TRUE,2014,New York Yankees,David Robertson,placed,15,TRUE,2014-04-07
2014-04-08,Cincinnati Reds activated RHP Jonathan Broxton from the 15-day disabled list.,TRUE,2014,Cincinnati Reds,Jonathan Broxton,activated,15,FALSE,NA
2014-04-08,Cincinnati Reds placed RHP Trevor Bell on the 15-day disabled list. inflammation in right elbow,TRUE,2014,Cincinnati Reds,Trevor Bell,placed,15,FALSE,NA
2014-04-08,"Los Angeles Dodgers placed C A.J. Ellis on the 15-day disabled list retroactive to April 6, 2014.",TRUE,2014,Los Angeles Dodgers,A.J. Ellis,placed,15,TRUE,2014-04-06
2014-04-08,Tampa Bay Rays placed LHP Matt Moore on the 15-day disabled list.,TRUE,2014,Tampa Bay Rays,Matt Moore,placed,15,FALSE,NA
2014-04-09,Boston Red Sox activated LHP Craig Breslow from the 15-day disabled list.,TRUE,2014,Boston Red Sox,Craig Breslow,activated,15,FALSE,NA
2014-04-09,"Miami Marlins placed RHP Jacob Turner on the 15-day disabled list retroactive to April 4, 2014.",TRUE,2014,Miami Marlins,Jacob Turner,placed,15,TRUE,2014-04-04
2014-04-09,"Minnesota Twins placed LF Oswaldo Arcia on the 15-day disabled list retroactive to April 5, 2014.",TRUE,2014,Minnesota Twins,Oswaldo Arcia,placed,15,TRUE,2014-04-05
2014-04-09,Los Angeles Angels placed LF Josh Hamilton on the 15-day disabled list.,TRUE,2014,Los Angeles Angels,Josh Hamilton,placed,15,FALSE,NA
2014-04-09,Los Angeles Dodgers activated RHP Josh Beckett from the 15-day disabled list.,TRUE,2014,Los Angeles Dodgers,Josh Beckett,activated,15,FALSE,NA
2014-04-09,Seattle Mariners placed LHP James Paxton on the 15-day disabled list.,TRUE,2014,Seattle Mariners,James Paxton,placed,15,FALSE,NA
2014-04-10,Chicago White Sox placed RF Avisail Garcia on the 15-day disabled list.,TRUE,2014,Chicago White Sox,Avisail Garcia,placed,15,FALSE,NA
2014-04-11,Los Angeles Angels activated RHP Dane De La Rosa from the 15-day disabled list.,TRUE,2014,Los Angeles Angels,Dane De La Rosa,activated,15,FALSE,NA
2014-04-12,"Minnesota Twins placed LF Josh Willingham on the 15-day disabled list retroactive to April 7, 2014.",TRUE,2014,Minnesota Twins,Josh Willingham,placed,15,TRUE,2014-04-07
2014-04-12,Texas Rangers transferred 2B Jurickson Profar from the 15-day disabled list to the 60-day disabled list.,TRUE,2014,Texas Rangers,Jurickson Profar,transferred,60,FALSE,NA
2014-04-12,Washington Nationals placed CF Denard Span on the 7-day disabled list.,TRUE,2014,Washington Nationals,Denard Span,placed,7,FALSE,NA
2014-04-12,Oakland Athletics activated CF Craig Gentry from the 15-day disabled list.,TRUE,2014,Oakland Athletics,Craig Gentry,activated,15,FALSE,NA
2014-04-13,"Milwaukee Brewers placed RHP Brandon Kintzler on the 15-day disabled list retroactive to April 9, 2014.",TRUE,2014,Milwaukee Brewers,Brandon Kintzler,placed,15,TRUE,2014-04-09
2014-04-13,Washington Nationals placed 3B Ryan Zimmerman on the 15-day disabled list.,TRUE,2014,Washington Nationals,Ryan Zimmerman,placed,15,FALSE,NA
2014-04-13,Tampa Bay Rays placed RHP Alex Cobb on the 15-day disabled list.,TRUE,2014,Tampa Bay Rays,Alex Cobb,placed,15,FALSE,NA
2014-04-13,Colorado Rockies activated RHP Tyler Chatwood from the 15-day disabled list.,TRUE,2014,Colorado Rockies,Tyler Chatwood,activated,15,FALSE,NA
2014-04-13,Los Angeles Angels transferred LHP Brian Moran from the 15-day disabled list to the 60-day disabled list.,TRUE,2014,Los Angeles Angels,Brian Moran,transferred,60,FALSE,NA
2014-04-13,"Texas Rangers placed 3B Adrian Beltre on the 15-day disabled list retroactive to April 9, 2014.",TRUE,2014,Texas Rangers,Adrian Beltre,placed,15,TRUE,2014-04-09
2014-04-14,Toronto Blue Jays placed 2B Maicer Izturis on the 15-day disabled list.,TRUE,2014,Toronto Blue Jays,Maicer Izturis,placed,15,FALSE,NA
2014-04-14,Arizona Diamondbacks transferred RHP David Hernandez from the 15-day disabled list to the 60-day disabled list.,TRUE,2014,Arizona Diamondbacks,David Hernandez,transferred,60,FALSE,NA
2014-04-14,"Colorado Rockies placed LHP Brett Anderson on the 15-day disabled list retroactive to April 13, 2014.",TRUE,2014,Colorado Rockies,Brett Anderson,placed,15,TRUE,2014-04-13
