date,transaction,injured,year,team,player,type,length,is_retroactive,date_retroactive
2011-03-29,"Baltimore Orioles placed RHP Justin Duchscherer on the 15-day disabled list retroactive to March 22, 2011.",TRUE,2011,Baltimore Orioles,Justin Duchscherer,placed,15,TRUE,2011-03-22
2011-03-29,"San Diego Padres placed 3B Jarrett Hoffpauir on the 15-day disabled list retroactive to March 22, 2011.",TRUE,2011,San Diego Padres,Jarrett Hoffpauir,placed,15,TRUE,2011-03-22
2011-03-29,"San Diego Padres placed RHP Mat Latos on the 15-day disabled list retroactive to March 22, 2011.",TRUE,2011,San Diego Padres,Mat Latos,placed,15,TRUE,2011-03-22
2011-03-29,"San Diego Padres placed LHP Joe Thatcher on the 15-day disabled list retroactive to March 22, 2011.",TRUE,2011,San Diego Padres,Joe Thatcher,placed,15,TRUE,2011-03-22
2011-03-29,Toronto Blue Jays placed LHP Jesse Carlson on the 60-day disabled list.,TRUE,2011,Toronto Blue Jays,Jesse Carlson,placed,60,FALSE,NA
2011-03-29,"Los Angeles Angels placed LHP Scott Downs on the 15-day disabled list retroactive to March 22, 2011.",TRUE,2011,Los Angeles Angels,Scott Downs,placed,15,TRUE,2011-03-22
2011-03-29,"Los Angeles Angels placed 1B Kendrys Morales on the 15-day disabled list retroactive to March 22, 2011.",TRUE,2011,Los Angeles Angels,Kendrys Morales,placed,15,TRUE,2011-03-22
2011-03-29,"Los Angeles Angels placed RHP Joel Pineiro on the 15-day disabled list retroactive to March 22, 2011.",TRUE,2011,Los Angeles Angels,Joel Pineiro,placed,15,TRUE,2011-03-22
2011-03-29,"Los Angeles Angels placed LF Reggie Willits on the 15-day disabled list retroactive to March 22, 2011.",TRUE,2011,Los Angeles Angels,Reggie Willits,placed,15,TRUE,2011-03-22
2011-03-30,"Milwaukee Brewers placed RF Corey Hart on the 15-day disabled list retroactive to March 22, 2011.",TRUE,2011,Milwaukee Brewers,Corey Hart,placed,15,TRUE,2011-03-22
2011-03-30,"Milwaukee Brewers placed C Jonathan Lucroy on the 15-day disabled list retroactive to March 22, 2011.",TRUE,2011,Milwaukee Brewers,Jonathan Lucroy,placed,15,TRUE,2011-03-22
2011-03-30,Florida Marlins placed C John Baker on the 60-day disabled list.,TRUE,2011,Florida Marlins,John Baker,placed,60,FALSE,NA
2011-03-30,"Cleveland Indians placed CF Grady Sizemore on the 15-day disabled list retroactive to March 29, 2011.",TRUE,2011,Cleveland Indians,Grady Sizemore,placed,15,TRUE,2011-03-29
2011-03-30,"Cleveland Indians placed RHP Joe Smith on the 15-day disabled list retroactive to March 22, 2011.",TRUE,2011,Cleveland Indians,Joe Smith,placed,15,TRUE,2011-03-22
2011-03-30,Cleveland Indians placed LF Trevor Crowe on the 60-day disabled list.,TRUE,2011,Cleveland Indians,Trevor Crowe,placed,60,FALSE,NA
2011-03-30,Detroit Tigers placed 2B Carlos Guillen on the 15-day disabled list.,TRUE,2011,Detroit Tigers,Carlos Guillen,placed,15,FALSE,NA
2011-03-30,Detroit Tigers placed RHP Joel Zumaya on the 15-day disabled list.,TRUE,2011,Detroit Tigers,Joel Zumaya,placed,15,FALSE,NA
2011-03-30,"New York Yankees placed C Francisco Cervelli on the 15-day disabled list retroactive to March 22, 2011.",TRUE,2011,New York Yankees,Francisco Cervelli,placed,15,TRUE,2011-03-22
2011-03-30,"New York Yankees placed LHP Pedro Feliciano on the 15-day disabled list retroactive to March 22, 2011.",TRUE,2011,New York Yankees,Pedro Feliciano,placed,15,TRUE,2011-03-22
2011-03-30,"New York Yankees placed LF Colin Curtis on the 60-day disabled list retroactive to March 22, 2011.",TRUE,2011,New York Yankees,Colin Curtis,placed,60,TRUE,2011-03-22
2011-03-30,"New York Yankees placed LHP Damaso Marte on the 60-day disabled list retroactive to March 22, 2011.",TRUE,2011,New York Yankees,Damaso Marte,placed,60,TRUE,2011-03-22
2011-03-30,"Cincinnati Reds placed RHP Jose Arredondo on the 15-day disabled list retroactive to March 25, 2011.",TRUE,2011,Cincinnati Reds,Jose Arredondo,placed,15,TRUE,2011-03-25
2011-03-30,"Cincinnati Reds placed RHP Homer Bailey on the 15-day disabled list retroactive to March 24, 2011.",TRUE,2011,Cincinnati Reds,Homer Bailey,placed,15,TRUE,2011-03-24
2011-03-30,"Cincinnati Reds placed RHP Johnny Cueto on the 15-day disabled list retroactive to March 22, 2011.",TRUE,2011,Cincinnati Reds,Johnny Cueto,placed,15,TRUE,2011-03-22
2011-03-30,"Cincinnati Reds placed RHP Jared Burton on the 15-day disabled list retroactive to March 29, 2011.",TRUE,2011,Cincinnati Reds,Jared Burton,placed,15,TRUE,2011-03-29
2011-03-30,"Cincinnati Reds placed LF Fred Lewis on the 15-day disabled list retroactive to March 27, 2011.",TRUE,2011,Cincinnati Reds,Fred Lewis,placed,15,TRUE,2011-03-27
2011-03-30,"Kansas City Royals placed C Jason Kendall on the 15-day disabled list retroactive to March 22, 2011.",TRUE,2011,Kansas City Royals,Jason Kendall,placed,15,TRUE,2011-03-22
2011-03-30,"Arizona Diamondbacks placed 1B Geoff Blum on the 15-day disabled list retroactive to March 22, 2011.",TRUE,2011,Arizona Diamondbacks,Geoff Blum,placed,15,TRUE,2011-03-22
2011-03-30,"Arizona Diamondbacks placed LHP Zach Duke on the 15-day disabled list retroactive to March 22, 2011.",TRUE,2011,Arizona Diamondbacks,Zach Duke,placed,15,TRUE,2011-03-22
2011-03-30,"Oakland Athletics placed 2B Adam Rosales on the 60-day disabled list retroactive to March 22, 2011.",TRUE,2011,Oakland Athletics,Adam Rosales,placed,60,TRUE,2011-03-22
2011-03-30,"Oakland Athletics placed RHP Andrew Bailey on the 15-day disabled list retroactive to March 22, 2011.",TRUE,2011,Oakland Athletics,Andrew Bailey,placed,15,TRUE,2011-03-22
2011-03-30,"Oakland Athletics placed RHP Rich Harden on the 15-day disabled list retroactive to March 22, 2011.",TRUE,2011,Oakland Athletics,Rich Harden,placed,15,TRUE,2011-03-22
2011-03-30,"Philadelphia Phillies placed RHP Brad Lidge on the 15-day disabled list retroactive to March 25, 2011.",TRUE,2011,Philadelphia Phillies,Brad Lidge,placed,15,TRUE,2011-03-25
2011-03-30,"Philadelphia Phillies placed 2B Chase Utley on the 15-day disabled list retroactive to March 22, 2011.",TRUE,2011,Philadelphia Phillies,Chase Utley,placed,15,TRUE,2011-03-22
2011-03-30,"Chicago White Sox placed RHP Jake Peavy on the 15-day disabled list retroactive to March 22, 2011.",TRUE,2011,Chicago White Sox,Jake Peavy,placed,15,TRUE,2011-03-22
2011-03-30,"Seattle Mariners placed CF Franklin Gutierrez on the 15-day disabled list retroactive to March 22, 2011.",TRUE,2011,Seattle Mariners,Franklin Gutierrez,placed,15,TRUE,2011-03-22
2011-03-30,"Seattle Mariners placed RHP David Aardsma on the 15-day disabled list retroactive to March 22, 2011.",TRUE,2011,Seattle Mariners,David Aardsma,placed,15,TRUE,2011-03-22
2011-03-30,"San Francisco Giants placed RHP Brian Wilson on the 15-day disabled list retroactive to March 22, 2011.",TRUE,2011,San Francisco Giants,Brian Wilson,placed,15,TRUE,2011-03-22
2011-03-30,"St. Louis Cardinals placed 3B Nick Punto on the 15-day disabled list retroactive to March 22, 2011.",TRUE,2011,St. Louis Cardinals,Nick Punto,placed,15,TRUE,2011-03-22
2011-03-30,"Toronto Blue Jays placed RHP Octavio Dotel on the 15-day disabled list retroactive to March 22, 2011.",TRUE,2011,Toronto Blue Jays,Octavio Dotel,placed,15,TRUE,2011-03-22
2011-03-30,"Toronto Blue Jays placed RHP Frank Francisco on the 15-day disabled list retroactive to March 22, 2011.",TRUE,2011,Toronto Blue Jays,Frank Francisco,placed,15,TRUE,2011-03-22
2011-03-30,"Toronto Blue Jays placed RHP Brandon Morrow on the 15-day disabled list retroactive to March 22, 2011.",TRUE,2011,Toronto Blue Jays,Brandon Morrow,placed,15,TRUE,2011-03-22
2011-03-30,"Los Angeles Dodgers placed 3B Casey Blake on the 15-day disabled list retroactive to March 22, 2011.",TRUE,2011,Los Angeles Dodgers,Casey Blake,placed,15,TRUE,2011-03-22
2011-03-30,"Los Angeles Dodgers placed RHP Jon Garland on the 15-day disabled list retroactive to March 22, 2011.",TRUE,2011,Los Angeles Dodgers,Jon Garland,placed,15,TRUE,2011-03-22
2011-03-30,"Los Angeles Dodgers placed LF Jay Gibbons on the 15-day disabled list retroactive to March 26, 2011.",TRUE,2011,Los Angeles Dodgers,Jay Gibbons,placed,15,TRUE,2011-03-26
2011-03-30,"Los Angeles Dodgers placed C Dioner Navarro on the 15-day disabled list retroactive to March 22, 2011.",TRUE,2011,Los Angeles Dodgers,Dioner Navarro,placed,15,TRUE,2011-03-22
2011-03-30,"Los Angeles Dodgers placed RHP Vicente Padilla on the 15-day disabled list retroactive to March 22, 2011.",TRUE,2011,Los Angeles Dodgers,Vicente Padilla,placed,15,TRUE,2011-03-22
2011-03-31,"New York Mets placed LF Jason Bay on the 15-day disabled list retroactive to March 25, 2011.",TRUE,2011,New York Mets,Jason Bay,placed,15,TRUE,2011-03-25
2011-03-31,"New York Mets placed LHP Johan Santana on the 15-day disabled list retroactive to March 22, 2011.",TRUE,2011,New York Mets,Johan Santana,placed,15,TRUE,2011-03-22
2011-03-31,"Boston Red Sox placed LHP Felix Doubront on the 15-day disabled list retroactive to March 22, 2011.",TRUE,2011,Boston Red Sox,Felix Doubront,placed,15,TRUE,2011-03-22
2011-03-31,"Texas Rangers placed RHP Omar Beltre on the 15-day disabled list retroactive to March 22, 2011.",TRUE,2011,Texas Rangers,Omar Beltre,placed,15,TRUE,2011-03-22
2011-03-31,"Texas Rangers placed RHP Scott Feldman on the 15-day disabled list retroactive to March 22, 2011.",TRUE,2011,Texas Rangers,Scott Feldman,placed,15,TRUE,2011-03-22
2011-03-31,"Texas Rangers placed RHP Tommy Hunter on the 15-day disabled list retroactive to March 25, 2011.",TRUE,2011,Texas Rangers,Tommy Hunter,placed,15,TRUE,2011-03-25
2011-03-31,"Texas Rangers placed RHP Brandon Webb on the 15-day disabled list retroactive to March 22, 2011.",TRUE,2011,Texas Rangers,Brandon Webb,placed,15,TRUE,2011-03-22
2011-03-31,"Colorado Rockies placed RHP Aaron Cook on the 15-day disabled list retroactive to March 22, 2011.",TRUE,2011,Colorado Rockies,Aaron Cook,placed,15,TRUE,2011-03-22
2011-03-31,"Tampa Bay Rays placed LHP J.P. Howell on the 15-day disabled list retroactive to March 22, 2011.",TRUE,2011,Tampa Bay Rays,J.P. Howell,placed,15,TRUE,2011-03-22
2011-03-31,"Pittsburgh Pirates placed RHP Jose Ascanio on the 15-day disabled list retroactive to March 22, 2011.",TRUE,2011,Pittsburgh Pirates,Jose Ascanio,placed,15,TRUE,2011-03-22
2011-03-31,"Pittsburgh Pirates placed RHP Brad Lincoln on the 15-day disabled list retroactive to March 22, 2011.",TRUE,2011,Pittsburgh Pirates,Brad Lincoln,placed,15,TRUE,2011-03-22
2011-03-31,"Pittsburgh Pirates placed LHP Scott Olsen on the 15-day disabled list retroactive to March 22, 2011.",TRUE,2011,Pittsburgh Pirates,Scott Olsen,placed,15,TRUE,2011-03-22
2011-03-31,"Pittsburgh Pirates placed C Chris Snyder on the 15-day disabled list retroactive to March 25, 2011.",TRUE,2011,Pittsburgh Pirates,Chris Snyder,placed,15,TRUE,2011-03-25
2011-03-31,"Houston Astros placed RHP Alberto Arias on the 15-day disabled list retroactive to March 22, 2011.",TRUE,2011,Houston Astros,Alberto Arias,placed,15,TRUE,2011-03-22
2011-03-31,"San Francisco Giants placed RF Cody Ross on the 15-day disabled list retroactive to March 22, 2011. right calf strain",TRUE,2011,San Francisco Giants,Cody Ross,placed,15,TRUE,2011-03-22
2011-03-31,"Houston Astros placed SS Clint Barmes on the 15-day disabled list retroactive to March 26, 2011.",TRUE,2011,Houston Astros,Clint Barmes,placed,15,TRUE,2011-03-26
2011-03-31,"Houston Astros placed 2B Jeff Keppinger on the 15-day disabled list retroactive to March 22, 2011.",TRUE,2011,Houston Astros,Jeff Keppinger,placed,15,TRUE,2011-03-22
2011-04-03,"Atlanta Braves placed RHP Jair Jurrjens on the 15-day disabled list retroactive to March 25, 2011.",TRUE,2011,Atlanta Braves,Jair Jurrjens,placed,15,TRUE,2011-03-25
2011-04-03,"Baltimore Orioles placed LHP Brian Matusz on the 15-day disabled list retroactive to March 30, 2011.",TRUE,2011,Baltimore Orioles,Brian Matusz,placed,15,TRUE,2011-03-30
2011-04-03,Tampa Bay Rays placed 3B Evan Longoria on the 15-day disabled list.,TRUE,2011,Tampa Bay Rays,Evan Longoria,placed,15,FALSE,NA
2011-04-06,Los Angeles Dodgers activated 3B Casey Blake from the 15-day disabled list.,TRUE,2011,Los Angeles Dodgers,Casey Blake,activated,15,FALSE,NA
2011-04-06,San Francisco Giants activated RHP Brian Wilson from the 15-day disabled list.,TRUE,2011,San Francisco Giants,Brian Wilson,activated,15,FALSE,NA
2011-04-06,"Oakland Athletics placed RHP Michael Wuertz on the 15-day disabled list retroactive to April 2, 2011.",TRUE,2011,Oakland Athletics,Michael Wuertz,placed,15,TRUE,2011-04-02
2011-04-06,Milwaukee Brewers placed RHP Takashi Saito on the 15-day disabled list.,TRUE,2011,Milwaukee Brewers,Takashi Saito,placed,15,FALSE,NA
2011-04-07,"Detroit Tigers placed RHP Ryan Perry on the 15-day disabled list retroactive to April 5, 2011.",TRUE,2011,Detroit Tigers,Ryan Perry,placed,15,TRUE,2011-04-05
2011-04-08,Minnesota Twins placed 2B Tsuyoshi Nishioka on the 15-day disabled list.,TRUE,2011,Minnesota Twins,Tsuyoshi Nishioka,placed,15,FALSE,NA
2011-04-08,"Boston Red Sox placed RHP Matt Albers on the 15-day disabled list retroactive to April 6, 2011.",TRUE,2011,Boston Red Sox,Matt Albers,placed,15,TRUE,2011-04-06
2011-04-08,Boston Red Sox activated LHP Felix Doubront from the 15-day disabled list.,TRUE,2011,Boston Red Sox,Felix Doubront,activated,15,FALSE,NA
2011-04-08,"Chicago Cubs placed RHP Andrew Cashner on the 15-day disabled list retroactive to April 6, 2011.",TRUE,2011,Chicago Cubs,Andrew Cashner,placed,15,TRUE,2011-04-06
2011-04-08,"Chicago Cubs placed RHP Randy Wells on the 15-day disabled list retroactive to April 5, 2011.",TRUE,2011,Chicago Cubs,Randy Wells,placed,15,TRUE,2011-04-05
2011-04-08,"Seattle Mariners placed C Adam Moore on the 60-day disabled list retroactive to April 7, 2011.",TRUE,2011,Seattle Mariners,Adam Moore,placed,60,TRUE,2011-04-07
2011-04-08,Toronto Blue Jays activated RHP Octavio Dotel from the 15-day disabled list.,TRUE,2011,Toronto Blue Jays,Octavio Dotel,activated,15,FALSE,NA
2011-04-09,"Los Angeles Angels placed LHP Scott Kazmir on the 15-day disabled list retroactive to April 4, 2011.",TRUE,2011,Los Angeles Angels,Scott Kazmir,placed,15,TRUE,2011-04-04
2011-04-09,"Minnesota Twins placed RHP Kevin Slowey on the 15-day disabled list retroactive to April 5, 2011.",TRUE,2011,Minnesota Twins,Kevin Slowey,placed,15,TRUE,2011-04-05
2011-04-09,Pittsburgh Pirates placed RHP Ross Ohlendorf on the 15-day disabled list.,TRUE,2011,Pittsburgh Pirates,Ross Ohlendorf,placed,15,FALSE,NA
2011-04-10,New York Mets placed C Ronny Paulino on the 15-day disabled list. anemia,TRUE,2011,New York Mets,Ronny Paulino,placed,15,FALSE,NA
2011-04-10,"Los Angeles Angels placed SS Erick Aybar on the 15-day disabled list retroactive to April 3, 2011.",TRUE,2011,Los Angeles Angels,Erick Aybar,placed,15,TRUE,2011-04-03
2011-04-10,"Los Angeles Dodgers placed C Hector Gimenez on the 15-day disabled list retroactive to April 9, 2011.",TRUE,2011,Los Angeles Dodgers,Hector Gimenez,placed,15,TRUE,2011-04-09
2011-04-10,San Diego Padres activated CF Eric Patterson from the 15-day disabled list.,TRUE,2011,San Diego Padres,Eric Patterson,activated,15,FALSE,NA
2011-04-11,Los Angeles Angels activated LHP Scott Downs from the 15-day disabled list.,TRUE,2011,Los Angeles Angels,Scott Downs,activated,15,FALSE,NA
2011-04-11,Milwaukee Brewers activated C Jonathan Lucroy from the 15-day disabled list.,TRUE,2011,Milwaukee Brewers,Jonathan Lucroy,activated,15,FALSE,NA
2011-04-11,Toronto Blue Jays activated LF Corey Patterson from the 15-day disabled list.,TRUE,2011,Toronto Blue Jays,Corey Patterson,activated,15,FALSE,NA
2011-04-11,Toronto Blue Jays placed RF Rajai Davis on the 15-day disabled list.,TRUE,2011,Toronto Blue Jays,Rajai Davis,placed,15,FALSE,NA
2011-04-12,"Washington Nationals placed 3B Ryan Zimmerman on the 15-day disabled list retroactive to April 10, 2011. left abdominal strain",TRUE,2011,Washington Nationals,Ryan Zimmerman,placed,15,TRUE,2011-04-10
2011-04-12,Los Angeles Dodgers placed SS Rafael Furcal on the 15-day disabled list.,TRUE,2011,Los Angeles Dodgers,Rafael Furcal,placed,15,FALSE,NA
2011-04-12,Los Angeles Angels activated LF Reggie Willits from the 15-day disabled list.,TRUE,2011,Los Angeles Angels,Reggie Willits,activated,15,FALSE,NA
2011-04-13,"New York Yankees placed RHP Luis Ayala on the 15-day disabled list retroactive to April 10, 2011.",TRUE,2011,New York Yankees,Luis Ayala,placed,15,TRUE,2011-04-10
2011-04-13,Texas Rangers placed LF Josh Hamilton on the 15-day disabled list. fractured right humerus,TRUE,2011,Texas Rangers,Josh Hamilton,placed,15,FALSE,NA
2011-04-13,St. Louis Cardinals placed RHP Bryan Augenstein on the 15-day disabled list.,TRUE,2011,St. Louis Cardinals,Bryan Augenstein,placed,15,FALSE,NA
2011-04-13,St. Louis Cardinals placed LHP Brian Tallet on the 15-day disabled list.,TRUE,2011,St. Louis Cardinals,Brian Tallet,placed,15,FALSE,NA
2011-04-13,"Baltimore Orioles placed SS J.J. Hardy on the 15-day disabled list retroactive to April 10, 2011.",TRUE,2011,Baltimore Orioles,J.J. Hardy,placed,15,TRUE,2011-04-10
2011-04-14,Pittsburgh Pirates activated C Chris Snyder from the 15-day disabled list.,TRUE,2011,Pittsburgh Pirates,Chris Snyder,activated,15,FALSE,NA
2011-04-14,Colorado Rockies transferred RHP Aaron Cook from the 15-day disabled list to the 60-day disabled list.,TRUE,2011,Colorado Rockies,Aaron Cook,transferred,60,FALSE,NA
2011-04-14,"Kansas City Royals placed RHP Robinson Tejeda on the 15-day disabled list retroactive to April 13, 2011.",TRUE,2011,Kansas City Royals,Robinson Tejeda,placed,15,TRUE,2011-04-13
2011-04-14,"Minnesota Twins placed C Joe Mauer on the 15-day disabled list retroactive to April 13, 2011.",TRUE,2011,Minnesota Twins,Joe Mauer,placed,15,TRUE,2011-04-13
2011-04-15,Cleveland Indians activated RHP Joe Smith from the 15-day disabled list.,TRUE,2011,Cleveland Indians,Joe Smith,activated,15,FALSE,NA
2011-04-15,"Houston Astros placed RHP Wilton Lopez on the 15-day disabled list retroactive to April 14, 2011. irritation of the ulnar nerve in right elbow",TRUE,2011,Houston Astros,Wilton Lopez,placed,15,TRUE,2011-04-14
2011-04-15,"Arizona Diamondbacks placed RHP Aaron Heilman on the 15-day disabled list retroactive to April 14, 2011. right shoulder tendinitis",TRUE,2011,Arizona Diamondbacks,Aaron Heilman,placed,15,TRUE,2011-04-14
2011-04-15,New York Yankees placed RHP Phil Hughes on the 15-day disabled list. tired arm,TRUE,2011,New York Yankees,Phil Hughes,placed,15,FALSE,NA
2011-04-15,New York Yankees transferred LHP Pedro Feliciano from the 15-day disabled list to the 60-day disabled list.,TRUE,2011,New York Yankees,Pedro Feliciano,transferred,60,FALSE,NA
2011-04-15,"San Francisco Giants placed CF Andres Torres on the 15-day disabled list retroactive to April 10, 2011.",TRUE,2011,San Francisco Giants,Andres Torres,placed,15,TRUE,2011-04-10
2011-04-15,Los Angeles Dodgers activated RHP Jon Garland from the 15-day disabled list.,TRUE,2011,Los Angeles Dodgers,Jon Garland,activated,15,FALSE,NA
2011-04-15,Atlanta Braves placed RHP Peter Moylan on the 15-day disabled list.,TRUE,2011,Atlanta Braves,Peter Moylan,placed,15,FALSE,NA
2011-04-16,"New York Mets placed RHP Chris Young on the 15-day disabled list retroactive to April 11, 2011.",TRUE,2011,New York Mets,Chris Young,placed,15,TRUE,2011-04-11
2011-04-16,Atlanta Braves activated RHP Jair Jurrjens from the 15-day disabled list.,TRUE,2011,Atlanta Braves,Jair Jurrjens,activated,15,FALSE,NA
2011-04-16,"Los Angeles Dodgers placed LHP Hung-Chih Kuo on the 15-day disabled list retroactive to April 14, 2011.",TRUE,2011,Los Angeles Dodgers,Hung Chih Kuo,placed,15,TRUE,2011-04-14
2011-04-17,Cleveland Indians activated CF Grady Sizemore from the 15-day disabled list.,TRUE,2011,Cleveland Indians,Grady Sizemore,activated,15,FALSE,NA
2011-04-17,"Cleveland Indians placed RHP Mitch Talbot on the 15-day disabled list retroactive to April 12, 2011.",TRUE,2011,Cleveland Indians,Mitch Talbot,placed,15,TRUE,2011-04-12
2011-04-17,"Washington Nationals placed RHP Todd Coffey on the 15-day disabled list retroactive to April 9, 2011.",TRUE,2011,Washington Nationals,Todd Coffey,placed,15,TRUE,2011-04-09
2011-04-17,San Francisco Giants placed LHP Barry Zito on the 15-day disabled list. right mid-foot sprain,TRUE,2011,San Francisco Giants,Barry Zito,placed,15,FALSE,NA
2011-04-18,"Oakland Athletics placed LHP Dallas Braden on the 15-day disabled list retroactive to April 17, 2011. stiff left shoulder",TRUE,2011,Oakland Athletics,Dallas Braden,placed,15,TRUE,2011-04-17
2011-04-18,Oakland Athletics transferred RHP Rich Harden from the 15-day disabled list to the 60-day disabled list. strained right shoulder,TRUE,2011,Oakland Athletics,Rich Harden,transferred,60,FALSE,NA
2011-04-18,Detroit Tigers transferred RHP Joel Zumaya from the 15-day disabled list to the 60-day disabled list.,TRUE,2011,Detroit Tigers,Joel Zumaya,transferred,60,FALSE,NA
2011-04-18,Baltimore Orioles transferred RHP Justin Duchscherer from the 15-day disabled list to the 60-day disabled list.,TRUE,2011,Baltimore Orioles,Justin Duchscherer,transferred,60,FALSE,NA
2011-04-19,Toronto Blue Jays activated RHP Frank Francisco from the 15-day disabled list.,TRUE,2011,Toronto Blue Jays,Frank Francisco,activated,15,FALSE,NA
2011-04-19,Philadelphia Phillies placed LHP J.C. Romero on the 15-day disabled list. right calf strain,TRUE,2011,Philadelphia Phillies,J.C. Romero,placed,15,FALSE,NA
2011-04-19,"St. Louis Cardinals placed LF Allen Craig on the 15-day disabled list retroactive to April 17, 2011.",TRUE,2011,St. Louis Cardinals,Allen Craig,placed,15,TRUE,2011-04-17
2011-04-19,"St. Louis Cardinals placed 2B Skip Schumaker on the 15-day disabled list retroactive to April 16, 2011.",TRUE,2011,St. Louis Cardinals,Skip Schumaker,placed,15,TRUE,2011-04-16
2011-04-19,St. Louis Cardinals activated 2B Nick Punto from the 15-day disabled list.,TRUE,2011,St. Louis Cardinals,Nick Punto,activated,15,FALSE,NA
2011-04-19,Detroit Tigers placed C Victor Martinez on the 15-day disabled list.,TRUE,2011,Detroit Tigers,Victor Martinez,placed,15,FALSE,NA
2011-04-20,Los Angeles Angels activated SS Erick Aybar from the 15-day disabled list.,TRUE,2011,Los Angeles Angels,Erick Aybar,activated,15,FALSE,NA
2011-04-20,San Francisco Giants activated RF Cody Ross from the 15-day disabled list.,TRUE,2011,San Francisco Giants,Cody Ross,activated,15,FALSE,NA
2011-04-20,New York Mets placed RHP Bobby Parnell on the 15-day disabled list.,TRUE,2011,New York Mets,Bobby Parnell,placed,15,FALSE,NA
2011-04-20,Texas Rangers placed RHP Mason Tobin on the 60-day disabled list.,TRUE,2011,Texas Rangers,Mason Tobin,placed,60,FALSE,NA
2011-04-21,Toronto Blue Jays activated RHP Brandon Morrow from the 15-day disabled list.,TRUE,2011,Toronto Blue Jays,Brandon Morrow,activated,15,FALSE,NA
2011-04-21,Milwaukee Brewers activated RHP LaTroy Hawkins from the 15-day disabled list.,TRUE,2011,Milwaukee Brewers,LaTroy Hawkins,activated,15,FALSE,NA
2011-04-21,"Florida Marlins placed LF Logan Morrison on the 15-day disabled list retroactive to April 20, 2011.",TRUE,2011,Florida Marlins,Logan Morrison,placed,15,TRUE,2011-04-20
2011-04-21,"Milwaukee Brewers placed RF Nyjer Morgan on the 15-day disabled list retroactive to April 18, 2011.",TRUE,2011,Milwaukee Brewers,Nyjer Morgan,placed,15,TRUE,2011-04-18
2011-04-22,Los Angeles Dodgers activated RHP Vicente Padilla from the 15-day disabled list.,TRUE,2011,Los Angeles Dodgers,Vicente Padilla,activated,15,FALSE,NA
2011-04-22,New York Mets placed CF Angel Pagan on the 15-day disabled list.,TRUE,2011,New York Mets,Angel Pagan,placed,15,FALSE,NA
2011-04-22,"Los Angeles Angels placed LHP Scott Downs on the 15-day disabled list retroactive to April 14, 2011.",TRUE,2011,Los Angeles Angels,Scott Downs,placed,15,TRUE,2011-04-14
2011-04-23,Toronto Blue Jays placed 3B Jayson Nix on the 15-day disabled list.,TRUE,2011,Toronto Blue Jays,Jayson Nix,placed,15,FALSE,NA
2011-04-23,"Texas Rangers placed RHP Neftali Feliz on the 15-day disabled list retroactive to April 21, 2011.",TRUE,2011,Texas Rangers,Neftali Feliz,placed,15,TRUE,2011-04-21
2011-04-24,Washington Nationals activated RHP Todd Coffey from the 15-day disabled list.,TRUE,2011,Washington Nationals,Todd Coffey,activated,15,FALSE,NA
