date,transaction,injured,year,team,player,type,length,is_retroactive,date_retroactive
2008-03-25,"Tampa Bay Rays Placed LHP Scott Kazmir (left elbow strain) and SS Ben Zobrist (fractured left thumb) on the 15-day disabled list, retroactive to March 21.",TRUE,2008,Tampa Bay Rays,Scott Kazmir,placed,15,TRUE,2008-03-21
2008-03-26,"Placed RHP Carlos Guevara with a strained right groin, RHP Clay Hensley with a right shoulder strain and LHP Justin Hampson with left shoulder tendinitis on the 15-day disabled list, retroactive to March 21st",TRUE,2008,San Diego Padres,Carlos Guevara,placed,15,TRUE,2008-03-21
2008-03-26,Placed RHPs Mark Prior (right shoulder strain) and Tim Stauffer (right shoulder strain) on the 60-day disabled list.,TRUE,2008,San Diego Padres,Mark Prior,placed,60,FALSE,NA
2008-03-26,"Washington Nationals Placed C Johnny Estrada on the 15-day disabled list, retroactive to March 21, with a sore right elbow",TRUE,2008,Washington Nationals,Johnny Estrada,placed,15,TRUE,2008-03-21
2008-03-27,"Milwaukee Brewers Placed LHP Chris Capuano on the 15-day disabled list, retroactive to March 21, with a sprained/torn ligament in his left elbow.",TRUE,2008,Milwaukee Brewers,Chris Capuano,placed,15,TRUE,2008-03-21
2008-03-28,"Baltimore Orioles Placed RHP Rocky Cherry on the 15-day disabled list, retroactive to March 22, with a right shoulder strain",TRUE,2008,Baltimore Orioles,Rocky Cherry,placed,15,TRUE,2008-03-22
2008-03-28,"Boston Red Sox Place RHP Mike Timlin on the 15-day disabled list retroactive to March 20, with a laceration on his right ring finger",TRUE,2008,Boston Red Sox,Mike Timlin,placed,15,TRUE,2008-03-20
2008-03-28,"New York Yankees Placed LHP Andy Pettitte on the 15-day disabled list, retroactive to March 21, with back spasms",TRUE,2008,New York Yankees,Andy Pettitte,placed,15,TRUE,2008-03-21
2008-03-28,Placed RHP Jeff Karstens on the 15-day disabled list with a strained right groin,TRUE,2008,New York Yankees,Jeff Karstens,placed,15,FALSE,NA
2008-03-28,Placed OF Chris Duffy on the 15-day disabled list.,TRUE,2008,Pittsburgh Pirates,Chris Duffy,placed,15,FALSE,NA
2008-03-28,"San Diego Padres Placed OF Jim Edmonds on the 15-day disabled list, retroactive to March 21, with a strained right calf.",TRUE,2008,San Diego Padres,Jim Edmonds,placed,15,TRUE,2008-03-21
2008-03-28,Placed OF Rocco Baldelli on the 60-day disabled list with metabolic and/or mitochondrial abnormalities.,TRUE,2008,Tampa Bay Rays,Rocco Baldelli,placed,60,FALSE,NA
2008-03-29,"Arizona Diamondbacks Placed LHP Randy Johnson on the 15-day disabled list, retroactive to March 22",TRUE,2008,Arizona Diamondbacks,Randy Johnson,placed,15,TRUE,2008-03-22
2008-03-29,"Placed INF Chad Tracy and C Miguel Montero on the 15-day disabled list, retroactive to March 23.",TRUE,2008,Arizona Diamondbacks,Chad Tracy,placed,15,TRUE,2008-03-23
2008-03-29,"Atlanta Braves Placed RHP John Smoltz (right shoulder inflammation) and LHP Chuck James (left shoulder rehabilitation) on the 15-day disabled list, retroactive to March 21",TRUE,2008,Atlanta Braves,John Smoltz,placed,15,TRUE,2008-03-21
2008-03-29,"Baltimore Orioles Placed RHP Danys Baez on the 15-day disabled list, retroactive to March 21, recovering from September 2007 Tommy John surgery",TRUE,2008,Baltimore Orioles,Danys Baez,placed,15,TRUE,2008-03-21
2008-03-29,"Placed OF Freddie Bynum on the 15-day disabled list, retroactive to March 21, recovering from March 2008 right knee surgery",TRUE,2008,Baltimore Orioles,Freddie Bynum,placed,15,TRUE,2008-03-21
2008-03-29,"Placed RHP Fernando Cabrera on the 15-day disabled list, retroactive to March 21, recovering from December 2007 right elbow surgery",TRUE,2008,Baltimore Orioles,Fernando Cabrera,placed,15,TRUE,2008-03-21
2008-03-29,"Placed RHP Jim Hoey on the 15-day disabled list, retroactive to March 21, with a tender right shoulder",TRUE,2008,Baltimore Orioles,Jim Hoey,placed,15,TRUE,2008-03-21
2008-03-29,"Placed LHP Troy Patton on the 15-day disabled list, retroactive to March 21, recovering from March 2008 right labrum surgery",TRUE,2008,Baltimore Orioles,Troy Patton,placed,15,TRUE,2008-03-21
2008-03-29,"Placed RHP Chris Ray on the 15-day disabled list, retroactive to March 21, recovering from August 2007 Tommy John surgery.",TRUE,2008,Baltimore Orioles,Chris Ray,placed,15,TRUE,2008-03-21
2008-03-29,"Placed C Mike Rabelo and OF Jeremy Hermida on the 15-day disabled list, retroactive to March 21",TRUE,2008,Florida Marlins,Mike Rabelo,placed,15,TRUE,2008-03-21
2008-03-29,Transferred RHP Josh Johnson and RHP Henry Owens to the 60-day disabled list,TRUE,2008,Florida Marlins,Josh Johnson,transferred,60,FALSE,NA
2008-03-29,"placed RHPs John Lackey, Kelvim Escobar, Chris Bootcheck and Scot Shields on the 15-day disabled list, retroactive to March 21",TRUE,2008,Los Angeles Angels,John Lackey,placed,15,TRUE,2008-03-21
2008-03-29,New York Yankees Placed RHP Humberto Sanchez on the 60-day disabled list recovering from April 2007 Tommy John surgery.,TRUE,2008,New York Yankees,Humberto Sanchez,placed,60,FALSE,NA
2008-03-29,Placed LHP Kurt Birkins (left elbow neuritis) and RHP Chad Orvella (right shoulder tendinitis) on the 15-day disabled list retroactive to March 21.,TRUE,2008,Tampa Bay Rays,Kurt Birkins,placed,15,TRUE,2008-03-21
2008-03-30,"Chicago Cubs Placed LHP Scott Eyre on the 15-day disabled list with left elbow inflammation, retroactive to March 23",TRUE,2008,Chicago Cubs,Scott Eyre,placed,15,TRUE,2008-03-23
2008-03-30,"Chicago White Sox Placed OF Jerry Owens on the 15-day disabled list, retroactive to March 24, with a torn right hip muscle",TRUE,2008,Chicago White Sox,Jerry Owens,placed,15,TRUE,2008-03-24
2008-03-30,"Placed 2B Danny Richar on the 15-day disabled list, retroactive to March 21, with a stress fracture in his rib cage",TRUE,2008,Chicago White Sox,Danny Richar,placed,15,TRUE,2008-03-21
2008-03-30,"Cincinnati Reds Placed RHP Matt Belisle, C David Ross and IF Alex Gonzalez on the 15-day disabled list.",TRUE,2008,Cincinnati Reds,Matt Belisle,placed,15,FALSE,NA
2008-03-30,"Cleveland Indians Placed OF Shin-soo Choo on the 15-day disabled list, retroactive to March 21, as he rehabilitates from reconstructive left elbow surgery in September of 2007",TRUE,2008,Cleveland Indians,Shin Soo Choo,placed,15,TRUE,2008-03-21
2008-03-30,Colorado Rockies Placed RHP Jason Hirsh on the 15-day disabled list with a strained right shoulder.,TRUE,2008,Colorado Rockies,Jason Hirsh,placed,15,FALSE,NA
2008-03-30,"Placed C Vance Wilson and RHPs Fernando Rodney, Jordan Tata and Joel Zumaya on the 15-day disabled list",TRUE,2008,Detroit Tigers,Vance Wilson,placed,15,FALSE,NA
2008-03-30,Florida Marlins Placed OF Alejandro De Aza on 15-day disabled list with left ankle sprain,TRUE,2008,Florida Marlins,Alejandro De Aza,placed,15,FALSE,NA
2008-03-30,Kansas City Royals Placed RHP Luke Hudson on the 15-day disabled list as he continues to rehab from right shoulder surgery.,TRUE,2008,Kansas City Royals,Luke Hudson,placed,15,FALSE,NA
2008-03-30,"placed INF Nomar Garciaparra, INF Andy LaRoche and P Jason Schmidt to the 15-day disabled list",TRUE,2008,Los Angeles Dodgers,Nomar Garciaparra,placed,15,FALSE,NA
2008-03-30,"Placed C Ramon Castro on the 15-day disabled list, retroactive to March 21, due to a right hamstring injury",TRUE,2008,New York Mets,Ramon Castro,placed,15,TRUE,2008-03-21
2008-03-30,"Placed RHP Duaner Sanchez on the 15-day disabled list, retroactive to March 27, due to right shoulder surgery",TRUE,2008,New York Mets,Duaner Sanchez,placed,15,TRUE,2008-03-27
2008-03-30,"Placed RHP Orlando Hernandez on the 15-day disabled list, retroactive to March 29, due to right foot surgery",TRUE,2008,New York Mets,Orlando Hernandez,placed,15,TRUE,2008-03-29
2008-03-30,"New York Yankees Placed LHP Sean Henn on the 15-day disabled list, retroactive to March 21, with left shoulder tendinitis.",TRUE,2008,New York Yankees,Sean Henn,placed,15,TRUE,2008-03-21
2008-03-30,"Placed RHP Vinnie Chulk on the 15-day disabled list, retroactive to March 21, with a right shoulder strain",TRUE,2008,San Francisco Giants,Vinnie Chulk,placed,15,TRUE,2008-03-21
2008-03-30,"Placed LHP Noah Lowry on the 15-day disabled list, retroactive to March 21, with left forearm surgery",TRUE,2008,San Francisco Giants,Noah Lowry,placed,15,TRUE,2008-03-21
2008-03-30,"Placed INF Kevin Frandsen on the 15-day disabled list, retroactive to March 21, with left Achilles tendon surgery",TRUE,2008,San Francisco Giants,Kevin Frandsen,placed,15,TRUE,2008-03-21
2008-03-30,"Placed SS Omar Vizquel on the 15-day disabled list, retroactive to March 21, with left knee surgery",TRUE,2008,San Francisco Giants,Omar Vizquel,placed,15,TRUE,2008-03-21
2008-03-30,"Seattle Mariners Placed RHP Anderson Garcia on the 15-day disabled list, retroactive to March 21, with right shoulder tendinitis.",TRUE,2008,Seattle Mariners,Anderson Garcia,placed,15,TRUE,2008-03-21
2008-03-30,Transferred OF Juan Encarnacion from the 15-day to the 60-day disabled list,TRUE,2008,St. Louis Cardinals,Juan Encarnacion,transferred,60,FALSE,NA
2008-03-30,"Placed SS Brendan Ryan on the 15-day disabled list, retroactive to March 21, with a right oblique strain",TRUE,2008,St. Louis Cardinals,Brendan Ryan,placed,15,TRUE,2008-03-21
2008-03-30,Placed RHP Brandon McCarthy on the 60-day disabled list with severe inflammation in his right forearm,TRUE,2008,Texas Rangers,Brandon McCarthy,placed,60,FALSE,NA
2008-03-30,Placed LHP John Rheinecker on the 60-day disabled list recovering from February 2008 left forearm surgery,TRUE,2008,Texas Rangers,John Rheinecker,placed,60,FALSE,NA
2008-03-30,"Placed RHP Luis Mendoza, retroactive to March 24, and INF Travis Metcalf, retroactive to March 21, on 15-day disabled list.",TRUE,2008,Texas Rangers,Luis Mendoza,placed,15,TRUE,2008-03-24
2008-03-30,"Placed 3B Scott Rolen on the 15-day disabled list, retroactive to March 23, with a broken right middle finger",TRUE,2008,Toronto Blue Jays,Scott Rolen,placed,15,TRUE,2008-03-23
2008-03-30,"Placed LHP B.J. Ryan on the 15-day disabled list, retroactive to March 21, recovering from May 2007 Tommy John surgery.",TRUE,2008,Toronto Blue Jays,B.J. Ryan,placed,15,TRUE,2008-03-21
2008-03-30,Washington Nationals Placed OF Elijah Dukes on the 15-day disabled list with a sore right hamstring,TRUE,2008,Washington Nationals,Elijah Dukes,placed,15,FALSE,NA
2008-03-31,Los Angeles Dodgers Purchased the contracts of INF Blake DeWitt and INF Angel Chavez and placed INF Tony Abreu on the 15-day disabled list.,TRUE,2008,Los Angeles Dodgers,Blake DeWitt,placed,15,FALSE,NA
2008-04-02,New York Mets Placed RHP Pedro Martinez on the 15-day disabled list with a left hamstring strain,TRUE,2008,New York Mets,Pedro Martinez,placed,15,FALSE,NA
2008-04-02,Seattle Mariners Placed RHP J.J. Putz on the 15-day disabled list,TRUE,2008,Seattle Mariners,J.J. Putz,placed,15,FALSE,NA
2008-04-03,Atlanta Braves Placed Mike Hampton on the 15-day disabled list with a strained left pectoral muscle,TRUE,2008,Atlanta Braves,Mike Hampton,placed,15,FALSE,NA
2008-04-04,Minnesota Twins Placed OF Michael Cuddyer on the 15-day disabled list with a dislocated right index finger,TRUE,2008,Minnesota Twins,Michael Cuddyer,placed,15,FALSE,NA
2008-04-04,Tampa Bay Rays Placed C Dioner Navarro on the 15-day disabled list,TRUE,2008,Tampa Bay Rays,Dioner Navarro,placed,15,FALSE,NA
2008-04-04,"Washington Nationals Placed RHP Chad Cordero on the 15-day disabled list, retroactive to March 27, with right shoulder tendinitis",TRUE,2008,Washington Nationals,Chad Cordero,placed,15,TRUE,2008-03-27
2008-04-05,"Colorado Rockies Placed RHP Luis Vizcaino on the 15-day disabled list, retroactive to April 4, with a strained right shoulder",TRUE,2008,Colorado Rockies,Luis Vizcaino,placed,15,TRUE,2008-04-04
2008-04-05,Los Angeles Angels Activated RHP Scot Shields from the 15-day disabled list,TRUE,2008,Los Angeles Angels,Scot Shields,activated,15,FALSE,NA
2008-04-05,New York Yankees Activated LHP Andy Pettitte from the 15-day disabled list,TRUE,2008,New York Yankees,Andy Pettitte,activated,15,FALSE,NA
2008-04-05,Philadelphia Phillies Activated RHP Brad Lidge from 15-day disabled list,TRUE,2008,Philadelphia Phillies,Brad Lidge,activated,15,FALSE,NA
2008-04-05,San Diego Padres Activated OF Jim Edmonds from the 15-day disabled list and optioned OF Jody Gerut to Triple-A Portland.,TRUE,2008,San Diego Padres,Jim Edmonds,activated,15,FALSE,NA
2008-04-05,St. Louis Cardinals Placed RHP Russ Springer on 15-day disabled list with an inflamed nerve in his right elbow,TRUE,2008,St. Louis Cardinals,Russ Springer,placed,15,FALSE,NA
2008-04-06,Atlanta Braves Activated RHP John Smoltz from the 15-day disabled list,TRUE,2008,Atlanta Braves,John Smoltz,activated,15,FALSE,NA
2008-04-06,Boston Red Sox Activated RHP Josh Beckett from the 15-day disabled list,TRUE,2008,Boston Red Sox,Josh Beckett,activated,15,FALSE,NA
2008-04-06,"Pittsburgh Pirates Placed SS Jack Wilson on the 15-day disabled list, retroactive to April 4",TRUE,2008,Pittsburgh Pirates,Jack Wilson,placed,15,TRUE,NA
2008-04-07,Transferred RHP Harvey Garcia from the 15-day to the 60-day disabled list.,TRUE,2008,Florida Marlins,Harvey Garcia,transferred,60,FALSE,NA
2008-04-08,"New York Mets Placed RHP Matt Wise on the 15-day disabled list, retroactive to April 2, with right forearm stiffness",TRUE,2008,New York Mets,Matt Wise,placed,15,TRUE,2008-04-02
2008-04-08,Oakland Athletics Activated RHP Chad Gaudin from the 15-day disabled list,TRUE,2008,Oakland Athletics,Chad Gaudin,activated,15,FALSE,NA
2008-04-08,"Placed RHP Justin Duchscherer on the 15-day disabled list, retroactive to April 5, with a strained right biceps.",TRUE,2008,Oakland Athletics,Justin Duchscherer,placed,15,TRUE,2008-04-05
2008-04-08,San Diego Padres Placed C Michael Barrett on the 15-day disabled list with a sprained ligament in his right elbow and recalled C Colt Morton from Double-A San Antonio.,TRUE,2008,San Diego Padres,Michael Barrett,placed,15,FALSE,NA
2008-04-08,San Francisco Giants Placed OF Dave Roberts on the 15-day disabled list with inflammation in his left knee and recalled OF Clay Timpner from Triple-A Fresno.,TRUE,2008,San Francisco Giants,Dave Roberts,placed,15,FALSE,NA
2008-04-09,Arizona Diamondbacks Placed LHP Doug Davis on 15-day disabled list and recalled RHP Jailen Peguero from Triple-A Tucson.,TRUE,2008,Arizona Diamondbacks,Doug Davis,placed,15,FALSE,NA
2008-04-09,Atlanta Braves Activated LHP Chuck James from the 15-day disabled list,TRUE,2008,Atlanta Braves,Chuck James,activated,15,FALSE,NA
2008-04-09,"Placed RHP Rafael Soriano on the 15-day DL, retroactive to April 7, with right elbow tendinitis.",TRUE,2008,Atlanta Braves,Rafael Soriano,placed,15,TRUE,2008-04-07
2008-04-09,Activated OF Jeremy Hermida from the 15-day disabled list.,TRUE,2008,Florida Marlins,Jeremy Hermida,activated,15,FALSE,NA
2008-04-09,"Milwaukee Brewers Placed OF Tony Gwynn on the 15-day disabled list, retroactive to April 4, with a strained left hamstring",TRUE,2008,Milwaukee Brewers,Tony Gwynn,placed,15,TRUE,2008-04-04
2008-04-09,"Tampa Bay Rays Placed OF Cliff FLoyd to the 15-day disabled list, retroactive to April 7, with torn cartilage in his right knee",TRUE,2008,Tampa Bay Rays,Cliff Floyd,placed,15,TRUE,2008-04-07
2008-04-09,Placed RHP Matt Garza on the 15-day disabled list with radial nerve irritation in his right arm,TRUE,2008,Tampa Bay Rays,Matt Garza,placed,15,FALSE,NA
2008-04-09,Washington Nationals Placed INF Dmitri Young on the 15-day disabled list with a sprained lower back,TRUE,2008,Washington Nationals,Dmitri Young,placed,15,FALSE,NA
2008-04-09,Activated C Johnny Estrada from the disabled list.,TRUE,2008,Washington Nationals,Johnny Estrada,activated,NA,FALSE,NA
2008-04-10,Boston Red Sox Placed 3B Mike Lowell on the 15-day disabled list with a sprained left thumb,TRUE,2008,Boston Red Sox,Mike Lowell,placed,15,FALSE,NA
2008-04-10,Activated C Mike Rabelo from the 15-day disabled list.,TRUE,2008,Florida Marlins,Mike Rabelo,activated,15,FALSE,NA
2008-04-10,"Oakland Athletics Placed Rich Harden on the 15-day disabled list, retroactive to April 3",TRUE,2008,Oakland Athletics,Rich Harden,placed,15,TRUE,NA
2008-04-11,Boston Red Sox Activated RHP Mike Timlin from the 15-day disabled list and designated RHP Bryan Corey for assignment.,TRUE,2008,Boston Red Sox,Mike Timlin,activated,15,FALSE,NA
2008-04-11,"Houston Astros Placed INF Ty Wigginton on the 15-day disabled list, retroactive to April 6, with a fractured left thumb.",TRUE,2008,Houston Astros,Ty Wigginton,placed,15,TRUE,2008-04-06
2008-04-11,"Minnesota Twins Placed RHP Kevin Slowey on the 15-day disabled list, retroactive to April 4, with a right biceps strain.",TRUE,2008,Minnesota Twins,Kevin Slowey,placed,15,TRUE,2008-04-04
2008-04-11,"Tampa Bay Rays Placed 3B Willy Aybar on the 15-day disabled list, retroactive to April 10, with a left hamstring strain",TRUE,2008,Tampa Bay Rays,Willy Aybar,placed,15,TRUE,2008-04-10
2008-04-12,Detroit Tigers Placed LHP Dontrelle Willis on the 15-day disabled list,TRUE,2008,Detroit Tigers,Dontrelle Willis,placed,15,FALSE,NA
2008-04-12,Philadelphia Phillies Placed OF Shane Victorino on 15-day disabled list with a strained right calf,TRUE,2008,Philadelphia Phillies,Shane Victorino,placed,15,FALSE,NA
2008-04-12,Transferred RHP Chad Orvella from the 15-day to the 60-day disabled list.,TRUE,2008,Tampa Bay Rays,Chad Orvella,transferred,60,FALSE,NA
2008-04-12,"Texas Rangers Placed LHP Eddie Guardado on the 15-day disabled list, retroactive to April 5, with left shoulder soreness.",TRUE,2008,Texas Rangers,Eddie Guardado,placed,15,TRUE,2008-04-05
2008-04-12,Activated RHP Luis Mendoza from the disabled list.,TRUE,2008,Texas Rangers,Luis Mendoza,activated,NA,FALSE,NA
2008-04-12,activated RHP Chad Cordero from the 15-day disabled list.,TRUE,2008,Washington Nationals,Chad Cordero,activated,15,FALSE,NA
2008-04-13,St. Louis Cardinals Activated RHP Joel Pineiro from the 15-day disabled list,TRUE,2008,St. Louis Cardinals,Joel Pineiro,activated,15,FALSE,NA
2008-04-13,Toronto Blue Jays Activated LHP B.J. Ryan from the 15-day disabled list,TRUE,2008,Toronto Blue Jays,B.J. Ryan,activated,15,FALSE,NA
2008-04-13,recalled OF Wily Mo Pena from his rehab assignment and reinstated him from the 15-day disabled list.,TRUE,2008,Washington Nationals,Wily Mo Pena,activated,15,FALSE,NA
2008-04-14,Arizona Diamondbacks Activated LHP Randy Johnson from the 15-day disabled list.,TRUE,2008,Arizona Diamondbacks,Randy Johnson,activated,15,FALSE,NA
2008-04-14,Placed INF Wilson Betemit on 15-day disabled list (conjunctivitis),TRUE,2008,New York Yankees,Wilson Betemit,placed,15,FALSE,NA
2008-04-14,Transferred RHP Humberto Sanchez from the 15-day to the 60-day disabled list.,TRUE,2008,New York Yankees,Humberto Sanchez,transferred,60,FALSE,NA
2008-04-14,Placed OF Mike Morse on 15-day disabled list with a dislocated left shoulder,TRUE,2008,Seattle Mariners,Mike Morse,placed,15,FALSE,NA
2008-04-15,Atlanta Braves Placed RHP Peter Moylan on the 15-day DL,TRUE,2008,Atlanta Braves,Peter Moylan,placed,15,FALSE,NA
2008-04-15,Cleveland Indians Placed RHP Joe Borowski on the 15-day disabled list with a right triceps strain,TRUE,2008,Cleveland Indians,Joe Borowski,placed,15,FALSE,NA
2008-04-15,New York Mets Activated RHP Duaner Sanchez from the 15-day disabled list,TRUE,2008,New York Mets,Duaner Sanchez,activated,15,FALSE,NA
2008-04-15,"Seattle Mariners Placed LHP Erik Bedard on the 15-day disabled list, retroactive to April 9, with inflammation in his left hip.",TRUE,2008,Seattle Mariners,Erik Bedard,placed,15,TRUE,2008-04-09
2008-04-16,"Placed IF Alex Cora on the 15-day disabled list, retroactive to April 10, with a right elbow sprain.",TRUE,2008,Boston Red Sox,Alex Cora,placed,15,TRUE,2008-04-10
2008-04-16,Chicago Cubs Placed OF Alfonso Soriano on the 15-day disabled list with a strained right calf,TRUE,2008,Chicago Cubs,Alfonso Soriano,placed,15,FALSE,NA
2008-04-16,San Francisco Giants Activated RHP Vinnie Chulk from the 15-day disabled list,TRUE,2008,San Francisco Giants,Vinnie Chulk,activated,15,FALSE,NA
2008-04-16,"Tampa Bay Rays Placed RHP Al Reyes on the 15-day disabled list, retroactive to April 15, with an impingement in his right shoulder",TRUE,2008,Tampa Bay Rays,Al Reyes,placed,15,TRUE,2008-04-15
2008-04-16,Activated LHP Kurt Birkins from the 15-day disabled list.,TRUE,2008,Tampa Bay Rays,Kurt Birkins,activated,15,FALSE,NA
2008-04-17,"Kansas City Royals Placed LHP John Bale on the 15-day disabled list, retroactive to April 16, with left shoulder fatigue and recalled RHP Joel Peralta from Triple-A Omaha.",TRUE,2008,Kansas City Royals,John Bale,placed,15,TRUE,2008-04-16
2008-04-17,Placed OF Marlon Byrd on the 15-day disabled list with inflammation in his left knee,TRUE,2008,Texas Rangers,Marlon Byrd,placed,15,FALSE,NA
2008-04-17,Recalled RHP Thomas Diamond from Double-A Frisco and placed him on the 60-day disabled list recovering from March 2007 Tommy John surgery.,TRUE,2008,Texas Rangers,Thomas Diamond,placed,60,FALSE,NA
2008-04-17,Toronto Blue Jays Placed RHP Brian Wolfe on the 15-day disabled list with a strained right triceps,TRUE,2008,Toronto Blue Jays,Brian Wolfe,placed,15,FALSE,NA
2008-04-18,Atlanta Braves Placed LHP Tom Glavine on the 15-day disabled list.,TRUE,2008,Atlanta Braves,Tom Glavine,placed,15,FALSE,NA
2008-04-18,Chicago White Sox Activated OF Jerry Owens from the 15-day disabled list and optioned him to Triple-A Charlotte.,TRUE,2008,Chicago White Sox,Jerry Owens,activated,15,FALSE,NA
2008-04-18,Florida Marlins Placed RHP Lee Gardner on 15-day disabled list with right elbow inflammation.,TRUE,2008,Florida Marlins,Lee Gardner,placed,15,FALSE,NA
2008-04-18,Transferred RHP Sergio Mitre to the 60-day disabled list.,TRUE,2008,Florida Marlins,Sergio Mitre,transferred,60,FALSE,NA
2008-04-18,Houston Astros Activated second baseman Kazuo Matsui from the 15-day disabled list,TRUE,2008,Houston Astros,Kazuo Matsui,activated,15,FALSE,NA
2008-04-18,"Los Angeles Angels Placed 2B Howard Kendrick on the 15-day disabled list, retroactive to April 14, with a strained left hamstring",TRUE,2008,Los Angeles Angels,Ed Kent,placed,15,TRUE,2008-04-14
2008-04-18,"Washington Nationals Placed C Paul Lo Duca on the 15-day disabled list, retroactive to April 14, with a bruised right hand.",TRUE,2008,Washington Nationals,Paul Lo Duca,placed,15,TRUE,2008-04-14
2008-04-19,Los Angeles Angels Activated RHP Chris Bootcheck from the 15-day disabled list,TRUE,2008,Los Angeles Angels,Chris Bootcheck,activated,15,FALSE,NA
2008-04-19,"Minnesota Twins Placed SS Adam Everett on the 15-day disabled list, retroactive to April 15, with a right shoulder strain and recalled INF Brian Buscher from Triple-A Rochester.",TRUE,2008,Minnesota Twins,Adam Everett,placed,15,TRUE,2008-04-15
