date,transaction,injured,year,team,player,type,length,is_retroactive,date_retroactive
2001-03-27,Everett Stull: Placed pitcher Everett Stull (right shoulder strain) on the 15-day disabled list.,TRUE,2001,Florida Marlins,Everett Stull,placed,15,FALSE,NA
2001-03-27,Mark Loretta: Placed IF Mark Loretta (torn ligament in left thumb) on the 15-day DL.,TRUE,2001,Florida Marlins,Mark Loretta,placed,15,FALSE,NA
2001-03-31,"Placed the following players on the 15-day disabled list: INF Nomar Garciaparra, with right wrist tendonitis (retroactive to March 21)",TRUE,2001,Boston Red Sox,Nomar Garciaparra,placed,15,TRUE,2001-03-21
2001-03-31,"Placed RHP Bryce Florie, recovering from a right orbital fracture, on the 60-day disabled list (retroactive to March 31).",TRUE,2001,Boston Red Sox,Bryce Florie,placed,60,TRUE,2001-03-31
2001-03-31,"Minnesota Twins Jay Canizaro: Jay Canizaro, 2B, transferred from 15-day DL to 60-day DL.",TRUE,2001,Minnesota Twins,Jay Canizaro,transferred,60,FALSE,NA
2001-03-31,Placed OF Rob Ducey on the 15-day DL.,TRUE,2001,Philadelphia Phillies,Rob Ducey,placed,15,FALSE,NA
2001-03-31,Placed RHP Cliff Politte on the 60-day DL.,TRUE,2001,Philadelphia Phillies,Cliff Politte,placed,60,FALSE,NA
2001-03-31,Pittsburgh Pirates Placed RHP Rich Loiselle on the 60-day disabled list,TRUE,2001,Pittsburgh Pirates,Rich Loiselle,placed,60,FALSE,NA
2001-03-31,Placed 1B/OF Alex Hernandez on the 60-day disabled list,TRUE,2001,Pittsburgh Pirates,Alex Hernandez,placed,60,FALSE,NA
2001-03-31,Placed RHP Jason Schmidt on the 15-day disabled list,TRUE,2001,Pittsburgh Pirates,Jason Schmidt,placed,15,FALSE,NA
2001-03-31,Placed RHP Francisco Cordova on the 15-day disabled list,TRUE,2001,Pittsburgh Pirates,Francisco Cordova,placed,15,FALSE,NA
2001-03-31,Placed RHP Kris Benson on the 15-day disabled list,TRUE,2001,Pittsburgh Pirates,Kris Benson,placed,15,FALSE,NA
2001-03-31,Placed IF Mike Benjamin on the 15-day disabled list,TRUE,2001,Pittsburgh Pirates,Mike Benjamin,placed,15,FALSE,NA
2001-03-31,Placed pitchers Juan Guzman and Wilson Alvarez on the 15-day disabled list retroactive to March 23.,TRUE,2001,Tampa Bay Devil Rays,Juan Guzman,placed,15,TRUE,2001-03-23
2001-04-01,"Seattle Mariners Norm Charlton: Norm Charlton, LHP, transferred to the 60-day DL.",TRUE,2001,Seattle Mariners,Norm Charlton,transferred,60,FALSE,NA
2001-04-01,"Gil Meche: Gil Meche, RHP, transferred to the 60-day DL.",TRUE,2001,Seattle Mariners,Gil Meche,transferred,60,FALSE,NA
2001-04-01,"Paul Abbott: Paul Abbott, RHP, placed on the 15-day DL with stiffness in his right shoulder.",TRUE,2001,Seattle Mariners,Paul Abbott,placed,15,FALSE,NA
2001-04-03,Houston Astros Placed Moises Alou (effective on 3/29/01) on 15-Day Disabled List.,TRUE,2001,Houston Astros,Moises Alou,placed,15,FALSE,NA
2001-04-04,"Chicago Cubs Infielder Ron Coomer was placed on the 15-day disabled list, retroactive to April 3, with a tear of the medial meniscus in his left knee",TRUE,2001,Chicago Cubs,Ron Coomer,placed,15,TRUE,2001-04-03
2001-04-04,Scott Williamson: Placed RHP Scott Williamson on the 60-day disabled list,TRUE,2001,Cincinnati Reds,Scott Williamson,placed,60,FALSE,NA
2001-04-04,Milwaukee Brewers Valerio De Los Santos: Placed LHP Valerio De Los Santos on the 15-Day DL with a tear in ulnar collateral ligament.,TRUE,2001,Milwaukee Brewers,Valerio De Los Santos,placed,15,FALSE,NA
2001-04-05,"Anaheim Angels Ismael Valdez: Ismael Valdes, RHP, placed on 15-day DL (retroactive to March 29)",TRUE,2001,Anaheim Angels,Ismael Valdez,placed,15,TRUE,2001-03-29
2001-04-05,Toronto Blue Jays Homer Bush: Placed 2B Homer Bush on the 15-day DL.,TRUE,2001,Toronto Blue Jays,Homer Bush,placed,15,FALSE,NA
2001-04-06,Boston Red Sox Chris Stynes: Placed INF Chris Stynes on the 15-day DL retroactive to April 5 with a strained right hamstring.,TRUE,2001,Boston Red Sox,Chris Stynes,placed,15,TRUE,2001-04-05
2001-04-06,Cleveland Indians Rescind option of RHP Jamie Brown to Buffalo on March 27 and place him on 15-day DL (retro to 5/25)with strained right hip.,TRUE,2001,Cleveland Indians,Jamie Brown,placed,15,FALSE,NA
2001-04-06,Valerio De Los Santos: Transferred LHP Valerio De Los Santos from the 15- to the 60-day DL.,TRUE,2001,Milwaukee Brewers,Valerio De Los Santos,transferred,60,FALSE,NA
2001-04-06,"Philadelphia Phillies Placed OF Brian Hunter on the DL, retroactive to April 4.",TRUE,2001,Philadelphia Phillies,Brian Hunter,placed,NA,TRUE,2001-04-04
2001-04-06,Pittsburgh Pirates Transferred IF Mike Benjamin to the 60-day disabled list,TRUE,2001,Pittsburgh Pirates,Mike Benjamin,transferred,60,FALSE,NA
2001-04-06,Placed LHP Terry Mulholland on the 15-day disabled list,TRUE,2001,Pittsburgh Pirates,Terry Mulholland,placed,15,FALSE,NA
2001-04-08,Arizona Diamondbacks Reggie Sanders: OF Reggie Sanders reinstated from disabled list,TRUE,2001,Arizona Diamondbacks,Reggie Sanders,activated,NA,FALSE,NA
2001-04-08,Toronto Blue Jays Jeff Frye: Activated 2B Jeff Frye from the 15-day DL.,TRUE,2001,Toronto Blue Jays,Jeff Frye,activated,15,FALSE,NA
2001-04-09,"Minnesota Twins Torii Hunter: Torii Hunter, OF, placed on the 15-day DL with a strained right groin",TRUE,2001,Minnesota Twins,Torii Hunter,placed,15,FALSE,NA
2001-04-09,"John Barnes: John Barnes, OF, transferred from 15-day DL to 60-day DL",TRUE,2001,Minnesota Twins,John Barnes,transferred,60,FALSE,NA
2001-04-09,New York Mets Jorge Toca: Placed OF Benny Agbayani on the 15-day disabled list with a fractured wrist.,TRUE,2001,New York Mets,Jorge Toca,placed,15,FALSE,NA
2001-04-09,Activated OF Bobby Bonilla from the 15-day disabled list.,TRUE,2001,St. Louis Cardinals,Bobby Bonilla,activated,15,FALSE,NA
2001-04-10,Los Angeles Dodgers Kevin Brown: Activated Kevin Brown (P) from disabled list.,TRUE,2001,Los Angeles Dodgers,Kevin Brown,activated,NA,FALSE,NA
2001-04-11,"New York Mets Placed Timo Perez on the 15-day disabled list, retroactive to April 9, with a strained left groin.",TRUE,2001,New York Mets,Timo Perez,placed,15,TRUE,2001-04-09
2001-04-11,"To make room on the 40-man roster for Johnson, New York transferred righthanded pitcher Eric Cammack from the 15-day disabled list to the 60-day disabled list.",TRUE,2001,New York Mets,Eric Cammack,transferred,60,FALSE,NA
2001-04-12,Atlanta Braves Brad Voyles - Transferred to the 60-day DL,TRUE,2001,Atlanta Braves,Brad Voyles,transferred,60,FALSE,NA
2001-04-12,Cal Eldred: Placed pitcher Cal Eldred on the 15-day disabled list.,TRUE,2001,Chicago White Sox,Cal Eldred,placed,15,FALSE,NA
2001-04-12,Toronto Blue Jays Lance Painter: Placed LHP Lance Painter on the 15-day DL (retroactive to April 9) with left achilles tendinitis.,TRUE,2001,Toronto Blue Jays,Lance Painter,placed,15,TRUE,2001-04-09
2001-04-13,"Adam Kennedy: Adam Kennedy, IF, activated from 15-day DL.",TRUE,2001,Anaheim Angels,Adam Kennedy,activated,15,FALSE,NA
2001-04-13,Milwaukee Brewers Everett Stull: Transferred RHP Everett Stull from the 15-day DL to the 60-day DL.,TRUE,2001,Milwaukee Brewers,Everett Stull,transferred,60,FALSE,NA
2001-04-13,Anthony Telford: RHP Carl Pavano moved from team's 15-day DL to 60-day DL,TRUE,2001,Montreal Expos,Anthony Telford,transferred,60,FALSE,NA
2001-04-14,"Ismael Valdez: Ismael Valdes, RHP, activated from 15-day DL.",TRUE,2001,Anaheim Angels,Ismael Valdez,activated,15,FALSE,NA
2001-04-15,Cincinnati Reds Scott Winchester: Placed RHP Scott Winchester on the 15-day disabled list with a strained oblique muscle on his left side.,TRUE,2001,Cincinnati Reds,Scott Winchester,placed,15,FALSE,NA
2001-04-15,Philadelphia Phillies Placed INF David Newhan on the 15-day DL with an inflammed right shoulder.,TRUE,2001,Philadelphia Phillies,David Newhan,placed,15,FALSE,NA
2001-04-16,"Anaheim Angels Jarrod Washburn: Jarrod Washburn, LHP, activated from 15-day DL.",TRUE,2001,Anaheim Angels,Jarrod Washburn,activated,15,FALSE,NA
2001-04-16,Bill Spiers: Placed Bill Spiers on the 15-Day Disabled List (effective 4/9/01) with lower back pain.,TRUE,2001,Houston Astros,Bill Spiers,placed,15,FALSE,NA
2001-04-16,Philadelphia Phillies Reinstated OF Rob Ducey from the 15-day DL.,TRUE,2001,Philadelphia Phillies,Rob Ducey,activated,15,FALSE,NA
2001-04-16,St. Louis Cardinals Mark McGwire: Placed 1B Mark McGwire on the 15-day disabled list with discomfort in his right knee.,TRUE,2001,St. Louis Cardinals,Mark McGwire,placed,15,FALSE,NA
2001-04-17,Placed OF Adrian Brown on the 15-day disabled list,TRUE,2001,Pittsburgh Pirates,Adrian Brown,placed,15,FALSE,NA
2001-04-17,"San Diego Padres Placed outfielder Mark Kotsay on the 15-day disabled list, retroactive to April 16.",TRUE,2001,San Diego Padres,Mark Kotsay,placed,15,TRUE,2001-04-16
2001-04-18,Cleveland Indians The Cleveland Indians today announced that they have re-instated RHP JAMIE BROWN from the 15-day disabled list (strained right hip) and have optioned him to AA Akron.,TRUE,2001,Cleveland Indians,Jamie Brown,activated,15,FALSE,NA
2001-04-18,Shane Reynolds: Shane Reynolds was activated from the 15-day DL.,TRUE,2001,Houston Astros,Shane Reynolds,activated,15,FALSE,NA
2001-04-18,"New York Mets Recalled pitcher Rick Croushore from a rehabilitation assignment, activated him from the 15-day disabled list and outrighted him to Norfolk of the International League (AAA)",TRUE,2001,New York Mets,Rich Croushore,activated,15,FALSE,NA
2001-04-19,"Los Angeles Dodgers Andy Ashby: Placed Andy Ashby (P) on the 15-Day disabled list, retroactive to April 18, with a strained right elbow.",TRUE,2001,Los Angeles Dodgers,Andy Ashby,placed,15,TRUE,2001-04-18
2001-04-19,Texas Rangers Dan Kolb: Transferred RHP Danny Kolb to the 60-day disabled list.,TRUE,2001,Texas Rangers,Dan Kolb,transferred,60,FALSE,NA
2001-04-19,"Tim Crabtree: Placed RHP Tim Crabtree on the 15-day disabled list, retroactive to April 15, with lower back problems.",TRUE,2001,Texas Rangers,Tim Crabtree,placed,15,TRUE,2001-04-15
2001-04-20,Reinstated LHP Terry Mulholland from the 15-day disabled list,TRUE,2001,Pittsburgh Pirates,Terry Mulholland,activated,15,FALSE,NA
2001-04-21,"Chicago White Sox Antonio Osuna: Placed Antonio Osuna on the 15-day disabled list, retroactive to April 11, due to inflamation in right shoulder.",TRUE,2001,Chicago White Sox,Antonio Osuna,placed,15,TRUE,2001-04-11
2001-04-21,James Baldwin: Activated pitcher James Baldwin from the 15-day disabled list.,TRUE,2001,Chicago White Sox,James Baldwin,activated,15,FALSE,NA
2001-04-21,"Minnesota Twins Torii Hunter: Torii Hunter, OF, Activated from the 15-day disabled list",TRUE,2001,Minnesota Twins,Torii Hunter,activated,15,FALSE,NA
2001-04-21,New York Mets Rick White: Activated pitcher Rick White from the disabled list,TRUE,2001,New York Mets,Rick White,activated,NA,FALSE,NA
2001-04-21,San Diego Padres Placed outfielder Tony Gwynn on the 15-day disabled list.,TRUE,2001,San Diego Padres,Tony Gwynn,placed,15,FALSE,NA
2001-04-22,"Anaheim Angels Glenallen Hill: Glenallen Hill, DH/OF placed on 15-day disabled list(retroactive to April 21) with strained oblique muscle",TRUE,2001,Anaheim Angels,Glenallen Hill,placed,15,TRUE,2001-04-21
2001-04-22,Arizona Diamondbacks Brian Anderson: Placed on 15-day disabled list (retroactive to April 12) - lower back strain.,TRUE,2001,Arizona Diamondbacks,Brian Anderson,placed,15,TRUE,2001-04-12
2001-04-22,Philadelphia Phillies Activated OF Brian Hunter from the 15-day DL.,TRUE,2001,Philadelphia Phillies,Brian Hunter,activated,15,FALSE,NA
2001-04-22,Gabe Kapler: CF Gabe Kapler was activated from the 15-day disabled list.,TRUE,2001,Texas Rangers,Gabe Kapler,activated,15,FALSE,NA
2001-04-24,Chris Stynes: Activated INF Chris Stynes off 15-day DL.,TRUE,2001,Boston Red Sox,Chris Stynes,activated,15,FALSE,NA
2001-04-24,New York Mets Activated outfielder Benny Agbayani from the 15-day disabled list.,TRUE,2001,New York Mets,Benny Agbayani,activated,15,FALSE,NA
2001-04-24,"San Diego Padres Placed pitcher Kevin Walker on the 15-day disabled list, retroactive to April 20.",TRUE,2001,San Diego Padres,Kevin Walker,placed,15,TRUE,2001-04-20
2001-04-24,Tampa Bay Devil Rays Juan Guzman: RHP Juan Guzman transferred to 60-day DL from 15-day DL.,TRUE,2001,Tampa Bay Devil Rays,Juan Guzman,transferred,60,FALSE,NA
2001-04-25,Matt Mantei: Placed RHP Matt Mantei on the 15-day disabled list - torn elbow capsule.,TRUE,2001,Arizona Diamondbacks,Matt Mantei,placed,15,FALSE,NA
2001-04-25,Bobby Witt: Moved RHP Bobby Witt from 15- to 60-day disabled list.,TRUE,2001,Arizona Diamondbacks,Bobby Witt,transferred,60,FALSE,NA
2001-04-25,Chicago Cubs Infielder Ron Coomer was activated from the 15-day disabled list.,TRUE,2001,Chicago Cubs,Ron Coomer,activated,15,FALSE,NA
2001-04-25,Jeff D'Amico: Placed RHP Jeff D''Amico (compressed radial nerve in the upper right arm) on the 15-day disabled list retroactive to April 23.,TRUE,2001,Milwaukee Brewers,Jeff D'Amico,placed,15,TRUE,2001-04-23
2001-04-25,Al Leiter: Placed LHP Al Leiter on the disabled list with a sore tendon in his left elbow.,TRUE,2001,New York Mets,Al Leiter,placed,NA,FALSE,NA
2001-04-25,St. Louis Cardinals Garrett Stephenson: RHP Garrett Stephenson transferred to 60-day disabled list,TRUE,2001,St. Louis Cardinals,Garrett Stephenson,transferred,60,FALSE,NA
2001-04-25,Tampa Bay Devil Rays Wilson Alvarez: LHP Wilson Alvarez transferred to 60-day DL from 15-day DL.,TRUE,2001,Tampa Bay Devil Rays,Wilson Alvarez,transferred,60,FALSE,NA
2001-04-26,Dave Hansen: Activated Dave Hansen from the 15-day disabled list.,TRUE,2001,Los Angeles Dodgers,Dave Hansen,activated,15,FALSE,NA
2001-04-26,San Francisco Giants Felipe Crespo: placed IF Felipe Crespo on 15-day Disabled List with right plantar fascia tear,TRUE,2001,San Francisco Giants,Felipe Crespo,placed,15,FALSE,NA
2001-04-27,New York Mets Placed OF Darryl Hamilton on the 15-day disabled list with a strained right trapezius muscle.,TRUE,2001,New York Mets,Darryl Hamilton,placed,15,FALSE,NA
2001-04-27,Activated outfielder Timo Perez from the disabled list.,TRUE,2001,New York Mets,Timo Perez,activated,NA,FALSE,NA
2001-04-27,Toronto Blue Jays Mike Sirotka: Transferred LHP Mike Sirotka to 60-day DL.,TRUE,2001,Toronto Blue Jays,Mike Sirotka,transferred,60,FALSE,NA
2001-04-28,Baltimore Orioles Placed David Segui (1B) on the disabled list retroactive to April 23rd with a lacerated hand.,TRUE,2001,Baltimore Orioles,David Segui,placed,NA,TRUE,2001-04-23
2001-04-28,Seattle Mariners Paul Abbott: RHP Paul Abbott activated from the 15-day DL.,TRUE,2001,Seattle Mariners,Paul Abbott,activated,15,FALSE,NA
2001-04-30,Cincinnati Reds Ken Griffey Jr.: Placed CF Ken Griffey Jr. on the 15-day disabled list with a partial tear in his left hamstring.,TRUE,2001,Cincinnati Reds,Ken Griffey Jr.,placed,15,FALSE,NA
2001-04-30,Cleveland Indians Steve Woodard: The Cleveland Indians today announced that they have reinstated RHP STEVE WOODARD from the 15-day disabled list and optioned him to AAA Buffalo.,TRUE,2001,Cleveland Indians,Steve Woodard,activated,15,FALSE,NA
2001-04-30,Woodard was placed on the 15-day disabled list with a right elbow contusion on April 10.,TRUE,2001,Cleveland Indians,Bob Cone,placed,15,FALSE,NA
2001-05-01,Brian Anderson: Activated LHP Brian Anderson from the 15-day disabled list.,TRUE,2001,Arizona Diamondbacks,Brian Anderson,activated,15,FALSE,NA
2001-05-01,Chicago Cubs Pitcher Flash Gordon was activated from the 15-day disabled list.,TRUE,2001,Chicago Cubs,Don Aase,activated,15,FALSE,NA
2001-05-01,"Jim Parque: Placed pitcher Jim Parque on the 15-day disabled list, retroactive to April 27, with a sore left shoulder.",TRUE,2001,Chicago White Sox,Jim Parque,placed,15,TRUE,2001-04-27
2001-05-01,New York Mets Placed pitcher Rick White on the 15-day disabled list with a strain of the right rotator cuff.,TRUE,2001,New York Mets,Rick White,placed,15,FALSE,NA
2001-05-01,San Diego Padres Activated Mark Kotsay from the 15-day DL.,TRUE,2001,San Diego Padres,Mark Kotsay,activated,15,FALSE,NA
2001-05-02,Chicago Cubs Pitcher Mike Fyhrie was placed on the 15-day disabled list with a broken ulna bone in his left arm,TRUE,2001,Chicago Cubs,Mike Fyhrie,placed,15,FALSE,NA
2001-05-02,Paul Lo Duca: Placed Paul LoDuca (C) on the 15-Day disabled list with a strained left oblique muscle.,TRUE,2001,Los Angeles Dodgers,Paul Lo Duca,placed,15,FALSE,NA
2001-05-02,San Diego Padres Placed outfielder Mike Darr on the 15-day disabled list.,TRUE,2001,San Diego Padres,Mike Darr,placed,15,FALSE,NA
2001-05-02,Texas Rangers Ivan Rodriguez: Ivan Rodriguez was placed on the 15-day disabled list with a bruised left heel.,TRUE,2001,Texas Rangers,Ivan Rodriguez,placed,15,FALSE,NA
2001-05-03,Chad Curtis: OF Chad Curtis was placed on the 15-day disabled list with a strained right hamstring.,TRUE,2001,Texas Rangers,Chad Curtis,placed,15,FALSE,NA
2001-05-04,Geoff Jenkins: Placed OF Geoff Jenkins(sprained right shoulder) on the 15-day DL retroactive to May 2.,TRUE,2001,Milwaukee Brewers,Geoff Jenkins,placed,15,TRUE,2001-05-02
2001-05-04,OF Tim Raines is placed on the 15-day DL after suffering a contusion to his left shoulder,TRUE,2001,Montreal Expos,Tim Raines,placed,15,FALSE,NA
2001-05-05,Anaheim Angels Placed C Bengie Molina on 15-day DL with a strained right hamstring.,TRUE,2001,Anaheim Angels,Bengie Molina,placed,15,FALSE,NA
2001-05-05,Transferred INF Kimera Bartee from 15-day to 60-day DL to make room for Jose Molina.,TRUE,2001,Anaheim Angels,Kimera Bartee,transferred,60,FALSE,NA
2001-05-05,"David Ortiz: David Ortiz, DH, placed on the 15-day DL with a broken right wrist",TRUE,2001,Minnesota Twins,David Ortiz,placed,15,FALSE,NA
2001-05-06,Florida Marlins A.J. Burnett: RHP A.J. Burnett reinstated from the 15-day disabled list.,TRUE,2001,Florida Marlins,A.J. Burnett,activated,15,FALSE,NA
2001-05-06,Chuck Smith: RHP Chuck Smith reinstated from the 15-day disabled list.,TRUE,2001,Florida Marlins,Chuck Smith,activated,15,FALSE,NA
2001-05-06,Placed C Keith Osik on the 15-day disabled list (retroactive to 4/30),TRUE,2001,Pittsburgh Pirates,Keith Osik,placed,15,TRUE,2001-04-30
2001-05-07,Activated LHP Jason Christiansen from the 15-day disabled list.,TRUE,2001,St. Louis Cardinals,Jason Christiansen,activated,15,FALSE,NA
2001-05-07,Tim Crabtree: Activated RHP Tim Crabtree from the 15-day disabled list.,TRUE,2001,Texas Rangers,Tim Crabtree,activated,15,FALSE,NA
2001-05-07,"Darren Oliver: Placed LHP Darren Oliver on the 15-day disabled list, effective May 8, with a badly bruised and lacerated thumb.",TRUE,2001,Texas Rangers,Darren Oliver,placed,15,FALSE,NA
2001-05-08,Colorado Rockies Brian Bohanon: LHP Brian Bohanon placed on 15-day DL.,TRUE,2001,Colorado Rockies,Brian Bohanon,placed,15,FALSE,NA
2001-05-08,Hideki Irabu: RHP Hideki Irabu is transfered from the 15-day to the 60-day disabled list,TRUE,2001,Montreal Expos,Hideki Irabu,transferred,60,FALSE,NA
2001-05-08,New York Mets Placed outfielder Jay Payton on the 15-day disabled list with a strained right hamstring.,TRUE,2001,New York Mets,Jay Payton,placed,15,FALSE,NA
2001-05-08,San Diego Padres Activated outfielder Tony Gwynn and pitcher Kevin Walker from the 15-day disabled list.,TRUE,2001,San Diego Padres,Tony Gwynn,activated,15,FALSE,NA
2001-05-09,Boston Red Sox Craig Grebeck: Placed INF Craig Grebeck on the 15-day DL retroactive to May 2 with left shoulder tendinitis.,TRUE,2001,Boston Red Sox,Craig Grebeck,placed,15,TRUE,2001-05-02
2001-05-09,John Valentin: Activated INF John Valentin off 15-day DL.,TRUE,2001,Boston Red Sox,John Valentin,activated,15,FALSE,NA
2001-05-09,"Oakland Athletics John Jaha: Designated hitter John Jaha was activated from the 15-day disabled list Wednesday, the Athletics optioned outfielder Eric Byrnes to Class AAA Sacramento.",TRUE,2001,Oakland Athletics,John Jaha,activated,15,FALSE,NA
2001-05-09,Philadelphia Phillies Reinstated INF David Newhan from the 15-day DL and optioned him to Triple-A Scranton/Wilkes-Barre.,TRUE,2001,Philadelphia Phillies,David Newhan,activated,15,FALSE,NA
2001-05-09,"St. Louis Cardinals Luther Hackman: RHP Luther Hackman recalled from rehab assignment in Memphis (Class AAA), activated from 15-day disabled list and outrighted to Memphis",TRUE,2001,St. Louis Cardinals,Luther Hackman,activated,15,FALSE,NA
2001-05-10,Boston Red Sox Chris Stynes: Placed INF Chris Stynes on the 15-day DL with multiple fractures of the left cheekbone.,TRUE,2001,Boston Red Sox,Chris Stynes,placed,15,FALSE,NA
2001-05-10,Frank Thomas: Placed Frank Thomas on the 15-day disabled list with a tear in his right triceps.,TRUE,2001,Chicago White Sox,Frank Thomas,placed,15,FALSE,NA
2001-05-10,Reinstated RHP Jason Schmidt from the 15-day disabled list,TRUE,2001,Pittsburgh Pirates,Jason Schmidt,activated,15,FALSE,NA
2001-05-10,San Diego Padres Placed pitcher Brian Tollberg on the 15-day disabled list.,TRUE,2001,San Diego Padres,Brian Tollberg,placed,15,FALSE,NA
2001-05-10,Lance Painter: Activated LHP Lance Painter from the 15-day DL.,TRUE,2001,Toronto Blue Jays,Lance Painter,activated,15,FALSE,NA
2001-05-11,Atlanta Braves Placed Damian Moss on the 15-day DL.,TRUE,2001,Atlanta Braves,Damian Moss,placed,15,FALSE,NA
2001-05-11,"Pete Harnisch: Placed RHP Pete Harnisch on the 15-day DL with tendonitis in his right elbow, retoractive to 5/8.",TRUE,2001,Cincinnati Reds,Pete Harnisch,placed,15,FALSE,NA
2001-05-11,Placed RHP Mark Leiter on the 15-day DL with a strained right biceps muscle.,TRUE,2001,Milwaukee Brewers,Mark Leiter,placed,15,FALSE,NA
2001-05-11,Fernando Tatis: 3B Fernando Tatis is placed on the 15-day DL with a slightly torn right labrum,TRUE,2001,Montreal Expos,Fernando Tatis,placed,15,FALSE,NA
2001-05-11,Scott Stewart: LHP Scott Stewart is placed on the 15-day DL with a strained left shoulder,TRUE,2001,Montreal Expos,Scott Stewart,placed,15,FALSE,NA
2001-05-11,Terry Jones: OF Terry Jones was is transferred from the 15-day DL to the 60-day DL,TRUE,2001,Montreal Expos,Terry Jones,transferred,60,FALSE,NA
2001-05-11,"Jose Cruz: Placed OF Jose Cruz, Jr. on 15-Day DL, back dated to May 6.",TRUE,2001,Toronto Blue Jays,Jose Cruz,placed,15,FALSE,NA
2001-05-12,Arizona Diamondbacks Armando Reynoso: Placed RHP Armando Reynoso on 15-day disabled list (right shoulder strain).,TRUE,2001,Arizona Diamondbacks,Armando Reynoso,placed,15,FALSE,NA
2001-05-12,Colorado Rockies John Thomson: RHP John Thomson activated from DL.,TRUE,2001,Colorado Rockies,John Thomson,activated,NA,FALSE,NA
2001-05-12,Adrian Beltre: Activated Adrian Beltre (Inf) from The disabled list.,TRUE,2001,Los Angeles Dodgers,Adrian Beltre,activated,NA,FALSE,NA
2001-05-12,Philadelphia Phillies Placed C Mike Lieberthal on the 15-day DL with a sprained right knee.,TRUE,2001,Philadelphia Phillies,Mike Lieberthal,placed,15,FALSE,NA
2001-05-12,Placed RHP Vicente Padilla on the 15-day DL with a sprained left ankle.,TRUE,2001,Philadelphia Phillies,Vicente Padilla,placed,15,FALSE,NA
2001-05-12,Tampa Bay Devil Rays Tony Fiore: The Rays have selected RHP Tony Fiore from Triple-A Durham to replace RHP Ariel Prieto (15-day DL) on the Rays'' roster.,TRUE,2001,Tampa Bay Devil Rays,Tony Fiore,placed,15,FALSE,NA
2001-05-12,"Ariel Prieto: The Rays have assigned RHP Ariel Prieto to the 15-day DL with right shoulder soreness, retroactive to May 11.",TRUE,2001,Tampa Bay Devil Rays,Ariel Prieto,placed,15,TRUE,2001-05-11
2001-05-13,Colorado Rockies Jeff Cirillo: 3B Jeff Cirillo activated from DL. 1B/OF Brooks Kieschnick placed on 15-day DL with a strained left groin.,TRUE,2001,Colorado Rockies,Jeff Cirillo,activated,15,FALSE,NA
2001-05-13,New York Mets Placed pitcher Tom Martin on the 15-day disabled list with a strained left shoulder.,TRUE,2001,New York Mets,Tom Martin,placed,15,FALSE,NA
2001-05-13,"San Francisco Giants Shawn Estes: placed LHP Shawn Estes on the 15-day DL, retroactive to May 9, with tendinitis in his left shoulder.",TRUE,2001,San Francisco Giants,Shawn Estes,placed,15,TRUE,2001-05-09
2001-05-14,Boston Red Sox Hipolito Pichardo: Activated RHP Hipolito Pichardo off 15-day DL.,TRUE,2001,Boston Red Sox,Hipolito Pichardo,activated,15,FALSE,NA
2001-05-14,David Cone: Activated RHP David Cone off 15-day DL.,TRUE,2001,Boston Red Sox,David Cone,activated,15,FALSE,NA
2001-05-14,Chicago Cubs Infielder Bill Mueller was placed on the 15-day disabled list with an open fracture of his left patella.,TRUE,2001,Chicago Cubs,Bill Mueller,placed,15,FALSE,NA
