date,transaction,injured,year,team,player,type,length,is_retroactive,date_retroactive
2006-04-02,placed RHP Byung-Hyun Kim (strained right hamstring) and C Yorvit Torrealba (right shoulder strain) on the 15-day disabled list.,TRUE,2006,Colorado Rockies,Byung Hyun Kim,placed,15,FALSE,NA
2006-04-02,Detroit Tigers Placed RHP Todd Jones on the 15-day disabled list with a pulled left hamstring,TRUE,2006,Detroit Tigers,Todd Jones,placed,15,FALSE,NA
2006-04-02,"Los Angeles Dodgers Placed RHP Kenny Lofton on the 15-day disabled list, retroactive to March 29, with a calf strain",TRUE,2006,Los Angeles Dodgers,Kenny Lofton,placed,15,TRUE,2006-03-29
2006-04-02,"Placed OF Jayson Werth on the 15-day disabled list, retroactive to March 24, recovering from September 2005 left wrist surgery",TRUE,2006,Los Angeles Dodgers,Jayson Werth,placed,15,TRUE,2006-03-24
2006-04-02,"St. Louis Cardinals Placed OF Larry Bigbie on the 15-day disabled list, retroactive to March 24, with a stress fracture in his left foot",TRUE,2006,St. Louis Cardinals,Larry Bigbie,placed,15,TRUE,2006-03-24
2006-04-02,Placed OF Rick Ankiel on the 15-day disabled list with a strained left knee tendon.,TRUE,2006,St. Louis Cardinals,Rick Ankiel,placed,15,FALSE,NA
2006-04-03,Pittsburgh Pirates Placed RHP Kip Wells (surgery on 3/6 to repair artery in right shoulder) and RHP John Van Benschoten (left/right shoulder surgery) on the 15-day disabled list.,TRUE,2006,Pittsburgh Pirates,Kip Wells,placed,15,FALSE,NA
2006-04-04,"Cleveland Indians Placed LHP C.C. Sabathia on the 15-day disabled list with a strained right oblique muscle, retroactive to April 3",TRUE,2006,Cleveland Indians,Cc Sabathia,placed,15,TRUE,NA
2006-04-04,Los Angeles Dodgers Placed 1B Nomar Garciaparra on the 15-day disabled list and recalled 1B James Loney from Triple-A Las Vegas.,TRUE,2006,Los Angeles Dodgers,Nomar Garciaparra,placed,15,FALSE,NA
2006-04-04,Tampa Bay Devil Rays Placed INF Luis Ordaz on the 15-day disabled list with bruising under the left knee cap and purchased the contract of 3B Russell Branyan from Triple-A Durham.,TRUE,2006,Tampa Bay Devil Rays,Luis Ordaz,placed,15,FALSE,NA
2006-04-06,Placed LHP Horacio Ramirez on the 15-day disabled list and optioned RHP Blaine Boyer to Triple-A Richmond.,TRUE,2006,Atlanta Braves,Horacio Ramirez,placed,15,FALSE,NA
2006-04-06,"Los Angeles Dodgers Placed RHP Eric Gagne on the 15-day disabled list, retroactive to April 1.",TRUE,2006,Los Angeles Dodgers,Eric Gagne,placed,15,TRUE,2006-04-01
2006-04-06,Tampa Bay Devil Rays Placed SS Julio Lugo on the 15-day disabled list retroactive to April 4 with an abdominal strain,TRUE,2006,Tampa Bay Devil Rays,Julio Lugo,placed,15,TRUE,2006-04-04
2006-04-06,Transferred INF Luis Ordaz from the 15-day to the 60-day disabled list with a damaged left kneecap,TRUE,2006,Tampa Bay Devil Rays,Luis Ordaz,transferred,60,FALSE,NA
2006-04-07,Atlanta Braves Transferred LHP Mike Hampton from the 15-day to the 60-day disabled list recovering from September 2005 Tommy John surgery.,TRUE,2006,Atlanta Braves,Mike Hampton,transferred,60,FALSE,NA
2006-04-07,placed OF Jayson Werth on the 60-day disabled list.,TRUE,2006,Los Angeles Dodgers,Jayson Werth,placed,60,FALSE,NA
2006-04-07,San Diego Padres Placed LHP Shawn Estes on the 15-day disabled list (retroactive to April 6) due to a strained left elbow,TRUE,2006,San Diego Padres,Shawn Estes,placed,15,TRUE,2006-04-06
2006-04-07,San Francisco Giants Placed LHP Noah Lowry on the 15-day disabled list with a strained right oblique,TRUE,2006,San Francisco Giants,Noah Lowry,placed,15,FALSE,NA
2006-04-08,Toronto Blue Jays Activated C Gregg Zaun from the 15-day disabled list.,TRUE,2006,Toronto Blue Jays,Gregg Zaun,activated,15,FALSE,NA
2006-04-09,Washington Nationals Activated RHP Ryan Drese from the 15-day disabled list.,TRUE,2006,Washington Nationals,Ryan Drese,activated,15,FALSE,NA
2006-04-10,Atlanta Braves Placed 3B Chipper Jones on the 15-day disabled list with a sprained right ankle and twisted right knee,TRUE,2006,Atlanta Braves,Chipper Jones,placed,15,FALSE,NA
2006-04-11,"Boston Red Sox Placed OF Coco Crisp on 15-day disabled list, retroactive to April 9, due to fracture of his left index finger",TRUE,2006,Boston Red Sox,Coco Crisp,placed,15,TRUE,2006-04-09
2006-04-11,Colorado Rockies Placed RHP Mike DeJean on the 15-day disabled list with right shoulder inflammation.,TRUE,2006,Colorado Rockies,Mike DeJean,placed,15,FALSE,NA
2006-04-11,Tampa Bay Devil Rays Placed LHP Mark Hendrickson on the 15-day disabled list,TRUE,2006,Tampa Bay Devil Rays,Mark Hendrickson,placed,15,FALSE,NA
2006-04-12,Arizona Diamondbacks Placed LHP Terry Mulholland on the 15-day disabled list and purchased the contract of RHP Casey Daigle from Triple-A Tucson.,TRUE,2006,Arizona Diamondbacks,Terry Mulholland,placed,15,FALSE,NA
2006-04-12,Boston Red Sox Activated LHP David Wells from the 15-day disabled list and placed RHP David Riske on the 15-day disabled list (retroactive to April 5) with a lower back strain.,TRUE,2006,Boston Red Sox,David Wells,activated,15,TRUE,2006-04-05
2006-04-12,Tampa Bay Devil Rays Placed 3B Aubrey Huff on the 15-day disabled list with a sprained left knee.,TRUE,2006,Tampa Bay Devil Rays,Aubrey Huff,placed,15,FALSE,NA
2006-04-12,"Texas Rangers Placed INF Ian Kinsler on the 15-day disabled list with a dislocated left thumb and activated OF Gary Matthews, Jr. from the 15-day disabled list.",TRUE,2006,Texas Rangers,Ian Kinsler,placed,15,FALSE,NA
2006-04-12,Reinstated INF Marshall McDougall from the 15-day disabled list and was optioned to Triple-A Oklahoma.,TRUE,2006,Texas Rangers,Marshall McDougall,activated,15,FALSE,NA
2006-04-14,Houston Astros Placed RHP Brandon Backe on the 15-day disabled list with a sprained ulnar collateral ligament in his right elbow,TRUE,2006,Houston Astros,Brandon Backe,placed,15,FALSE,NA
2006-04-14,Los Angeles Dodgers Activated OF Kenny Lofton from the 15-day disabled list,TRUE,2006,Los Angeles Dodgers,Kenny Lofton,activated,15,FALSE,NA
2006-04-14,Placed RHP Yhency Brazobar on the 15-day disabled list with a torn ligament in his right elbow.,TRUE,2006,Los Angeles Dodgers,Yhency Brazoban,placed,15,FALSE,NA
2006-04-14,Oakland Athletics Placed RHP Jay Witasick on the 15-day disabled list with a sprained left ankle,TRUE,2006,Oakland Athletics,Jay Witasick,placed,15,FALSE,NA
2006-04-14,Tampa Bay Devil Rays Activated 3B Sean Burroughs from the 15-day disabled list.,TRUE,2006,Tampa Bay Devil Rays,Sean Burroughs,activated,15,FALSE,NA
2006-04-14,Texas Rangers Activated LHP C.J. Wilson from the 15-day disabled list and optioned RHP Scott Feldman to Triple-A Oklahoma.,TRUE,2006,Texas Rangers,C.J. Wilson,activated,15,FALSE,NA
2006-04-15,Boston Red Sox Placed LHP David Wells on the 15-day disabled list (retroactive to April 13) with a right knee sprain and recalled RHP Jermaine Van Buren from Triple-A Pawtucket.,TRUE,2006,Boston Red Sox,David Wells,placed,15,TRUE,2006-04-13
2006-04-15,Cleveland Indians Recalled RHP Fausto Carmona from Triple-A Buffalo and placed RHP Fernando Cabrera on the 15-day disabled list with a bruised right heel (retroactive to April 14).,TRUE,2006,Cleveland Indians,Fernando Cabrera,placed,15,TRUE,2006-04-14
2006-04-15,Detroit Tigers Placed DH/OF Dmitri Young on the 15-day disabled list and purchased the contract of OF Alexis Gomez from Triple-A Toledo.,TRUE,2006,Detroit Tigers,Dmitri Young,placed,15,FALSE,NA
2006-04-15,Pittsburgh Pirates Placed Sean Casey on the 15-day disabled list with lower back fractures,TRUE,2006,Pittsburgh Pirates,Sean Casey,placed,15,FALSE,NA
2006-04-15,transferred RHP Kip Wells from the 15-day to the 60-day disabled list.,TRUE,2006,Pittsburgh Pirates,Kip Wells,transferred,60,FALSE,NA
2006-04-15,Toronto Blue Jays Activated RHP A.J. Burnett from the 15-day disabled list.,TRUE,2006,Toronto Blue Jays,A.J. Burnett,activated,15,FALSE,NA
2006-04-15,Washington Nationals Placed RHP Ryan Drese on the 15-day disabled list with soreness in his right elbow,TRUE,2006,Washington Nationals,Ryan Drese,placed,15,FALSE,NA
2006-04-16,"Kansas City Royals Placed RHP Denny Bautista on the 15-day disabled list, retroactive to April 14, with a sore right pectoral muscle and activated LHP Mark Redman from the 15-day disabled list.",TRUE,2006,Kansas City Royals,Denny Bautista,placed,15,TRUE,2006-04-14
2006-04-16,"Milwaukee Brewers Placed RHP Rick Helling on the 15-day disabled list, retroactive to April 11, with a sprained right elbow",TRUE,2006,Milwaukee Brewers,Rick Helling,placed,15,TRUE,2006-04-11
2006-04-16,activated RHP Ben Sheets from the 15-day disabled list.,TRUE,2006,Milwaukee Brewers,Ben Sheets,activated,15,FALSE,NA
2006-04-16,"Pittsburgh Pirates Placed C Ryan Doumit, retroactive to April 12, on the 15-day disabled list with a strained left hamstring",TRUE,2006,Pittsburgh Pirates,Ryan Doumit,placed,15,TRUE,2006-04-12
2006-04-17,"Chicago Cubs Placed OF Angel Pagan on the 15-day disabled list, retroactive to April 16, with a strained left hamstring and recalled RHP David Aardsma from Triple-A Iowa.",TRUE,2006,Chicago Cubs,Angel Pagan,placed,15,TRUE,2006-04-16
2006-04-17,"Cincinnati Reds Placed Ken Griffey Jr. on the 15-day disabled list, retroactive to April 13.",TRUE,2006,Cincinnati Reds,Ken Griffey Jr.,placed,15,TRUE,2006-04-13
2006-04-17,Florida Marlins Placed OF Jeremy Hermida (right hip flexor) and RHP Carlos Martinez (right elbow strain) on the 15-day disabled list,TRUE,2006,Florida Marlins,Jeremy Hermida,placed,15,FALSE,NA
2006-04-17,Kansas City Royals Placed RHP Steve Stemle on the 15-day disabled list and recalled RHP Joel Peralta from Triple-A Omaha.,TRUE,2006,Kansas City Royals,Steve Stemle,placed,15,FALSE,NA
2006-04-18,Baltimore Orioles Placed LHP Tim Byrdak on the 15-day disabled list (bone chips in his left elbow).,TRUE,2006,Baltimore Orioles,Tim Byrdak,placed,15,FALSE,NA
2006-04-18,Placed OF David Newhan on the 15-day disabled list with a fractured right fibula and recalled OF Val Majewski from Triple-A Ottawa.,TRUE,2006,Baltimore Orioles,David Newhan,placed,15,FALSE,NA
2006-04-18,Cincinnati Reds Reinstated C Jason LaRue from the 15-day disabled list,TRUE,2006,Cincinnati Reds,Jason LaRue,activated,15,FALSE,NA
2006-04-18,Colorado Rockies Placed RHP Sun-Woo Kim on the 15-day disabled list with a right shin contusion,TRUE,2006,Colorado Rockies,Sun Woo Kim,placed,15,FALSE,NA
2006-04-18,Actived RHP Scott Dohmann from the 15-day disabled list.,TRUE,2006,Colorado Rockies,Scott Dohmann,activated,15,FALSE,NA
2006-04-19,Arizona Diamondbacks Activated RHP Brandon Medders from the 15-day disabled list,TRUE,2006,Arizona Diamondbacks,Brandon Medders,activated,15,FALSE,NA
2006-04-19,"Placed LHP Tim Byrdak on the 60-day disabled list and OF Luis Matos on the 15-day disabled list retroactive to April 17, with a sore right shoulder",TRUE,2006,Baltimore Orioles,Tim Byrdak,placed,60,TRUE,2006-04-17
2006-04-19,"Los Angeles Angels Placed RHP Bartolo Colon on the 15-day disabled list, retroactive to April 16, with inflammation in his right shoulder",TRUE,2006,Los Angeles Angels,Bartolo Colon,placed,15,TRUE,2006-04-16
2006-04-19,New York Mets Placed 2B Anderson Hernandez on the 15-day disabled list with a bulging disc in his lower back,TRUE,2006,New York Mets,Anderson Hernandez,placed,15,FALSE,NA
2006-04-19,"Texas Rangers Placed INF Mark DeRosa on the 15-day disabled list, retroactive to April 15, with a sprained left foot",TRUE,2006,Texas Rangers,Mark DeRosa,placed,15,TRUE,2006-04-15
2006-04-19,Transferred RHP Adam Eaton from the 15-day to the 60-day disabled list.,TRUE,2006,Texas Rangers,Adam Eaton,transferred,60,FALSE,NA
2006-04-20,Cleveland Indians Placed RHP Matt Miller on the 15-day disabled list and recalled LHP Rafael Perez from Double-A Akron.,TRUE,2006,Cleveland Indians,Matt Miller,placed,15,FALSE,NA
2006-04-20,Detroit Tigers Activated RHP Todd Jones from the 15-day disabled list and optioned RHP Chris Spurling to Triple-A Toledo.,TRUE,2006,Detroit Tigers,Todd Jones,activated,15,FALSE,NA
2006-04-20,"Placed LHP Trever Miller on the 15-day disabled list with a mild sprain of his left elbow, retroactive to April 19.",TRUE,2006,Houston Astros,Trever Miller,placed,15,TRUE,2006-04-19
2006-04-20,San Francisco Giants Activated RHP Armando Benitez from the 15-day disabled list,TRUE,2006,San Francisco Giants,Armando Benitez,activated,15,FALSE,NA
2006-04-21,Chicago Cubs Placed INF Derrek Lee on the 15-day disabled list with a fractured distal radius and a fractured distal ulna,TRUE,2006,Chicago Cubs,Derrek Lee,placed,15,FALSE,NA
2006-04-21,Selected OF Michael Restovich from Triple-A Iowa and transferred RHP Wade Miller from the 15-day disabled list to the 60-day disabled list.,TRUE,2006,Chicago Cubs,Michael Restovich,transferred,60,FALSE,NA
2006-04-21,Cleveland Indians Placed RHP Rafael Betancourt on the 15-day disabled list with a strain of the right latissimus dorsi muscle,TRUE,2006,Cleveland Indians,Rafael Betancourt,placed,15,FALSE,NA
2006-04-21,Kansas City Royals Placed CF David DeJesus on the 15-day disabled list with a strained left hamstring and purchased the contract of RHP Joe Nelson from Triple-A Omaha,TRUE,2006,Kansas City Royals,David DeJesus,placed,15,FALSE,NA
2006-04-21,Transferred RHP Mike MacDougal from the 15-day to the 60-day disabled list.,TRUE,2006,Kansas City Royals,Mike MacDougal,transferred,60,FALSE,NA
2006-04-21,Transferred RHP Josh Rupe from the 15-day to the 60-day disabled list.,TRUE,2006,Texas Rangers,Josh Rupe,transferred,60,FALSE,NA
2006-04-22,Detroit Tigers Transferred RHP Craig Dingman from the 15-day the 60-day disabled list.,TRUE,2006,Detroit Tigers,Craig Dingman,transferred,15,FALSE,NA
2006-04-22,Los Angeles Angels Placed OF/DH Juan Rivera on the 15-day disabled list and recalled OF Reggie Willits from Triple-A Salt Lake.,TRUE,2006,Los Angeles Angels,Juan Rivera,placed,15,FALSE,NA
2006-04-22,Activated 1B Nomar Garciaparra from the 15-day disabled list.,TRUE,2006,Los Angeles Dodgers,Nomar Garciaparra,activated,15,FALSE,NA
2006-04-22,placed LHP Brian Shouse on the 15-day disabled list with a strained right calf.,TRUE,2006,Texas Rangers,Brian Shouse,placed,15,FALSE,NA
2006-04-22,Toronto Blue Jays Placed RHP A.J. Burnett on the 15-day disabled list and recalled RHP Shaun Marcum from Triple-A Syracuse.,TRUE,2006,Toronto Blue Jays,A.J. Burnett,placed,15,FALSE,2006-04-22
2006-04-23,"Colorado Rockies Placed 1B Todd Helton on the 15-day disabled list, retroactive to April 20, with a stomach ailment",TRUE,2006,Colorado Rockies,Todd Helton,placed,15,TRUE,2006-04-20
2006-04-23,San Diego Padres Activated OF Mike Cameron off the 15-day disabled list and optioned RHP Jon Adkins to Triple-A Portland,TRUE,2006,San Diego Padres,Mike Cameron,activated,15,FALSE,NA
2006-04-24,"Cincinnati Reds Placed LHP Eric Milton on the 15-day disabled list, retroactive to April 19, and recalled RHP Elizardo Ramirez from Louisville",TRUE,2006,Cincinnati Reds,Eric Milton,placed,15,TRUE,2006-04-19
2006-04-24,Los Angeles Angels Placed INF Maicer Izturis in 15-day disabled list with a left hamstring strain,TRUE,2006,Los Angeles Angels,Maicer Izturis,placed,15,FALSE,NA
2006-04-24,San Francisco Giants Placed RHP Brian Wilson on the 15-day disabled list with a strained left oblique muscle,TRUE,2006,San Francisco Giants,Brian Wilson,placed,15,FALSE,NA
2006-04-25,Atlanta Braves Activated 3B Chipper Jones from the 15-day disabled list and optioned INF Martin Prado to Double-A Mississippi.,TRUE,2006,Atlanta Braves,Chipper Jones,activated,15,FALSE,NA
2006-04-25,Tampa Bay Devil Rays Activated LHP Mark Hendrickson from the disabled list and optioned RHP Edwin Jackson to Triple-A Durham.,TRUE,2006,Tampa Bay Devil Rays,Mark Hendrickson,activated,NA,FALSE,NA
2006-04-26,"Kansas City Royals Designated RHP Joe Nelson for assignment, activated RHP Runelvys Hernandez from the disabled list and recalled him from Triple-A Omaha.",TRUE,2006,Kansas City Royals,Joe Nelson,activated,NA,FALSE,NA
2006-04-26,"Philadelphia Phillies Placed RHP Julio Santana on 15-day disabled list, retroactive to April 21, with gastroenteritis and purchased the contract of RHP Clay Condrey from Triple-A Scranton/Wilkes-Barre.",TRUE,2006,Philadelphia Phillies,Julio Santana,placed,15,TRUE,2006-04-21
2006-04-26,"Tampa Bay Devil Rays Placed 2B Jorge Cantu on the 15-day disabled list, retroactive to April 25, with a fractured navicular bone in his left foot and selected INF/OF Greg Norton from Triple-A Durham.",TRUE,2006,Tampa Bay Devil Rays,Jorge Cantu,placed,15,TRUE,2006-04-25
2006-04-28,New York Mets Placed RHP Brian Bannister on the 15-day disabled list with a strained right hamstring,TRUE,2006,New York Mets,Brian Bannister,placed,15,FALSE,NA
2006-04-28,Oakland Athletics Placed RHP Rich Harden on the 15-day disabled list with a muscle strain in his back and recalled LHP Ron Flores From Triple-A Sacramento.,TRUE,2006,Oakland Athletics,Rich Harden,placed,15,FALSE,NA
2006-04-28,San Francisco Giants Placed 2B Ray Durham on the 15-day disabled list with a left hamstring strain,TRUE,2006,San Francisco Giants,Ray Durham,placed,15,FALSE,NA
2006-04-28,moved RHP Kelyn Acosta from the 15-day DL to the 60-day DL with right elbow neuritis.,TRUE,2006,San Francisco Giants,Cy Acosta,transferred,60,FALSE,NA
2006-04-28,St. Louis Cardinals Placed LHP Ricardo Rincon on the 15-day disabled list with soreness in his left shoulder.,TRUE,2006,St. Louis Cardinals,Ricardo Rincon,placed,15,FALSE,NA
2006-04-28,"Washington Nationals Placed RHP John Patterson on the 15-day disabled list, retroactive to April 22, with a right forearm strain and activated RHP Zach Day.",TRUE,2006,Washington Nationals,John Patterson,placed,15,TRUE,2006-04-22
2006-04-29,Baltimore Orioles Activated RHP Todd Williams from the disabled list and optioned RHP Chris Britton to Double-A Bowie.,TRUE,2006,Baltimore Orioles,Todd Williams,activated,NA,FALSE,NA
2006-04-29,Colorado Rockies Activated RHP Byung-Hyun Kim from the 15-day disabled list and optioned RHP Miguel Asencio to Triple-A Colorado Springs.,TRUE,2006,Colorado Rockies,Byung Hyun Kim,activated,15,FALSE,NA
2006-04-29,Kansas City Royals Placed OF Shane Costa on the 15-day disabled list with a left hamstring strain and selected the contract of OF Kerry Robinson from Triple-A Omaha,TRUE,2006,Kansas City Royals,Shane Costa,placed,15,FALSE,NA
2006-04-29,RHP Steve Stemle was transferred from the 15-day to the 60-day disabled list.,TRUE,2006,Kansas City Royals,Steve Stemle,transferred,60,FALSE,NA
2006-04-29,Minnesota Twins Placed DH Ruben Sierra on the 15-day disabled list with a strained biceps.,TRUE,2006,Minnesota Twins,Ruben Sierra,placed,15,FALSE,NA
2006-04-30,Atlanta Braves Macay McBride: Activated LHP Macay McBride from the 15-day disabled list and optioned IF Tony Pena to Triple-A Richmond.,TRUE,2006,Atlanta Braves,Macay McBride,activated,15,FALSE,NA
2006-04-30,Baltimore Orioles Placed 2B Brian Roberts on the 15-day disabled list with a groin pull and recalled INF Brandon Fahey from Triple-A Ottawa.,TRUE,2006,Baltimore Orioles,Brian Roberts,placed,15,FALSE,NA
2006-04-30,Cleveland Indians Activated RHP Fernando Cabrera from the 15-day disabled list,TRUE,2006,Cleveland Indians,Fernando Cabrera,activated,15,FALSE,NA
2006-04-30,New York Yankees Activated RHP Aaron Small from the 15-day disabled list and optioned LHP Matt Smith to Triple-A Columbus.,TRUE,2006,New York Yankees,Aaron Small,activated,15,FALSE,NA
2006-04-30,"Seattle Mariners Placed RHP Julio Mateo on the 15-day disabled list, retroactive to April 29, with right shoulder tendinitis.",TRUE,2006,Seattle Mariners,Julio Mateo,placed,15,TRUE,2006-04-29
2006-04-30,Texas Rangers Activated INF Mark DeRosa from the 15-day disabled list,TRUE,2006,Texas Rangers,Mark DeRosa,activated,15,FALSE,NA
2006-05-01,Oakland Athletics Placed RHP Esteban Loaiza on the 15-day disabled list retroactive to April 29 with a strained left trapezius muscle,TRUE,2006,Oakland Athletics,Esteban Loaiza,placed,15,TRUE,2006-04-29
2006-05-02,"Arizona Diamondbacks Placed RHP Russ Ortiz on the 15-day disabled list, retroactive to April 24, with a right calf strain and recalled RHP Casey Daigle from Triple-A Tucson.",TRUE,2006,Arizona Diamondbacks,Russ Ortiz,placed,15,TRUE,2006-04-24
