date,transaction
2007-04-01,"Kansas City Royals Placed RHP Leo Nunez (right wrist fracture), RHP Scott Elarton (shoulder surgery), LHP John Bale (shoulder strain) and RHP Luke Hudson (right shoulder inflammation) on the 15-day disabled list; Purchased the contract of RHP Brandon Duckworth from Triple-A Omaha; Purchased the contract of 3B Alex Gordon from Triple-A Omaha; Optioned OF Joey Gathright to Triple-A Omaha."
2007-04-01,"Los Angeles Angels Purchased the contract of RHP Chris Bootcheck from Triple-A Salt Lake; Placed 3B Dallas McPherson on the 60-day disabled list, retroactive to March 23, recovering from lower back surgery."
2007-04-01,"Milwaukee Brewers Placed 3B Corey Koskie on the 15-day disabled list with post-concussion syndrome; Optioned RHP Jose Capellan and INF/OF/C Vinny Rottino to Triple-A Nashville; Returned RHP Stephen Bray, RHP Chris Spurling, INF Ozzie Chavez and C JD Closser to Triple-A Nashville; Returned LHP Joe Thatcher to Double-A Huntsville."
2007-04-01,"New York Mets Placed RHP Guillermo Mota, who is serving a 50-game drug suspension, on the restricted list; Optioned RHP Mike Pelfrey to their Class A St. Lucie; Placed RHP Pedro Martinez, RHP Juan Padilla, RHP Duaner Sanchez and LHP Dave Williams on the 15-day disabled list."
2007-04-01,"New York Yankees Placed RHP Chien-Ming Wang on the 15-day disabled list, retroactive to March 23, with a strained right hamstring; Placed RHP Jeff Karstens on the 15-day disabled list, retroactive to March 26, with a sore right elbow; Placed RHP Jose Veras on the 15-day disabled list, retroactive to March 23, recovering from right elbow bone chip removal; Placed RHP Humberto Sanchez on the 15-day disabled list, retroactive to March 23, with an inflamed elbow; Reassigned LHP Ron Villone to Minor League camp."
2007-04-01,"Oakland Athletics Designated INF Antonio Perez for assignment; Purchased the contract of OF Travis Buck from Double-A Midland; Optioned LHP Brad Halsey to Triple-A Sacramento; Selected the contracts of INF Todd Walker and OF Travis Buck from Sacramento; Placed RHP Esteban Loaiza on the 15-day disabled list, retroactive to March 25; Placed 1B Dan Johnson on the 15-day disabled list, retroactive to March 27; Placed OF Mark Kotsay on the 15-day disabled list, retroactive to March 23; Reassigned INF Lou Merloni to Minor League camp."
2007-04-01,"Philadelphia Phillies Placed C/1B Chris Coste on 15-day disabled list, retroactive to March 23, with a strained right hamstring; Placed RHP Scott Mathieson on 15-day disabled list, retroactive to March 23, following Tommy John elbow ligament replacement surgery in September 2006; Reassigned LHP J.A. Happ to Minor League camp."
2007-04-01,San Diego Padres Agreed to terms with INF Adrian Gonzalez on a four-year contract through the 2010 season with a club option for 2011.
2007-04-01,San Francisco Giants Acquired LHP Travis Blackley from Seattle for OF Jason Ellison and optioned him to Triple-A Fresno; Placed 1B/OF Mark Sweeney on the 15-day disabled list (retroactive to March 29) with a right foot contusion.
2007-04-01,"Seattle Mariners Acquired OF Jason Ellison from San Francisco for LHP Travis Blackley; Reassigned INF Rey Ordoñez to Minor League camp; Optioned OF Mike Morse, OF Adam Jones and LHP Jake Woods to Triple-A Tacoma; Selected the contracts of RHP Brandon Morrow, LHP Arthur Rhodes and C Jamie Burke from Tacoma; Placed RHP Mark Lowe and LHP Cesar Jimenez on the 60-day disabled list; Designated INF Michael Garciaparra for assignment."
2007-04-01,Tampa Bay Devil Rays Selected RHP Gary Glover and RHP Al Reyes from Triple-A Durham; Signed 1B Carlos Pena to a Major League contract; Transfered LHP Jon Switzer to the 60-day disabled listed.
2007-04-01,"Texas Rangers Purchased the contracts of LHP Bruce Chen OF Jerry Hairston, INF Matt Kata, OF Sammy Sosa and RHP Mike Wood from Triple-A Oklahoma; Designated RHP Ezequiel Astacio, OF Marlon Byrd and C Guillermo Quiroz for assignment; Sent 3B Adam Fox outright to Double-A Frisco."
2007-04-02,Baltimore Orioles Selected the contract of C Alberto Castillo from Triple-A Norfolk and optioned LHP Brian Burres to Norfolk.
2007-04-02,Cincinnati Reds Purchased the contract of RHP Victor Santos from Triple-A Louisville; Transferred LHP Eddie Guardado from the 15-day to the 60-day disabled list.
2007-04-02,Philadelphia Phillies Purchased the contract of RHP Joe Bisenius from Triple-A Ottawa.
2007-04-03,Pittsburgh Pirates RHP Dan Kolb and OF Luis Matos accepted Minor League assignments and will report to Triple-A Indianapolis.
2007-04-03,Washington Nationals Placed OF Nook Logan on the 15-day disabled list (left foot strain); Recalled OF Kory Casto from Triple-A Columbus; Placed SS Cristian Guzman on the 15-day disabled list (left hamstring strain).
2007-04-04,"Atlanta Braves Placed RHP Lance Cormier on 15-day disabled list, retroactive to March 31, with a strained right triceps and recalled RHP Kyle Davies from Triple-A Richmond."
2007-04-04,"Kansas City Royals Placed RHP Octavio Dotel on the 15-day disabled list with a left oblique strain, retroactive to March 30, and purchased the contract of RHP Jason Standridge from Triple-A Omaha; Transferred RHP Leo Nunez to the 60-day disabled list."
2007-04-04,New York Yankees Signed LHP Ron Villone to a Minor League contract and assigned him to Triple-A Scranton/Wilkes-Barre.
2007-04-04,Seattle Mariners Signed SS Yuniesky Betancourt to a three-year contract extension with a club option on a fourth year.
2007-04-04,Washington Nationals Purchased the contract of INF D'Angelo Jimenez from Triple-A Columbus.
2007-04-05,Arizona Diamondbacks Purchased the contract of RHP Micah Owings from Triple-A Tucson; Designated RHP J.D. Durbin for assignment.
2007-04-05,Oakland Athletics Sent INF Antonio Perez outright to Triple-A Sacramento.
2007-04-05,Philadelphia Phillies Acquired RHP Francisco Rosario from Toronto in exchange for cash considerations.
2007-04-05,Toronto Blue Jays Sent RHP Francisco Rosario to the Philadelphia Phillies in exchange for cash considerations.
2007-04-06,Colorado Rockies Assigned OF Alexis Gomez to Triple-A Colorado Springs; outrighted RHP Simon Ferrer to Class A Asheville.
2007-04-06,Philadelphia Phillies Signed RHP Rick Bauer to a Minor League contract.
2007-04-07,Atlanta Braves Transferred LHP Mike Hampton to the 60-day disabled list.
2007-04-07,Pittsburgh Pirates Activated INF Freddy Sanchez from the 15-day disabled list and optioned C Ryan Doumit to Triple-A Indianapolis; Re-signed INF Jose Hernandez to a Minor League contract.
2007-04-08,"Baltimore Orioles Placed C Ramon Hernandez on 15-day disabled list, retroactive to March 31, and recalled LHP Kurt Birkins from Triple-A Norfolk."
2007-04-08,Cincinnati Reds Activated LHP Eric Milton from the 15-day disabled list and placed RHP Jared Burton (strained left hamstring) on the 15-day disabled list.
2007-04-08,New York Yankees Placed OF Hideki Matsui on 15-day disabled list; recalled OF Kevin Thompson from Triple-A Scranton/Wilkes-Barre.
2007-04-08,"Philadelphia Phillies Optioned C Chris Coste, RHP Joe Bisenius and RHP Zack Segovia to Triple-A Ottawa; Activated RHP Jon Lieber from the 15-day disabled list."
2007-04-09,Cleveland Indians Signed C Amid Haad to a Minor League contract and assigned him to Triple-A Buffalo.
2007-04-09,Florida Marlins Placed RHP Ricky Nolasco on the 15-day disabled list with a tender right elbow; Purchased the contract of RHP Rick Vanden Hurk from Double-A Carolina.
2007-04-09,"Minnesota Twins Placed INF Jeff Cirillo (medial meniscus tear in left knee) on the 15-day disabled list, retroactive to April 9; Placed OF Rondell White (strained right calf) on the 15-day disabled list, retroactive to April 5; Recalled INF Alexi Casilla from Triple-A Rochester."
2007-04-09,"St. Louis Cardinals Placed RHP Chris Carpenter on the 15-day disabled list, retroactive to April 2, due to swelling in his right elbow. Recalled LHP Randy Keisler from Triple-A Memphis."
2007-04-09,Washington Nationals Signed OF Brandon Watson to a Minor League contract.
2007-04-10,"Boston Red Sox Activated RHP Mike Timlin from the 15-day disabled list, optioned LHP Javier Lopez to Triple-A Pawtucket and designated RHP J.D. Durbin for assignment."
2007-04-10,Claimed RHP J.D. Durbin off waivers from the Diamondbacks.
2007-04-10,Los Angeles Dodgers Placed OF Matt Kemp on the 15-day disabled list; recalled RHP Chin-hui Tsao from Triple-A Las Vegas.
2007-04-10,Minnesota Twins Purchased the contract of OF Josh Rabe from Triple-A Rochester.
2007-04-10,"Seattle Mariners Placed LHP Arthur Rhodes on 15-day disabled list, retroactive to April 1; Recalled LHP Jake Woods from Triple-A Tacoma."
2007-04-10,Texas Rangers Purchased the contract of RHP Jamey Wright; Optioned RHP Mike Wood to Triple-A Oklahoma; Designated LHP Daniel Haigwood for assignment.
2007-04-11,Florida Marlins Optioned RHP Lee Gardner to Triple-A Albuquerque.
2007-04-11,Philadelphia Phillies Claimed INF Michael Garciaparra off waivers from Seattle.
2007-04-11,San Francisco Giants Optioned INF Kevin Frandsen to Triple-A Fresno.
2007-04-11,Seattle Mariners INF Michael Garciaparra was claimed off waivers by the Phillies.
2007-04-12,"Baltimore Orioles Placed RHP Jaret Wright on the 15-day disabled list, retroactive to April 11, with right shoulder soreness; Recalled LHP Brian Burres from Triple-A Norfolk."
2007-04-12,Cincinnati Reds Placed SS Alex Gonzalez on the bereavement list.
2007-04-12,Minnesota Twins Recalled LHP Glen Perkins from Triple-A Rochester; optioned C Chris Heintz.
2007-04-12,New York Mets Optioned OF Lastings Milledge to Triple-A New Orleans.
2007-04-12,San Diego Padres Placed C Josh Bard on the 15-day disabled list; Purchased the contract of C Pete Laforest from Triple-A Tacoma.
2007-04-12,Washington Nationals Placed LHP Ray King on the 15-day disabled list with left shoulder tendinitis and recalled RHP Saul Rivera from Triple-A Columbus.
2007-04-13,Cincinnati Reds Purchased the contract of SS Enrique Cruz from Double-A Chattanooga; Transferred OF Chris Denorfia from the 15-day to the 60-day disabled list.
2007-04-13,Cleveland Indians Activated OF Franklin Gutierrez from the 15-day disabled list and optioned him to Triple-A Buffalo; Signed RHP Jake Westbrook to a three-year contract extension through the 2010 season.
2007-04-13,Florida Marlins Activated LHP Taylor Tankersley from the 15-day disabled list.
2007-04-13,Los Angeles Angels Placed RHP Kelvim Escobar on the 15-day disabled list (retroactive to April 9) due to right shoulder irritation; Recalled RHP Greg Jones from triple-A Salt Lake.
2007-04-13,Los Angeles Dodgers Activated SS Rafael Furcal from the 15-day disabled list; optioned RHP Chi-hui Tsao to Triple-A Las Vegas.
2007-04-13,New York Mets Recalled RHP Mike Pelfrey from Single-A St. Lucie.
2007-04-13,Philadelphia Phillies Claimed RHP J.D. Durbin off waivers from Boston.
2007-04-13,San Francisco Giants Activated 1B/OF Mark Sweeney from the 15-day disabled list.
2007-04-13,"Texas Rangers Activated RHP Eric Gagn?rom the 15-day disabled list; Placed RHP Jamey Wright on the 15-day disabled list, retroactive to April 11, with right shoulder inflammation."
2007-04-13,"Toronto Blue Jays RHP Brandon League had his option voided and was placed on the 15-day disabled list, retroactive to March 31."
2007-04-13,"Placed LF Reed Johnson (herniated disc in lower back) on the 15-day disabled list, retroactive to April 12; Recalled OF Adam Lind from Triple-A Syracuse."
2007-04-14,Atlanta Braves Placed RHP Chad Paronto on the 15-day disabled list with a strained right groin and optioned LHP Macay McBride to Triple-A Richmond; Recalled RHP Peter Moylan from Richmond and purchased the contract of LHP Steve Colyer from Richmond.
2007-04-14,Philadelphia Phillies Activated RHP Freddy Garcia (right bicep tendinitis) from the 15-day disabled list and designed RHP Clay Condrey for assignment.
2007-04-15,Colorado Rockies Placed INF Kazuo Matsui on the 15-day disabled list with lower back spasms; Recalled INF Clint Barmes from Triple-A Colorado Springs.
2007-04-15,New York Yankees Placed RHP Carl Pavano on the 15-day disabled list with right forearm stiffness and RHP Mike Mussina on the 15-day disabled list with a strained left hamstring; Recalled RHP Chris Britton from Triple-A Scranton/Wilkes-Barre.
2007-04-15,Toronto Blue Jays Placed LHP B.J. Ryan on the 15-day disabled list with a strained left elbow; Purchased the contract of RHP Jamie Vermilyea from Triple-A Syracuse; Transferred LHP Davis Romero to the 60-day disabled list.
2007-04-16,Arizona Diamondbacks Activated OF Carlos Quentin from the 15-day disabled list; Optioned INF Brian Barden to Triple-A Tucson.
2007-04-16,Atlanta Braves Transferred LHP Mike Hampton to the 60-day disabled list.
2007-04-16,"Baltimore Orioles Placed OF Corey Patterson on bereavement leave, optioned LHP Kurt Birkins to Triple-A Norfolk, recalled OF Adam Stern and selected the contract of OF Jon Knott from Norfolk."
2007-04-16,Cincinnati Reds Signed INF/OF Ryan Freel to a two-year contract extension through the 2009 season.
2007-04-16,Colorado Rockies Placed RHP Byung-Hyun Kim on the 15-day disabled list with a right thumb contusion; Purchased the contract of RHP Zach McClellan from Triple-A Colorado Springs.
2007-04-16,Toronto Blue Jays Placed 3B Troy Glaus on the 15-day disabled list and recalled INF Ryan Roberts from Triple-A Syracuse.
2007-04-17,Chicago Cubs Recalled OF Felix Pie from Triple-A Iowa; Optioned RHP Angel Guzman to Triple-A Iowa.
2007-04-17,"Chicago White Sox Placed OF Scott Podsednik on the 15-day disabled list, retroactive to April 16, with a right adductor pull and recalled LHP Boone Logan from Triple-A Charlotte."
2007-04-17,"Cincinnati Reds Reinstated SS Alex Gonzalez from the bereavement list, designated INF Enrique Cruz for assignment and sent RHP Jared Burton to Triple-A Louisville on a rehabilitation assignment (strained left hamstring)."
2007-04-17,Houston Astros Recalled RHP Matt Albers from Triple-A Round Rock and placed RHP Jason Jennings on the 15-day disabled list.
2007-04-17,Los Angeles Angels Activated RHP Jered Weaver from the 15-day disabled list and designated RHP Greg Jones for assignment.
2007-04-17,Los Angeles Dodgers Placed RHP Jason Schmidt on the 15-day disabled list with inflammation of the right shoulder bursa sac; recalled RHP Chin-hui Tsao from Triple-A Las Vegas.
2007-04-17,New York Yankees Recalled LHP Chase Wright from Double-A Trenton.
2007-04-17,Philadelphia Phillies Designated RHP J.D. Durbin for assignment.
2007-04-17,Toronto Blue Jays Transferred OF Reed Johnson from the 15-day to the 60-day disabled list.
2007-04-18,Baltimore Orioles Activated OF Corey Patterson from bereavement leave list and optioned OF Adam Stern to Triple-A Norfolk.
2007-04-18,Cincinnati Reds Optioned SS Enrique Cruz to Double-A Chattanooga.
2007-04-18,Reinstated OF Norris Hopper from the 15-day disabled list; Designated C Chad Moeller for assignment.
2007-04-18,Cleveland Indians Activated INF Joe Inglett from the 15-day disabled list and optioned him to Triple-A Buffalo.
2007-04-18,Florida Marlins Recalled RHP Lee Gardner from Triple-A Albuquerque; Recalled OF Eric Reed from Albuquerque.
2007-04-18,Placed RHP Jorge Julio (right calf strain) and CF Alejandro De Aza (right ankle sprain) on the 15-day disabled list and recalled RHP Lee Gardner and CF Eric Reed from Triple-A Albuquerque.
2007-04-18,Los Angeles Angels Placed 2B Howie Kendrick on the 15-day disabled list with a broken bone in his left middle finger.
2007-04-18,Philadelphia Phillies Announced RHP Clay Condrey and J.D. Durbin cleared waivers and were outrighted to Triple-A Ottawa.
2007-04-18,San Diego Padres Purchased the contract of RHP Aaron Rakers from Triple-A Portland; Optioned INF/OF Paul McAnulty to Portland.
2007-04-18,Seattle Mariners Signed 2B Jose Lopez to a four-year contract with a club option on a fifth year.
2007-04-18,Washington Nationals Selected OF Michael Restovich from Triple-A Columbus; Optioned OF/INF Kory Casto to Triple-A Columbus.
2007-04-19,Arizona Diamondbacks Optioned RHP Dustin Nippert to Triple-A Tucson.
2007-04-19,Atlanta Braves Placed 3B Willy Aybar on the suspended list.
2007-04-19,Boston Red Sox Acquired LHP Daniel Haigwood from the Texas Rangers in exchange for RHP Scott Shoemaker and cash considerations.
2007-04-19,Colorado Rockies Placed RHP Rodrigo Lopez on the 15-day disabled list with right elbow inflammation; Purchased the contract of RHP Matt Herges from Triple-A Colorado Springs; Designated RHP Brian Lawrence for assignment.
2007-04-19,San Diego Padres Recalled LHP Justin Hampson from Triple-A Portland; Optioned RHP Mike Thompson to Portland.
2007-04-19,Seattle Mariners Recalled RHP Sean Green from Triple-A Tacoma; Optioned LHP Jake Woods to Tacoma.
2007-04-19,Texas Rangers Traded LHP Daniel Haigwood to Boston for RHP Scott Shoemaker and cash considerations.
2007-04-20,"Arizona Diamondbacks Placed RHP Micah Owings on the 15-day disabled list, retroactive to April 18, with a strained right hamstring and recalled LHP Dana Eveland and RHP Mike Schultz from Triple-A Tucson."
2007-04-20,Baltimore Orioles Activated OF Jay Payton from the 15-day disabled list; Optioned OF Jon Knott to Triple-A Norfolk.
2007-04-20,Cincinnati Reds Outrighted Chad Moeller to Triple-A Louisville.
2007-04-20,"Detroit Tigers Transferred LHP Edward Campusano from the 15-day to the 60-day disabled list and placed RHP Jose Mesa on the 15-day disabled list, retroactive to April 17, with a pulled right groin; Purchased the contract of RHP Aquilino Lopez from Triple-A Toledo."
2007-04-20,"Florida Marlins Placed RHP Sergio Mitre on 15-day disabled list, retroactive to April 18, with blister on right middle finger; Recalled RHP Scott Tyler from Double-A Carolina."
2007-04-20,Kansas City Royals Recalled LHP Neal Musser from Triple-A Omaha and designated RHP Jason Standridge for assignment.
2007-04-20,Los Angeles Angels Recalled INF Kendry Morales from Triple-A Salt Lake; Optioned RHP Greg Jones to Triple-A Salt Lake.
2007-04-20,New York Yankees Recalled RHP Colter Bean from Triple-A Scranton/Wilkes-Barre and optioned RHP Darrell Rasner to Triple-A.
2007-04-20,Seattle Mariners Recalled LHP Eric O?Flaherty from Triple-A Tacoma.
2007-04-21,Arizona Diamondbacks Placed RHP Juan Cruz on the 15-day disabled list with a strained muscle in his upper triceps and recalled RHP Dustin Nippert from Triple-A Tucson.
2007-04-21,"Colorado Rockies Placed RHP Ramon Ramirez on the 15-day disabled list, retroactive to April 18, with a sprained right elbow; Designated RHP Matt Herges for assignment; Recalled RHP Ryan Speier from Triple-A Colorado Springs; Purchased the contract of RHP Bobby Keppel from Triple-A Colorado Springs."
2007-04-21,Los Angeles Angels Activated RHP Bartolo Colon from the 15-day disabled list; Optioned LHP Joe Saunders to Triple-A Salt Lake.
2007-04-21,Milwaukee Brewers Optioned RHP Greg Aquino to Triple-A Nashville and purchased the contract of RHP Chris Spurling.
2007-04-21,New York Yankees Activated RHP Jeff Karstens from the 15-day disabled list and optioned RHP Chris Britton to Triple-A Scranton/Wilkes-Barre.
2007-04-21,Texas Rangers Purchased the contract of RHP Willie Eyre from Triple-A Oklahoma and designated LHP Bruce Chen for assignment.
2007-04-22,Arizona Diamondbacks Recalled RHP Yusmeiro Petit from Triple-A Tucson and optioned RHP Mike Schultz to Tucson.
2007-04-22,Chicago White Sox Placed INF Alex Cintron on bereavement list; recalled INF Andy Gonzalez from Triple-A Charlotte.
2007-04-22,"Cincinnati Reds Recalled INF Jeff Keppinger from his rehabilitation assignment, reinstated him from the 15-day disabled list and optioned him to Triple-A Louisville."
2007-04-22,Florida Marlins Purchased the contract of RHP Wes Obermueller from Triple-A Albuquerque; optioned RHP Scott Tyler to Double-A Carolina.
2007-04-22,Pittsburgh Pirates Activated LHP John Grabow from the 15-day disabled list and optioned LHP Juan Perez to Triple-A Indianapolis.
2007-04-22,Toronto Blue Jays Optioned RHP Jamie Vermilyea to Triple-A Syracuse and purchased the contract of RHP Brian Tallet from Syracuse.
2007-04-23,Chicago Cubs Placed RHP Wade Miller on the 15-day disabled list (back spasms) and recalled RHP Rocky Cherry from Triple-A Iowa.
2007-04-23,Cleveland Indians Placed INF Andy Marte on the 15-day disabled list with a strained left hamstring; Recalled OF Shin-Soo Choo from Triple-A Buffalo.
2007-04-23,New York Yankees Activated OF Hideki Matsui from the 15-day disabled list and optioned LHP Chase Wright to Double-A Trenton.
2007-04-23,"Oakland Athletics Placed OF Milton Bradley on the 15-day diabled list; Placed RHP Rich Harden on the 15-day disabled list, retroactive to April 16; Selected OF Danny Putnam from Double-A Midland; Selected LHP Dallas Braden from Triple-A Sacramento; Transferred OF Mark Kotsay to the 60-day disabled list; Released RHP Scott Dunn."
2007-04-23,Philadelphia Phillies Activated C Ryan Budde from the 15-day disabled list. Budde cleared waivers and was offered back to the Angels.
2007-04-23,San Diego Padres Recalled INF Oscar Robles from Triple-A Portland and optioned RHP Aaron Rakers to Portland.
2007-04-23,"Seattle Mariners Recalled RHP Cha Seung Baek from Triple-A Tacoma; Placed RHP Felix Hernandez on the 15-day disabled list, retroactive to April 19, with a strained flexor-pronator muscle in his right forearm."
2007-04-23,Texas Rangers Placed RHP Eric Gagn?n the 15-day disabled list with a right hip strain; Recalled RHP Frank Francisco from Triple-A Oklahoma.
2007-04-23,Toronto Blue Jays Transferred LHP B.J. Ryan from the 15-day to the 60-day disabled list.
2007-04-24,Arizona Diamondbacks Activated LHP Randy Johnson from the 15-day disabled list; Optioned RHP Yusmeiro Petit to Triple-A Tucson.
2007-04-24,Baltimore Orioles Placed RHP Scott Williamson on the 15-day disabled list with right triceps tendon tightness and recalled RHP Jim Johnson from Triple-A Norfolk.
2007-04-24,"Colorado Rockies Placed RHP LaTroy Hawkins on the 15-day disabled list, retroactive to April 21, with right elbow inflammation and activated LHP Tom Martin from the 15-day disabled list."
2007-04-24,Florida Marlins Optioned RHP Rick Vanden Hurk to Double-A Carolina.
2007-04-24,Kansas City Royals Optioned LHP Neal Musser to Triple-A Omaha; Recalled RHP Brian Bannister from Omaha; RHP Jason Standridge cleared waivers and was outrighted to Omaha.
2007-04-24,Los Angeles Angels Activated RHP Kelvim Escobar from 15-day disabled list; Optioned OF Tommy Murphy to Triple-A Salt Lake.
2007-04-24,New York Yankees Activated RHP Ching-Ming Wang from the 15-day disabled list; Optioned OF Kevin Thompson to Triple-A Scranton/Wilkes-Barre.
2007-04-24,Tampa Bay Devil Rays Placed 3B Akinori Iwamura on the 15-day disabled list with a right oblique strain and recalled INF Jorge Cantu from Triple-A Durham.
2007-04-25,Florida Marlins Purchased the contract of RHP Nate Field from Triple-A Albuquerque and transferred RHP Logan Kensing from the 15-day to the 60-day disabled list.
2007-04-25,Houston Astros Placed RHP Rick White on the 15-day disabled list (strained oblique) and purchased the contract of LHP Stephen Randolph from Triple-A Round Rock.
2007-04-25,"Milwaukee Brewers Placed RHP Greg Aquino on the 15-day disabled list, retroactive to April 21, with right forearm tightness. His optional assignment to Triple-A Nashville was voided."
2007-04-25,Oakland Athletics Activated 1B Dan Johnson from the 15-day disabled list and optioned C Adam Melhuse to Triple-A Sacramento.
2007-04-25,Toronto Blue Jays Placed C Gregg Zaun on the 15-day disabled list; Purchased the contract of C Sal Fasano from Triple-A Syracuse and designated 3B John Hattig for assignment.
2007-04-26,Baltimore Orioles Activated C Ramon Hernandez from the 15-day disabled list; Designated C Alberto Castillo for assignment to Triple-A Norfolk.
2007-04-26,Chicago White Sox Outrighted 1B Casey Rogowski to Triple-A Charlotte.
2007-04-26,Kansas City Royals Released nonroster RHP Dewon Brazelton.
2007-04-26,Los Angeles Angels Transferred OF Juan Rivera from the 15-day to the 60-day disabled list; Optioned INF Kendry Morales to Triple-A Salt Lake and purchased the contract of INF Brandon Wood from Salt Lake.
2007-04-26,New York Yankees Optioned RHP Colter Bean to Triple-A Scranton/Wilkes-Barre and purchased the contract of RHP Phil Hughes from Scranton/Wilkes-Barre.
2007-04-26,Philadelphia Phillies Optioned LHP Matt Smith to Triple-A Ottawa and recalled LHP Fabio Castro from Ottawa.
2007-04-26,"Pittsburgh Pirates Placed C Humberto Cota on the 15-day disabled list, retroactive to April 23, with a left shoulder strain and recalled C Ryan Doumit from Triple-A Indianapolis."
2007-04-27,Cincinnati Reds Signed RHP Todd Coffey to a one-year contract extension through the 2008 season; Acquired two players to be named later and cash considerations from the Oakland Athletics in exchange for OF Chris Denorfia.
2007-04-27,Los Angeles Dodgers Activated OF Matt Kemp from the 15-day disabled list and optioned him to Triple-A Las Vegas.
2007-04-27,Oakland Athletics Acquired OF Chris Denorfia from the Cincinnati Reds in exchange for two players to be named later and cash considerations.
2007-04-27,San Diego Padres Activated C Josh Bard from the 15-day disabled list and placed 3B Russell Branyan on the bereavement list.
2007-04-27,St. Louis Cardinals Purchased the contract of RHP Kelvin Jimenez from Triple-A Memphis; optioned LHP Randy Keisler to Triple-A Memphis.
2007-04-27,Texas Rangers Sent LHP Bruce Chen outright to Triple-A Oklahoma.
2007-04-28,Cincinnati Reds Acquired RHP Marcus McBeth from the Athletics as one of the two players to be named later in the April 27 trade; designated LHP Rheal Cormier for assignment; Recalled RHP Brad Salmon from Triple-A Louisville; Optioned RHP Marcus McBeth to Louisville.
2007-04-28,Houston Astros Purchased contract of OF Hunter Pence from Triple-A Round Rock; designated LHP Stephen Randolph for assignment.
2007-04-28,Oakland Athletics Sent RHP Marcus McBeth to the Cincinnati Reds.
2007-04-28,Toronto Blue Jays Activated 3B Troy Glaus from the 15-day disabled list and optioned INF Ryan Roberts to Triple-A Syracuse.
2007-04-29,Atlanta Braves Traded OF Ryan Langerhans to the Oakland A's for a player to be named later or cash considerations; Recalled OF Willie Harris from Triple-A Richmond.
2007-04-29,Baltimore Orioles Activated RHP Jaret Wright from the disabled list and optioned RHP Jim Johnson to Triple-A Norfolk.
2007-04-29,Chicago White Sox Optioned OF Brian Anderson to Triple-A Charlotte.
2007-04-29,Placed DH Jim Thome on the 15-day disabled list (retroactive to April 28) and recalled OF Ryan Sweeney from Triple-A Charlotte.
2007-04-29,Colorado Rockies Designated RHP Bobby Keppel for assignment and purchased the contract of RHP Alberto Arias from Triple-A Colorado Springs.
2007-04-29,Optioned RHP Ryan Speier to Triple-A Colorado Springs; recalled RHP Denny Bautista from Colorado Springs.
2007-04-29,Los Angeles Angels Activated 3B Chone Figgins from the 15-day disabled list and optioned 3B Brandon Wood to Triple-A Salt Lake.
2007-04-29,New York Yankees Placed RHP Jeff Karstens on the 15-day disabled list with a fractured right fibula; recalled RHP Colter Bean from Triple-A Scranton/Wilkes-Barre.
2007-04-29,Oakland Athletics Acquired OF Ryan Langerhans from the Atlanta Braves for a player to be named later or cash; Optioned LHP Dallas Braden to Triple-A Sacramento.
2007-04-29,Washington Nationals Placed RHP Jerome Williams on the 15-day disabled list with a sprained left ankle and activated LHP Ray King from the 15-day disabled list.
2007-04-30,Atlanta Braves Placed RHP Bob Wickman on the 15-day disabled list and activated RHP Chad Paronto from the 15-day disabled list.
2007-04-30,Baltimore Orioles Placed RHP Jaret Wright on the 15-day disabled list with a recurrence of right shoulder soreness; Recalled LHP Kurt Birkins from Triple-A Norfolk.
2007-04-30,"New York Mets Placed RHP Orlando Hernandez on the 15-day disabled list, retroactive to April 25, with bursitis in his right shoulder; Placed INF Jose Valentin on the 15-day disabled list, retroactive to April 29, with a partial tear of the ACL ligament of his right knee; Recalled RHP Chan Ho Park and purchased the contract of INF Ruben Gotay from Triple-A New Orleans."
2007-04-30,San Diego Padres Recalled LHP Royce Ring from Triple-A Portland; Optioned LHP Justin Hampson to Triple-A Portland.
2007-04-30,St. Louis Cardinals Recalled RHP Dennis Dove from Triple-A Memphis.
2007-04-30,Toronto Blue Jays Placed LHP Gustavo Chacin on the 15-day disabled list with a left shoulder strain.
2007-04-30,Washington Nationals Recalled OF/INF Kory Casto from Triple-A Columbus; Designated INF D?Angelo Jimenez for assignment.
2007-05-01,Chicago White Sox Purchased the contract of OF Luis Terrero from Triple-A Charlotte.
2007-05-01,Cleveland Indians Optioned RHP Fausto Carmona to Triple-A Buffalo and recalled OF Ben Francisco from Buffalo.
2007-05-01,Colorado Rockies Optioned INF Clint Barmes to Triple-A Colorado Springs; Recalled INF Omar Quintanilla from Colorado Springs.
2007-05-01,Florida Marlins Activated RHP Ricky Nolasco from the 15-day disabled list and designated RHP Nate Field for assignment.
2007-05-01,Kansas City Royals Placed 1B Ryan Shealy on the 15-day disabled list with a left hamstring injury; Purchased the contract of OF Billy Butler from Triple-A Omaha; Optioned RHP Ryan Braun to Triple-A Omaha; Recalled LHP Neal Musser from Omaha.
2007-05-01,Minnesota Twins Activated INF Jeff Cirillo from the 15-day disabled list and optioned INF Alexi Casilla to Triple-A Rochester.
2007-05-01,"Oakland Athletics Placed OF Bobby Kielty on the 15-day disabled list, retroactive to April 29, with a strained left calf; Recalled C Adam Melhuse from Triple-A Sacramento."
