date,transaction,injured,year,team,player,type,length,is_retroactive,date_retroactive
2009-05-03,"New York Yankees placed LHP Damaso Marte on the 15-day disabled list retroactive to April 26, 2009.",TRUE,2009,New York Yankees,Damaso Marte,placed,15,TRUE,2009-04-26
2009-05-04,Houston Astros placed RHP Doug Brocail on the 15-day disabled list.,TRUE,2009,Houston Astros,Doug Brocail,placed,15,FALSE,NA
2009-05-04,Chicago Cubs placed RHP Carlos Zambrano on the 15-day disabled list.,TRUE,2009,Chicago Cubs,Carlos Zambrano,placed,15,FALSE,NA
2009-05-04,Houston Astros activated RHP Brian Moehler from the 15-day disabled list.,TRUE,2009,Houston Astros,Brian Moehler,activated,15,FALSE,NA
2009-05-04,Arizona Diamondbacks placed RHP Tom Gordon on the 15-day disabled list. left hamstring strain,TRUE,2009,Arizona Diamondbacks,Tom Gordon,placed,15,FALSE,NA
2009-05-04,Los Angeles Angels activated LHP Darren Oliver from the 15-day disabled list.,TRUE,2009,Los Angeles Angels,Darren Oliver,activated,15,FALSE,NA
2009-05-05,Detroit Tigers placed LF Carlos Guillen on the 15-day disabled list.,TRUE,2009,Detroit Tigers,Carlos Guillen,placed,15,FALSE,NA
2009-05-05,New York Yankees placed C Jorge Posada on the 15-day disabled list.,TRUE,2009,New York Yankees,Jorge Posada,placed,15,FALSE,NA
2009-05-05,Atlanta Braves activated LF Garret Anderson from the 15-day disabled list.,TRUE,2009,Atlanta Braves,Garret Anderson,activated,15,FALSE,NA
2009-05-05,Oakland Athletics activated RF Ben Copeland from the 15-day disabled list.,TRUE,2009,Oakland Athletics,Ed Cole,activated,15,FALSE,NA
2009-05-06,Seattle Mariners placed RHP Shawn Kelley on the 15-day disabled list.,TRUE,2009,Seattle Mariners,Shawn Kelley,placed,15,FALSE,NA
2009-05-06,"Arizona Diamondbacks placed 1B Tony Clark on the 15-day disabled list retroactive to May 5, 2009.",TRUE,2009,Arizona Diamondbacks,Tony Clark,placed,15,TRUE,2009-05-05
2009-05-07,Boston Red Sox activated RF Rocco Baldelli from the 15-day disabled list.,TRUE,2009,Boston Red Sox,Rocco Baldelli,activated,15,FALSE,NA
2009-05-07,"New York Mets placed LHP Oliver Perez on the 15-day disabled list retroactive to May 3, 2009.",TRUE,2009,New York Mets,Oliver Perez,placed,15,TRUE,2009-05-03
2009-05-07,"St. Louis Cardinals placed CF Rick Ankiel on the 15-day disabled list retroactive to May 5, 2009.",TRUE,2009,St. Louis Cardinals,Rick Ankiel,placed,15,TRUE,2009-05-05
2009-05-08,Florida Marlins placed RHP Anibal Sanchez on the 15-day disabled list.,TRUE,2009,Florida Marlins,Anibal Sanchez,placed,15,FALSE,NA
2009-05-08,New York Yankees activated 3B Alex Rodriguez from the 15-day disabled list.,TRUE,2009,New York Yankees,Alex Rodriguez,activated,15,FALSE,NA
2009-05-08,New York Yankees placed C Jose Molina on the 15-day disabled list.,TRUE,2009,New York Yankees,Jose Molina,placed,15,FALSE,NA
2009-05-08,Atlanta Braves activated C Brian McCann from the 15-day disabled list.,TRUE,2009,Atlanta Braves,Brian McCann,activated,15,FALSE,NA
2009-05-09,Seattle Mariners activated RHP Brandon Morrow from the 15-day disabled list.,TRUE,2009,Seattle Mariners,Brandon Morrow,activated,15,FALSE,NA
2009-05-09,"Seattle Mariners placed RHP Carlos Silva on the 15-day disabled list retroactive to May 7, 2009.",TRUE,2009,Seattle Mariners,Carlos Silva,placed,15,TRUE,2009-05-07
2009-05-09,Chicago Cubs placed 3B Aramis Ramirez on the 15-day disabled list.,TRUE,2009,Chicago Cubs,Aramis Ramirez,placed,15,FALSE,NA
2009-05-09,Arizona Diamondbacks placed RHP Yusmeiro Petit on the 15-day disabled list.,TRUE,2009,Arizona Diamondbacks,Yusmeiro Petit,placed,15,FALSE,NA
2009-05-10,Chicago Cubs placed RHP Chad Fox on the 15-day disabled list.,TRUE,2009,Chicago Cubs,Chad Fox,placed,15,FALSE,NA
2009-05-11,"Kansas City Royals placed RHP Joakim Soria on the 15-day disabled list retroactive to May 8, 2009.",TRUE,2009,Kansas City Royals,Joakim Soria,placed,15,TRUE,2009-05-08
2009-05-11,Florida Marlins transferred RHP Scott Proctor from the 15-day disabled list to the 60-day disabled list.,TRUE,2009,Florida Marlins,Scott Proctor,transferred,60,FALSE,NA
2009-05-12,Houston Astros activated C Humberto Quintero from the 15-day disabled list.,TRUE,2009,Houston Astros,Humberto Quintero,activated,15,FALSE,NA
2009-05-12,Cleveland Indians activated 2B Jamey Carroll from the 15-day disabled list.,TRUE,2009,Cleveland Indians,Jamey Carroll,activated,15,FALSE,NA
2009-05-12,Texas Rangers activated CF Josh Hamilton from the 15-day disabled list.,TRUE,2009,Texas Rangers,Josh Hamilton,activated,15,FALSE,NA
2009-05-12,Arizona Diamondbacks placed LF Conor Jackson on the 15-day disabled list.,TRUE,2009,Arizona Diamondbacks,Conor Jackson,placed,15,FALSE,NA
2009-05-12,"Boston Red Sox placed 1B Kevin Youkilis on the 15-day disabled list retroactive to May 5, 2009.",TRUE,2009,Boston Red Sox,Kevin Youkilis,placed,15,TRUE,2009-05-05
2009-05-12,Pittsburgh Pirates activated SS Jack Wilson from the 15-day disabled list.,TRUE,2009,Pittsburgh Pirates,Jack Wilson,activated,15,FALSE,NA
2009-05-13,Detroit Tigers activated LHP Dontrelle Willis from the 15-day disabled list.,TRUE,2009,Detroit Tigers,Dontrelle Willis,activated,15,FALSE,NA
2009-05-13,St. Louis Cardinals placed RF Ryan Ludwick on the 15-day disabled list.,TRUE,2009,St. Louis Cardinals,Ryan Ludwick,placed,15,FALSE,NA
2009-05-14,"Detroit Tigers placed LHP Nate Robertson on the 15-day disabled list retroactive to May 6, 2009.",TRUE,2009,Detroit Tigers,Nate Robertson,placed,15,TRUE,2009-05-06
2009-05-14,Houston Astros placed RHP Geoff Geary on the 15-day disabled list.,TRUE,2009,Houston Astros,Geoff Geary,placed,15,FALSE,NA
2009-05-14,Milwaukee Brewers activated C Mike Rivera from the 15-day disabled list.,TRUE,2009,Milwaukee Brewers,Mike Rivera,activated,15,FALSE,NA
2009-05-14,Los Angeles Angels activated RHP Ervin Santana from the 15-day disabled list.,TRUE,2009,Los Angeles Angels,Ervin Santana,activated,15,FALSE,NA
2009-05-15,Toronto Blue Jays activated LHP B.J. Ryan from the 15-day disabled list.,TRUE,2009,Toronto Blue Jays,B.J. Ryan,activated,15,FALSE,NA
2009-05-15,Oakland Athletics activated RHP Santiago Casilla from the 15-day disabled list.,TRUE,2009,Oakland Athletics,Santiago Casilla,activated,15,FALSE,NA
2009-05-15,"Washington Nationals placed C Jesus Flores on the 15-day disabled list retroactive to May 10, 2009.",TRUE,2009,Washington Nationals,Jesus Flores,placed,15,TRUE,2009-05-10
2009-05-15,"San Diego Padres placed SS Luis Rodriguez on the 15-day disabled list retroactive to May 14, 2009.",TRUE,2009,San Diego Padres,Luis Rodriguez,placed,15,TRUE,2009-05-14
2009-05-15,San Diego Padres transferred RHP Cha Seung Baek from the 15-day disabled list to the 60-day disabled list.,TRUE,2009,San Diego Padres,Cha Seung Baek,transferred,60,FALSE,NA
2009-05-16,"New York Mets placed 1B Carlos Delgado on the 15-day disabled list retroactive to May 11, 2009.",TRUE,2009,New York Mets,Carlos Delgado,placed,15,TRUE,2009-05-11
2009-05-16,Los Angeles Angels activated RHP John Lackey from the 15-day disabled list.,TRUE,2009,Los Angeles Angels,John Lackey,activated,15,FALSE,NA
2009-05-16,"Baltimore Orioles placed LF Luke Scott on the 15-day disabled list retroactive to May 11, 2009.",TRUE,2009,Baltimore Orioles,Luke Scott,placed,15,TRUE,2009-05-11
2009-05-16,Baltimore Orioles activated LHP Rich Hill from the 15-day disabled list.,TRUE,2009,Baltimore Orioles,Rich Hill,activated,15,FALSE,NA
2009-05-16,New York Mets activated CF Angel Pagan from the 15-day disabled list.,TRUE,2009,New York Mets,Angel Pagan,activated,15,FALSE,NA
2009-05-16,Pittsburgh Pirates transferred LHP Phil Dumatrait from the 15-day disabled list to the 60-day disabled list.,TRUE,2009,Pittsburgh Pirates,Phil Dumatrait,transferred,60,FALSE,NA
2009-05-16,"Texas Rangers placed RHP Frank Francisco on the 15-day disabled list retroactive to May 7, 2009.",TRUE,2009,Texas Rangers,Frank Francisco,placed,15,TRUE,2009-05-07
2009-05-17,Washington Nationals placed LHP Scott Olsen on the 15-day disabled list.,TRUE,2009,Washington Nationals,Scott Olsen,placed,15,FALSE,NA
2009-05-17,"Pittsburgh Pirates placed RHP Tyler Yates on the 15-day disabled list retroactive to May 16, 2009.",TRUE,2009,Pittsburgh Pirates,Tyler Yates,placed,15,TRUE,2009-05-16
2009-05-17,"Tampa Bay Rays placed DH Pat Burrell on the 15-day disabled list retroactive to May 12, 2009.",TRUE,2009,Tampa Bay Rays,Pat Burrell,placed,15,TRUE,2009-05-12
2009-05-18,Colorado Rockies placed RHP Matt Daley on the 15-day disabled list.,TRUE,2009,Colorado Rockies,Matt Daley,placed,15,FALSE,NA
2009-05-18,Tampa Bay Rays activated RHP Jason Isringhausen from the 15-day disabled list.,TRUE,2009,Tampa Bay Rays,Jason Isringhausen,activated,15,FALSE,NA
2009-05-18,"Oakland Athletics placed RHP Dan Giese on the 15-day disabled list retroactive to May 16, 2009.",TRUE,2009,Oakland Athletics,Dan Giese,placed,15,TRUE,2009-05-16
2009-05-18,New York Mets activated RHP Tim Redding from the 15-day disabled list.,TRUE,2009,New York Mets,Tim Redding,activated,15,FALSE,NA
2009-05-18,New York Mets placed 2B Alex Cora on the 15-day disabled list.,TRUE,2009,New York Mets,Alex Cora,placed,15,FALSE,NA
2009-05-19,Minnesota Twins placed LHP Glen Perkins on the 15-day disabled list.,TRUE,2009,Minnesota Twins,Glen Perkins,placed,15,FALSE,NA
2009-05-19,"Cincinnati Reds placed RHP Nick Masset on the 15-day disabled list retroactive to May 11, 2009.",TRUE,2009,Cincinnati Reds,Nick Masset,placed,15,TRUE,2009-05-11
2009-05-19,New York Yankees activated RHP Brian Bruney from the 15-day disabled list.,TRUE,2009,New York Yankees,Brian Bruney,activated,15,FALSE,NA
2009-05-19,Oakland Athletics transferred 3B Eric Chavez from the 15-day disabled list to the 60-day disabled list.,TRUE,2009,Oakland Athletics,Eric Chavez,transferred,60,FALSE,NA
2009-05-19,"Milwaukee Brewers placed 2B Rickie Weeks on the 15-day disabled list retroactive to May 17, 2009.",TRUE,2009,Milwaukee Brewers,Rickie Weeks,placed,15,TRUE,2009-05-17
2009-05-20,"Washington Nationals placed CF Elijah Dukes on the 15-day disabled list retroactive to May 18, 2009.",TRUE,2009,Washington Nationals,Elijah Dukes,placed,15,TRUE,2009-05-18
2009-05-20,Boston Red Sox activated 1B Kevin Youkilis from the 15-day disabled list.,TRUE,2009,Boston Red Sox,Kevin Youkilis,activated,15,FALSE,NA
2009-05-20,St. Louis Cardinals activated RHP Chris Carpenter from the 15-day disabled list.,TRUE,2009,St. Louis Cardinals,Chris Carpenter,activated,15,FALSE,NA
2009-05-20,Oakland Athletics transferred 2B Mark Ellis from the 15-day disabled list to the 60-day disabled list.,TRUE,2009,Oakland Athletics,Mark Ellis,transferred,60,FALSE,NA
2009-05-21,Detroit Tigers activated LHP Nate Robertson from the 15-day disabled list.,TRUE,2009,Detroit Tigers,Nate Robertson,activated,15,FALSE,NA
2009-05-21,"Florida Marlins placed CF Alfredo Amezaga on the 15-day disabled list retroactive to May 17, 2009.",TRUE,2009,Florida Marlins,Alfredo Amezaga,placed,15,TRUE,2009-05-17
2009-05-21,Atlanta Braves placed 3B Omar Infante on the 15-day disabled list.,TRUE,2009,Atlanta Braves,Omar Infante,placed,15,FALSE,NA
2009-05-21,San Francisco Giants transferred RHP Joe Martinez from the 15-day disabled list to the 60-day disabled list.,TRUE,2009,San Francisco Giants,Joe Martinez,transferred,60,FALSE,NA
2009-05-21,"Cincinnati Reds placed RHP Edinson Volquez on the 15-day disabled list retroactive to May 17, 2009.",TRUE,2009,Cincinnati Reds,Edinson Volquez,placed,15,TRUE,2009-05-17
2009-05-21,Los Angeles Dodgers placed RF Xavier Paul on the 15-day disabled list.,TRUE,2009,Los Angeles Dodgers,Xavier Paul,placed,15,FALSE,NA
2009-05-22,"Texas Rangers placed RHP Vicente Padilla on the 15-day disabled list retroactive to May 17, 2009.",TRUE,2009,Texas Rangers,Vicente Padilla,placed,15,TRUE,2009-05-17
2009-05-22,Texas Rangers activated RHP Frank Francisco from the 15-day disabled list.,TRUE,2009,Texas Rangers,Frank Francisco,activated,15,FALSE,NA
2009-05-22,"Tampa Bay Rays placed LHP Scott Kazmir on the 15-day disabled list retroactive to May 21, 2009.",TRUE,2009,Tampa Bay Rays,Scott Kazmir,placed,15,TRUE,2009-05-21
2009-05-22,Tampa Bay Rays placed RHP Troy Percival on the 15-day disabled list.,TRUE,2009,Tampa Bay Rays,Troy Percival,placed,15,FALSE,NA
2009-05-22,Boston Red Sox activated RHP Daisuke Matsuzaka from the 15-day disabled list.,TRUE,2009,Boston Red Sox,Daisuke Matsuzaka,activated,15,FALSE,NA
2009-05-22,New York Yankees activated RHP Chien-Ming Wang from the 15-day disabled list.,TRUE,2009,New York Yankees,Chien Ming Wang,activated,15,FALSE,NA
2009-05-22,Chicago Cubs activated RHP Carlos Zambrano from the 15-day disabled list.,TRUE,2009,Chicago Cubs,Carlos Zambrano,activated,15,FALSE,NA
2009-05-22,"Chicago Cubs placed RHP Rich Harden on the 15-day disabled list retroactive to May 18, 2009.",TRUE,2009,Chicago Cubs,Rich Harden,placed,15,TRUE,2009-05-18
2009-05-22,Oakland Athletics activated 3B Nomar Garciaparra from the 15-day disabled list.,TRUE,2009,Oakland Athletics,Nomar Garciaparra,activated,15,FALSE,NA
2009-05-23,Cleveland Indians placed RHP Anthony Reyes on the 15-day disabled list. right elbow inflammation,TRUE,2009,Cleveland Indians,Anthony Reyes,placed,15,FALSE,NA
2009-05-23,Cleveland Indians placed LHP Aaron Laffey on the 15-day disabled list. right oblique strain,TRUE,2009,Cleveland Indians,Aaron Laffey,placed,15,FALSE,NA
2009-05-23,Florida Marlins placed LHP Renyel Pinto on the 15-day disabled list.,TRUE,2009,Florida Marlins,Renyel Pinto,placed,15,FALSE,NA
2009-05-24,Kansas City Royals placed SS Mike Aviles on the 15-day disabled list.,TRUE,2009,Kansas City Royals,Mike Aviles,placed,15,FALSE,NA
2009-05-24,"Kansas City Royals placed RHP Robinson Tejeda on the 15-day disabled list retroactive to May 21, 2009.",TRUE,2009,Kansas City Royals,Robinson Tejeda,placed,15,TRUE,2009-05-21
2009-05-24,Kansas City Royals activated LHP John Bale from the 15-day disabled list.,TRUE,2009,Kansas City Royals,John Bale,activated,15,FALSE,NA
2009-05-24,"Los Angeles Angels placed RHP Shane Loux on the 15-day disabled list retroactive to May 17, 2009.",TRUE,2009,Los Angeles Angels,Shane Loux,placed,15,TRUE,2009-05-17
2009-05-24,St. Louis Cardinals activated CF Rick Ankiel from the 15-day disabled list.,TRUE,2009,St. Louis Cardinals,Rick Ankiel,activated,15,FALSE,NA
2009-05-24,Colorado Rockies placed C Chris Iannetta on the 15-day disabled list.,TRUE,2009,Colorado Rockies,Chris Iannetta,placed,15,FALSE,NA
2009-05-24,San Francisco Giants transferred LHP Noah Lowry from the 15-day disabled list to the 60-day disabled list.,TRUE,2009,San Francisco Giants,Noah Lowry,transferred,60,FALSE,NA
2009-05-25,Tampa Bay Rays placed LHP Brian Shouse on the 15-day disabled list.,TRUE,2009,Tampa Bay Rays,Brian Shouse,placed,15,FALSE,NA
2009-05-25,Tampa Bay Rays transferred CF Fernando Perez from the 15-day disabled list to the 60-day disabled list.,TRUE,2009,Tampa Bay Rays,Fernando Perez,transferred,60,FALSE,NA
2009-05-25,Tampa Bay Rays placed 2B Akinori Iwamura on the 15-day disabled list.,TRUE,2009,Tampa Bay Rays,Akinori Iwamura,placed,15,FALSE,NA
2009-05-25,Los Angeles Angels activated DH Vladimir Guerrero from the 15-day disabled list.,TRUE,2009,Los Angeles Angels,Vladimir Guerrero,activated,15,FALSE,NA
2009-05-26,"Baltimore Orioles placed LF Luis Montanez on the 15-day disabled list retroactive to May 23, 2009.",TRUE,2009,Baltimore Orioles,Luis Montanez,placed,15,TRUE,2009-05-23
2009-05-26,Cincinnati Reds activated RHP Nick Masset from the 15-day disabled list.,TRUE,2009,Cincinnati Reds,Nick Masset,activated,15,FALSE,NA
2009-05-26,"New York Yankees placed RHP Brian Bruney on the 15-day disabled list retroactive to May 20, 2009.",TRUE,2009,New York Yankees,Brian Bruney,placed,15,TRUE,2009-05-20
2009-05-26,"New York Mets placed RF Ryan Church on the 15-day disabled list retroactive to May 23, 2009.",TRUE,2009,New York Mets,Ryan Church,placed,15,TRUE,2009-05-23
2009-05-26,"New York Mets placed SS Jose Reyes on the 15-day disabled list retroactive to May 21, 2009.",TRUE,2009,New York Mets,Jose Reyes,placed,15,TRUE,2009-05-21
2009-05-26,Atlanta Braves activated RHP Jorge Campillo from the 15-day disabled list.,TRUE,2009,Atlanta Braves,Jorge Campillo,activated,15,FALSE,NA
2009-05-26,San Francisco Giants activated LF Andres Torres from the 15-day disabled list.,TRUE,2009,San Francisco Giants,Andres Torres,activated,15,FALSE,NA
2009-05-26,"Tampa Bay Rays placed SS Jason Bartlett on the 15-day disabled list retroactive to May 25, 2009.",TRUE,2009,Tampa Bay Rays,Jason Bartlett,placed,15,TRUE,2009-05-25
2009-05-26,Tampa Bay Rays transferred 2B Akinori Iwamura from the 15-day disabled list to the 60-day disabled list.,TRUE,2009,Tampa Bay Rays,Akinori Iwamura,transferred,60,FALSE,NA
2009-05-27,Los Angeles Angels placed RHP Scot Shields on the 15-day disabled list.,TRUE,2009,Los Angeles Angels,Scot Shields,placed,15,FALSE,NA
2009-05-27,"Chicago Cubs placed 2B Aaron Miles on the 15-day disabled list retroactive to May 26, 2009.",TRUE,2009,Chicago Cubs,Aaron Miles,placed,15,TRUE,2009-05-26
2009-05-27,Baltimore Orioles activated DH Luke Scott from the 15-day disabled list.,TRUE,2009,Baltimore Orioles,Luke Scott,activated,15,FALSE,NA
2009-05-27,"Baltimore Orioles placed RHP Koji Uehara on the 15-day disabled list retroactive to May 24, 2009.",TRUE,2009,Baltimore Orioles,Koji Uehara,placed,15,TRUE,2009-05-24
2009-05-27,"Oakland Athletics placed 1B Nomar Garciaparra on the 15-day disabled list retroactive to May 24, 2009.",TRUE,2009,Oakland Athletics,Nomar Garciaparra,placed,15,TRUE,2009-05-24
2009-05-28,Houston Astros activated RHP Brandon Backe from the 15-day disabled list.,TRUE,2009,Houston Astros,Brandon Backe,activated,15,FALSE,NA
2009-05-28,Cleveland Indians transferred RHP Anthony Reyes from the 15-day disabled list to the 60-day disabled list.,TRUE,2009,Cleveland Indians,Anthony Reyes,transferred,60,FALSE,NA
2009-05-28,Chicago Cubs placed 3B Ryan Freel on the 15-day disabled list.,TRUE,2009,Chicago Cubs,Ryan Freel,placed,15,FALSE,NA
2009-05-29,"Los Angeles Dodgers placed LHP Will Ohman on the 15-day disabled list retroactive to May 28, 2009.",TRUE,2009,Los Angeles Dodgers,Will Ohman,placed,15,TRUE,2009-05-28
2009-05-29,Chicago White Sox activated RF Dewayne Wise from the 15-day disabled list.,TRUE,2009,Chicago White Sox,Dewayne Wise,activated,15,FALSE,NA
2009-05-29,"Chicago White Sox placed LF Carlos Quentin on the 15-day disabled list retroactive to May 26, 2009.",TRUE,2009,Chicago White Sox,Carlos Quentin,placed,15,TRUE,2009-05-26
2009-05-29,St. Louis Cardinals activated RF Ryan Ludwick from the 15-day disabled list.,TRUE,2009,St. Louis Cardinals,Ryan Ludwick,activated,15,FALSE,NA
2009-05-29,"St. Louis Cardinals placed SS Khalil Greene on the 15-day disabled list retroactive to May 28, 2009.",TRUE,2009,St. Louis Cardinals,Khalil Greene,placed,15,TRUE,2009-05-28
2009-05-29,"Texas Rangers placed LHP Matt Harrison on the 15-day disabled list retroactive to May 26, 2009.",TRUE,2009,Texas Rangers,Matt Harrison,placed,15,TRUE,2009-05-26
2009-05-29,New York Yankees activated C Jorge Posada from the 15-day disabled list.,TRUE,2009,New York Yankees,Jorge Posada,activated,15,FALSE,NA
2009-05-30,"Minnesota Twins placed SS Nick Punto on the 15-day disabled list retroactive to May 28, 2009.",TRUE,2009,Minnesota Twins,Nick Punto,placed,15,TRUE,2009-05-28
2009-05-30,"Houston Astros placed 2B Kazuo Matsui on the 15-day disabled list retroactive to May 26, 2009.",TRUE,2009,Houston Astros,Kazuo Matsui,placed,15,TRUE,2009-05-26
2009-05-30,San Francisco Giants activated RHP Sergio Romo from the 15-day disabled list.,TRUE,2009,San Francisco Giants,Sergio Romo,activated,15,FALSE,NA
2009-05-30,New York Mets activated C Brian Schneider from the 15-day disabled list.,TRUE,2009,New York Mets,Brian Schneider,activated,15,FALSE,NA
2009-05-30,Arizona Diamondbacks placed 1B Chad Tracy on the 15-day disabled list.,TRUE,2009,Arizona Diamondbacks,Chad Tracy,placed,15,FALSE,NA
2009-05-30,Cincinnati Reds placed 1B Joey Votto on the 15-day disabled list.,TRUE,2009,Cincinnati Reds,Joey Votto,placed,15,FALSE,NA
2009-05-30,San Diego Padres activated OF Cliff Floyd from the 15-day disabled list.,TRUE,2009,San Diego Padres,Cliff Floyd,activated,15,FALSE,NA
2009-05-30,"Philadelphia Phillies placed RHP Brett Myers on the 15-day disabled list retroactive to May 28, 2009.",TRUE,2009,Philadelphia Phillies,Brett Myers,placed,15,TRUE,2009-05-28
2009-05-31,Cleveland Indians placed CF Grady Sizemore on the 15-day disabled list. left elbow synovitis,TRUE,2009,Cleveland Indians,Grady Sizemore,placed,15,FALSE,NA
2009-05-31,"Pittsburgh Pirates placed LHP Donnie Veal on the 15-day disabled list retroactive to May 30, 2009.",TRUE,2009,Pittsburgh Pirates,Donnie Veal,placed,15,TRUE,2009-05-30
2009-05-31,Kansas City Royals placed C John Buck on the 15-day disabled list.,TRUE,2009,Kansas City Royals,John Buck,placed,15,FALSE,NA
2009-05-31,Los Angeles Dodgers placed LHP Eric Stults on the 15-day disabled list.,TRUE,2009,Los Angeles Dodgers,Eric Stults,placed,15,FALSE,NA
2009-06-01,Cleveland Indians placed RHP Rafael Betancourt on the 15-day disabled list.,TRUE,2009,Cleveland Indians,Rafael Betancourt,placed,15,FALSE,NA
2009-06-01,Cincinnati Reds activated RHP Edinson Volquez from the 15-day disabled list.,TRUE,2009,Cincinnati Reds,Edinson Volquez,activated,15,FALSE,NA
2009-06-01,New York Mets placed RF Angel Pagan on the 15-day disabled list.,TRUE,2009,New York Mets,Angel Pagan,placed,15,FALSE,NA
2009-06-01,Los Angeles Dodgers activated RHP Hiroki Kuroda from the 15-day disabled list.,TRUE,2009,Los Angeles Dodgers,Hiroki Kuroda,activated,15,FALSE,NA
2009-06-01,Texas Rangers placed CF Josh Hamilton on the 15-day disabled list.,TRUE,2009,Texas Rangers,Josh Hamilton,placed,15,FALSE,NA
2009-06-02,Florida Marlins activated RHP Anibal Sanchez from the 15-day disabled list.,TRUE,2009,Florida Marlins,Anibal Sanchez,activated,15,FALSE,NA
2009-06-02,"Washington Nationals placed RHP Kip Wells on the 15-day disabled list retroactive to May 31, 2009.",TRUE,2009,Washington Nationals,Kip Wells,placed,15,TRUE,2009-05-31
2009-06-02,Texas Rangers activated RHP Vicente Padilla from the 15-day disabled list.,TRUE,2009,Texas Rangers,Vicente Padilla,activated,15,FALSE,NA
2009-06-02,Cincinnati Reds placed RHP Edinson Volquez on the 15-day disabled list.,TRUE,2009,Cincinnati Reds,Edinson Volquez,placed,15,FALSE,NA
2009-06-02,New York Mets activated SS Alex Cora from the 15-day disabled list.,TRUE,2009,New York Mets,Alex Cora,activated,15,FALSE,NA
2009-06-02,Kansas City Royals activated SS Tony Pena Jr. from the 15-day disabled list.,TRUE,2009,Kansas City Royals,Tony Pena Jr.,activated,15,FALSE,NA
2009-06-02,"Kansas City Royals placed RHP Sidney Ponson on the 15-day disabled list retroactive to May 30, 2009.",TRUE,2009,Kansas City Royals,Sidney Ponson,placed,15,TRUE,2009-05-30
2009-06-02,Kansas City Royals activated RHP Joakim Soria from the 15-day disabled list.,TRUE,2009,Kansas City Royals,Joakim Soria,activated,15,FALSE,NA
2009-06-02,Boston Red Sox activated 1B Mark Kotsay from the 15-day disabled list.,TRUE,2009,Boston Red Sox,Mark Kotsay,activated,15,FALSE,NA
2009-06-03,Cleveland Indians placed 2B Asdrubal Cabrera on the 15-day disabled list.,TRUE,2009,Cleveland Indians,Asdrubal Cabrera,placed,15,FALSE,NA
2009-06-03,New York Mets placed SS Ramon Martinez on the 15-day disabled list. fractured left pinkie,TRUE,2009,New York Mets,Ramon Martinez,placed,15,FALSE,NA
2009-06-03,Texas Rangers transferred RHP Willie Eyre from the 15-day disabled list to the 60-day disabled list.,TRUE,2009,Texas Rangers,Willie Eyre,transferred,60,FALSE,NA
2009-06-04,Milwaukee Brewers transferred RHP David Riske from the 15-day disabled list to the 60-day disabled list.,TRUE,2009,Milwaukee Brewers,David Riske,transferred,60,FALSE,NA
2009-06-04,Baltimore Orioles placed SS Cesar Izturis on the 15-day disabled list.,TRUE,2009,Baltimore Orioles,Cesar Izturis,placed,15,FALSE,NA
2009-06-05,"Florida Marlins placed RHP Anibal Sanchez on the 15-day disabled list retroactive to June 3, 2009.",TRUE,2009,Florida Marlins,Anibal Sanchez,placed,15,TRUE,2009-06-03
2009-06-05,Cleveland Indians activated DH Travis Hafner from the 15-day disabled list.,TRUE,2009,Cleveland Indians,Travis Hafner,activated,15,FALSE,NA
2009-06-05,New York Mets placed RHP J.J. Putz on the 15-day disabled list.,TRUE,2009,New York Mets,J.J. Putz,placed,15,FALSE,NA
2009-06-05,New York Mets transferred LHP Billy Wagner from the 15-day disabled list to the 60-day disabled list.,TRUE,2009,New York Mets,Billy Wagner,transferred,60,FALSE,NA
2009-06-05,"St. Louis Cardinals placed RHP Kyle Lohse on the 15-day disabled list retroactive to June 4, 2009.",TRUE,2009,St. Louis Cardinals,Kyle Lohse,placed,15,TRUE,2009-06-04
2009-06-05,New York Mets transferred 1B Carlos Delgado from the 15-day disabled list to the 60-day disabled list.,TRUE,2009,New York Mets,Carlos Delgado,transferred,60,FALSE,NA
2009-06-06,Los Angeles Angels activated RHP Kelvim Escobar from the 60-day disabled list.,TRUE,2009,Los Angeles Angels,Kelvim Escobar,activated,60,FALSE,NA
2009-06-06,Los Angeles Angels transferred RHP Dustin Moseley from the 15-day disabled list to the 60-day disabled list.,TRUE,2009,Los Angeles Angels,Dustin Moseley,transferred,60,FALSE,NA
2009-06-07,"Atlanta Braves placed 1B Casey Kotchman on the 15-day disabled list retroactive to June 1, 2009.",TRUE,2009,Atlanta Braves,Casey Kotchman,placed,15,TRUE,2009-06-01
2009-06-07,"Los Angeles Dodgers placed LHP Eric Milton on the 15-day disabled list retroactive to June 6, 2009.",TRUE,2009,Los Angeles Dodgers,Eric Milton,placed,15,TRUE,2009-06-06
2009-06-08,Detroit Tigers activated RHP Jeremy Bonderman from the 15-day disabled list.,TRUE,2009,Detroit Tigers,Jeremy Bonderman,activated,15,FALSE,NA
2009-06-08,San Diego Padres activated RHP Mike Adams from the 60-day disabled list.,TRUE,2009,San Diego Padres,Mike Adams,activated,60,FALSE,NA
2009-06-08,San Diego Padres placed RHP Luis Perdomo on the 15-day disabled list. strained left knee,TRUE,2009,San Diego Padres,Luis Perdomo,placed,15,FALSE,NA
2009-06-08,"Oakland Athletics placed CF Ryan Sweeney on the 15-day disabled list retroactive to June 3, 2009.",TRUE,2009,Oakland Athletics,Ryan Sweeney,placed,15,TRUE,2009-06-03
